taeniopygia_guttata ENSTGUG00000013208
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022533
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021621
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020613
rattus_norvegicus ENSRNOG00000012708
meriones_unguiculatus ENSMUGG00000022429
cricetulus_griseus_crigri_1.0 ENSCGRG00000000324
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003471
cricetulus_griseus_crigri-picr ENSCGRG00015006616
mesocricetus_auratus ENSMAUG00000013409
peromyscus_maniculatus_bairdii ENSPEMG00000023455
microtus_ochrogaster ENSMOCG00000009170
nannospalax_galili ENSNGAG00000001661
jaculus_jaculus ENSJJAG00000012388
urocitellus_parryii ENSUPAG00010005090
spermophilus_dauricus ENSSDAG00000004539
ictidomys_tridecemlineatus ENSSTOG00000002903
marmota_marmota_marmota ENSMMMG00000024608
carlito_syrichta ENSTSYG00000036844
cebus_capucinus_imitator ENSCCAG00000009330
castor_canadensis ENSCCNG00000012695
erinaceus_europaeus ENSEEUG00000015266
dasypus_novemcinctus ENSDNOG00000003633
echinops_telfairi ENSETEG00000005727
castor_canadensis ENSCCNG00000012700
meriones_unguiculatus ENSMUGG00000003283
ochotona_princeps ENSOPRG00000010806
mandrillus_leucophaeus ENSMLEG00000033093
cercocebus_atys ENSCATG00000007495
loxodonta_africana ENSLAFG00000016766
pteropus_vampyrus ENSPVAG00000012642
myotis_lucifugus ENSMLUG00000002884
equus_caballus ENSECAG00000002228
equus_asinus_asinus ENSEASG00005004051
ursus_americanus ENSUAMG00000012766
ursus_maritimus ENSUMAG00000004941
ailuropoda_melanoleuca ENSAMEG00000001490
mustela_putorius_furo ENSMPUG00000012372
neovison_vison ENSNVIG00000024126
vulpes_vulpes ENSVVUG00000029322
canis_lupus_familiaris ENSCAFG00000002100
felis_catus ENSFCAG00000015316
panthera_pardus ENSPPRG00000003005
sorex_araneus ENSSARG00000007136
sorex_araneus ENSSARG00000008888
bos_taurus ENSBTAG00000051749
bos_taurus ENSBTAG00000021415
bos_mutus ENSBMUG00000023929
procavia_capensis ENSPCAG00000008574
bison_bison_bison ENSBBBG00000019807
bos_mutus ENSBMUG00000024376
ovis_aries ENSOARG00000012061
capra_hircus ENSCHIG00000007711
tursiops_truncatus ENSTTRG00000004156
sus_scrofa ENSSSCG00000001729
vicugna_pacos ENSVPAG00000003638
cavia_porcellus ENSCPOG00000005747
cavia_aperea ENSCAPG00000007349
chinchilla_lanigera ENSCLAG00000011234
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016523
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002728
fukomys_damarensis ENSFDAG00000008953
octodon_degus ENSODEG00000015033
dipodomys_ordii ENSDORG00000014666
ursus_americanus ENSUAMG00000015438
canis_lupus_dingo ENSCAFG00020012869
neovison_vison ENSNVIG00000024132
ailuropoda_melanoleuca ENSAMEG00000014888
panthera_pardus ENSPPRG00000014577
panthera_pardus ENSPPRG00000011580
equus_caballus ENSECAG00000002347
equus_caballus ENSECAG00000039761
propithecus_coquereli ENSPCOG00000025764
propithecus_coquereli ENSPCOG00000015041
castor_canadensis ENSCCNG00000010586
sarcophilus_harrisii ENSSHAG00000010822
sarcophilus_harrisii ENSSHAG00000009441
phascolarctos_cinereus ENSPCIG00000012630
phascolarctos_cinereus ENSPCIG00000012631
notamacropus_eugenii ENSMEUG00000003201
monodelphis_domestica ENSMODG00000023522
ornithorhynchus_anatinus ENSOANG00000008282
xenopus_tropicalis ENSXETG00000011324
latimeria_chalumnae ENSLACG00000012249
scleropages_formosus ENSSFOG00015021631
scleropages_formosus ENSSFOG00015021633
paramormyrops_kingsleyae ENSPKIG00000014780
poecilia_formosa ENSPFOG00000012498
poecilia_mexicana ENSPMEG00000022034
poecilia_latipinna ENSPLAG00000021879
poecilia_reticulata ENSPREG00000020090
xiphophorus_couchianus ENSXCOG00000000831
xiphophorus_maculatus ENSXMAG00000008926
gambusia_affinis ENSGAFG00000009493
cyprinodon_variegatus ENSCVAG00000016187
kryptolebias_marmoratus ENSKMAG00000006400
oryzias_latipes_asm223467v1 ENSORLG00000015652
oryzias_latipes_asm223471v1 ENSORLG00020000920
oryzias_latipes_asm223469v1 ENSORLG00015000047
oryzias_melastigma ENSOMEG00000013192
haplochromis_burtoni ENSHBUG00000021655
fundulus_heteroclitus ENSFHEG00000013656
cynoglossus_semilaevis ENSCSEG00000011843
anabas_testudineus ENSATEG00000014540
seriola_dumerili ENSSDUG00000008640
seriola_lalandi_dorsalis ENSSLDG00000019279
gasterosteus_aculeatus ENSGACG00000004251
takifugu_rubripes ENSTRUG00000017308
scophthalmus_maximus ENSSMAG00000001141
monopterus_albus ENSMALG00000007186
astatotilapia_calliptera ENSACLG00000017753
maylandia_zebra ENSMZEG00005015331
pundamilia_nyererei ENSPNYG00000014882
neolamprologus_brichardi ENSNBRG00000010628
oreochromis_niloticus ENSONIG00000006708
amphilophus_citrinellus ENSACIG00000013614
amphiprion_ocellaris ENSAOCG00000022599
stegastes_partitus ENSSPAG00000003931
tetraodon_nigroviridis ENSTNIG00000019184
tetraodon_nigroviridis ENSTNIG00000000828
labrus_bergylta ENSLBEG00000027273
mola_mola ENSMMOG00000015186
mola_mola ENSMMOG00000015187
haplochromis_burtoni ENSHBUG00000021497
cynoglossus_semilaevis ENSCSEG00000011853
mastacembelus_armatus ENSMAMG00000005561
amphiprion_percula ENSAPEG00000004581
acanthochromis_polyacanthus ENSAPOG00000010873
periophthalmus_magnuspinnatus ENSPMGG00000007584
hippocampus_comes ENSHCOG00000007675
gadus_morhua ENSGMOG00000009077
esox_lucius ENSELUG00000004090
pygocentrus_nattereri ENSPNAG00000022350
astyanax_mexicanus ENSAMXG00000010183
ictalurus_punctatus ENSIPUG00000023859
danio_rerio ENSDARG00000008249
lepisosteus_oculatus ENSLOCG00000016510
