pan_troglodytes ENSPTRG00000000825
meriones_unguiculatus ENSMUGG00000011894
microtus_ochrogaster ENSMOCG00000011865
peromyscus_maniculatus_bairdii ENSPEMG00000004628
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008727
cricetulus_griseus_crigri_1.0 ENSCGRG00000007481
cricetulus_griseus_crigri-picr ENSCGRG00015021515
mesocricetus_auratus ENSMAUG00000010024
nannospalax_galili ENSNGAG00000008128
jaculus_jaculus ENSJJAG00000022247
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018566
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010487
fukomys_damarensis ENSFDAG00000009944
chinchilla_lanigera ENSCLAG00000006227
cavia_aperea ENSCAPG00000002694
cavia_porcellus ENSCPOG00000005991
octodon_degus ENSODEG00000004472
urocitellus_parryii ENSUPAG00010008239
ictidomys_tridecemlineatus ENSSTOG00000012422
spermophilus_dauricus ENSSDAG00000012878
marmota_marmota_marmota ENSMMMG00000013495
otolemur_garnettii ENSOGAG00000011160
loxodonta_africana ENSLAFG00000003730
choloepus_hoffmanni ENSCHOG00000007686
dasypus_novemcinctus ENSDNOG00000012151
erinaceus_europaeus ENSEEUG00000011377
procavia_capensis ENSPCAG00000000021
echinops_telfairi ENSETEG00000016805
monodelphis_domestica ENSMODG00000001226
ornithorhynchus_anatinus ENSOANG00000020917
notamacropus_eugenii ENSMEUG00000012769
phascolarctos_cinereus ENSPCIG00000020331
sarcophilus_harrisii ENSSHAG00000014365
monodelphis_domestica ENSMODG00000003230
monodelphis_domestica ENSMODG00000028797
ornithorhynchus_anatinus ENSOANG00000022769
xenopus_tropicalis ENSXETG00000020396
latimeria_chalumnae ENSLACG00000006843
apteryx_haastii ENSAHAG00000004298
apteryx_owenii ENSAOWG00000012543
apteryx_rowi ENSARWG00000014274
dromaius_novaehollandiae ENSDNVG00000009905
nothoprocta_perdicaria ENSNPEG00000000890
anser_brachyrhynchus ENSABRG00000018398
anas_platyrhynchos_platyrhynchos ENSAPLG00000012047
meleagris_gallopavo ENSMGAG00000011807
gallus_gallus ENSGALG00000011031
coturnix_japonica ENSCJPG00005014496
numida_meleagris ENSNMEG00000009580
melopsittacus_undulatus ENSMUNG00000012252
calidris_pugnax ENSCPUG00000015410
calidris_pygmaea ENSCPGG00000016220
lepidothrix_coronata ENSLCOG00000003553
manacus_vitellinus ENSMVIG00005008101
junco_hyemalis ENSJHYG00000003760
serinus_canaria ENSSCAG00000006829
parus_major ENSPMJG00000012343
cyanistes_caeruleus ENSCCEG00000007320
ficedula_albicollis ENSFALG00000012645
taeniopygia_guttata ENSTGUG00000009979
lonchura_striata_domestica ENSLSDG00000004987
serinus_canaria ENSSCAG00000006966
cyanistes_caeruleus ENSCCEG00000003705
zonotrichia_albicollis ENSZALG00000011699
zonotrichia_albicollis ENSZALG00000011698
latimeria_chalumnae ENSLACG00000002266
latimeria_chalumnae ENSLACG00000003191
crocodylus_porosus ENSCPRG00005011063
chelonoidis_abingdonii ENSCABG00000021120
gopherus_agassizii ENSGAGG00000018762
chrysemys_picta_bellii ENSCPBG00000001053
pelodiscus_sinensis ENSPSIG00000009400
pogona_vitticeps ENSPVIG00000014957
anolis_carolinensis ENSACAG00000008478
notechis_scutatus ENSNSUG00000001845
salvator_merianae ENSSMRG00000018281
sphenodon_punctatus ENSSPUG00000016469
scleropages_formosus ENSSFOG00015001377
paramormyrops_kingsleyae ENSPKIG00000013954
scleropages_formosus ENSSFOG00015012910
paramormyrops_kingsleyae ENSPKIG00000019281
seriola_dumerili ENSSDUG00000013009
seriola_lalandi_dorsalis ENSSLDG00000002783
scophthalmus_maximus ENSSMAG00000020659
gasterosteus_aculeatus ENSGACG00000007145
labrus_bergylta ENSLBEG00000006464
tetraodon_nigroviridis ENSTNIG00000018107
takifugu_rubripes ENSTRUG00000018544
mola_mola ENSMMOG00000006021
cynoglossus_semilaevis ENSCSEG00000017797
mastacembelus_armatus ENSMAMG00000009020
monopterus_albus ENSMALG00000018192
anabas_testudineus ENSATEG00000019610
cyprinodon_variegatus ENSCVAG00000002739
fundulus_heteroclitus ENSFHEG00000001301
poecilia_formosa ENSPFOG00000009493
poecilia_latipinna ENSPLAG00000000109
poecilia_mexicana ENSPMEG00000023235
poecilia_reticulata ENSPREG00000020413
xiphophorus_maculatus ENSXMAG00000002212
xiphophorus_couchianus ENSXCOG00000008274
gambusia_affinis ENSGAFG00000008536
kryptolebias_marmoratus ENSKMAG00000011718
oryzias_latipes_asm223469v1 ENSORLG00015007031
oryzias_latipes_asm223467v1 ENSORLG00000010063
oryzias_latipes_asm223471v1 ENSORLG00020010940
oryzias_melastigma ENSOMEG00000007715
astatotilapia_calliptera ENSACLG00000001880
maylandia_zebra ENSMZEG00005014405
pundamilia_nyererei ENSPNYG00000013970
haplochromis_burtoni ENSHBUG00000023087
neolamprologus_brichardi ENSNBRG00000014392
oreochromis_niloticus ENSONIG00000008800
amphilophus_citrinellus ENSACIG00000012257
amphiprion_ocellaris ENSAOCG00000005676
amphiprion_percula ENSAPEG00000010718
acanthochromis_polyacanthus ENSAPOG00000002744
stegastes_partitus ENSSPAG00000015004
hippocampus_comes ENSHCOG00000005975
periophthalmus_magnuspinnatus ENSPMGG00000017784
gadus_morhua ENSGMOG00000003132
esox_lucius ENSELUG00000022457
pygocentrus_nattereri ENSPNAG00000008445
astyanax_mexicanus ENSAMXG00000010587
ictalurus_punctatus ENSIPUG00000007138
danio_rerio ENSDARG00000020625
pygocentrus_nattereri ENSPNAG00000017528
astyanax_mexicanus ENSAMXG00000018785
ictalurus_punctatus ENSIPUG00000013495
esox_lucius ENSELUG00000004988
lepisosteus_oculatus ENSLOCG00000006806
