ursus_americanus ENSUAMG00000009817
coturnix_japonica ENSCJPG00005017367
meleagris_gallopavo ENSMGAG00000014289
numida_meleagris ENSNMEG00000017018
crocodylus_porosus ENSCPRG00005003491
gopherus_agassizii ENSGAGG00000011029
chelonoidis_abingdonii ENSCABG00000018389
chrysemys_picta_bellii ENSCPBG00000002188
pelodiscus_sinensis ENSPSIG00000008161
xenopus_tropicalis ENSXETG00000018054
latimeria_chalumnae ENSLACG00000014072
tetraodon_nigroviridis ENSTNIG00000013931
takifugu_rubripes ENSTRUG00000003714
fundulus_heteroclitus ENSFHEG00000016774
cyprinodon_variegatus ENSCVAG00000014081
xiphophorus_maculatus ENSXMAG00000003985
xiphophorus_couchianus ENSXCOG00000018964
gambusia_affinis ENSGAFG00000021308
poecilia_latipinna ENSPLAG00000021342
poecilia_formosa ENSPFOG00000007071
poecilia_mexicana ENSPMEG00000006224
poecilia_reticulata ENSPREG00000000628
seriola_dumerili ENSSDUG00000004678
seriola_lalandi_dorsalis ENSSLDG00000020005
scophthalmus_maximus ENSSMAG00000017282
gasterosteus_aculeatus ENSGACG00000003624
mola_mola ENSMMOG00000019983
monopterus_albus ENSMALG00000007919
mastacembelus_armatus ENSMAMG00000014855
anabas_testudineus ENSATEG00000011834
labrus_bergylta ENSLBEG00000002596
astatotilapia_calliptera ENSACLG00000004314
haplochromis_burtoni ENSHBUG00000003734
pundamilia_nyererei ENSPNYG00000020485
maylandia_zebra ENSMZEG00005001389
neolamprologus_brichardi ENSNBRG00000007009
oreochromis_niloticus ENSONIG00000014383
amphilophus_citrinellus ENSACIG00000000478
oryzias_latipes_asm223471v1 ENSORLG00020015567
oryzias_latipes_asm223469v1 ENSORLG00015010273
oryzias_latipes_asm223467v1 ENSORLG00000017955
oryzias_melastigma ENSOMEG00000008534
amphiprion_ocellaris ENSAOCG00000010650
amphiprion_percula ENSAPEG00000000543
acanthochromis_polyacanthus ENSAPOG00000005434
stegastes_partitus ENSSPAG00000020231
periophthalmus_magnuspinnatus ENSPMGG00000000907
hippocampus_comes ENSHCOG00000000160
cynoglossus_semilaevis ENSCSEG00000020169
gadus_morhua ENSGMOG00000018885
esox_lucius ENSELUG00000004627
pygocentrus_nattereri ENSPNAG00000021340
astyanax_mexicanus ENSAMXG00000008880
ictalurus_punctatus ENSIPUG00000023857
danio_rerio ENSDARG00000006292
scleropages_formosus ENSSFOG00015009886
paramormyrops_kingsleyae ENSPKIG00000009135
lepisosteus_oculatus ENSLOCG00000004498
eptatretus_burgeri ENSEBUG00000012815
ciona_intestinalis ENSCING00000005086
ciona_savignyi ENSCSAVG00000002880
drosophila_melanogaster FBgn0032648
drosophila_melanogaster FBgn0032647
drosophila_melanogaster FBgn0032649
