mola_mola ENSMMOG00000007037
cyanistes_caeruleus ENSCCEG00000011095
parus_major ENSPMJG00000008897
ficedula_albicollis ENSFALG00000009088
manacus_vitellinus ENSMVIG00005017231
lepidothrix_coronata ENSLCOG00000009748
melopsittacus_undulatus ENSMUNG00000003064
calidris_pygmaea ENSCPGG00000010781
calidris_pugnax ENSCPUG00000006520
anser_brachyrhynchus ENSABRG00000012243
anas_platyrhynchos_platyrhynchos ENSAPLG00000010548
gallus_gallus ENSGALG00000012756
meleagris_gallopavo ENSMGAG00000013071
coturnix_japonica ENSCJPG00005020349
numida_meleagris ENSNMEG00000012011
apteryx_haastii ENSAHAG00000007635
apteryx_owenii ENSAOWG00000016684
apteryx_rowi ENSARWG00000005829
dromaius_novaehollandiae ENSDNVG00000006499
nothoprocta_perdicaria ENSNPEG00000013885
crocodylus_porosus ENSCPRG00005018221
gopherus_agassizii ENSGAGG00000001529
chelonoidis_abingdonii ENSCABG00000019902
chrysemys_picta_bellii ENSCPBG00000001274
pelodiscus_sinensis ENSPSIG00000013381
theropithecus_gelada ENSTGEG00000008676
papio_anubis ENSPANG00000000345
chlorocebus_sabaeus ENSCSAG00000003307
macaca_fascicularis ENSMFAG00000007317
macaca_nemestrina ENSMNEG00000031242
macaca_mulatta ENSMMUG00000005506
cercocebus_atys ENSCATG00000040864
mandrillus_leucophaeus ENSMLEG00000000561
piliocolobus_tephrosceles ENSPTEG00000012912
colobus_angolensis_palliatus ENSCANG00000036370
rhinopithecus_bieti ENSRBIG00000034823
rhinopithecus_roxellana ENSRROG00000006720
pan_paniscus ENSPPAG00000036992
pan_troglodytes ENSPTRG00000005360
homo_sapiens ENSG00000185480
gorilla_gorilla ENSGGOG00000004290
pongo_abelii ENSPPYG00000004880
nomascus_leucogenys ENSNLEG00000006377
cebus_capucinus_imitator ENSCCAG00000023389
saimiri_boliviensis_boliviensis ENSSBOG00000034779
callithrix_jacchus ENSCJAG00000014265
aotus_nancymaae ENSANAG00000023630
carlito_syrichta ENSTSYG00000002919
carlito_syrichta ENSTSYG00000025727
colobus_angolensis_palliatus ENSCANG00000041374
propithecus_coquereli ENSPCOG00000012446
prolemur_simus ENSPSMG00000012564
microcebus_murinus ENSMICG00000035939
otolemur_garnettii ENSOGAG00000003331
ictidomys_tridecemlineatus ENSSTOG00000015665
urocitellus_parryii ENSUPAG00010002861
spermophilus_dauricus ENSSDAG00000023051
marmota_marmota_marmota ENSMMMG00000017655
chinchilla_lanigera ENSCLAG00000011263
octodon_degus ENSODEG00000012004
cavia_aperea ENSCAPG00000011110
cavia_porcellus ENSCPOG00000010292
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008347
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004298
fukomys_damarensis ENSFDAG00000016159
dipodomys_ordii ENSDORG00000026954
castor_canadensis ENSCCNG00000029999
mus_spicilegus ENSMSIG00000031272
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035365
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016520
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015703
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031382
rattus_norvegicus ENSRNOG00000004682
meriones_unguiculatus ENSMUGG00000024253
peromyscus_maniculatus_bairdii ENSPEMG00000020605
microtus_ochrogaster ENSMOCG00000005485
cricetulus_griseus_crigri_1.0 ENSCGRG00000009629
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016323
cricetulus_griseus_crigri-picr ENSCGRG00015013936
mesocricetus_auratus ENSMAUG00000006327
nannospalax_galili ENSNGAG00000021509
jaculus_jaculus ENSJJAG00000021125
oryctolagus_cuniculus ENSOCUG00000003030
ochotona_princeps ENSOPRG00000001267
tupaia_belangeri ENSTBEG00000013476
pteropus_vampyrus ENSPVAG00000005389
myotis_lucifugus ENSMLUG00000000408
ursus_maritimus ENSUMAG00000019190
ailuropoda_melanoleuca ENSAMEG00000006369
mustela_putorius_furo ENSMPUG00000011930
neovison_vison ENSNVIG00000010321
canis_lupus_familiaris ENSCAFG00000007291
canis_lupus_dingo ENSCAFG00020024611
vulpes_vulpes ENSVVUG00000017946
panthera_tigris_altaica ENSPTIG00000015056
panthera_pardus ENSPPRG00000001300
felis_catus ENSFCAG00000015268
equus_caballus ENSECAG00000016646
equus_asinus_asinus ENSEASG00005020146
ursus_americanus ENSUAMG00000007871
sorex_araneus ENSSARG00000006978
erinaceus_europaeus ENSEEUG00000007805
tursiops_truncatus ENSTTRG00000017224
sus_scrofa ENSSSCG00000000859
capra_hircus ENSCHIG00000023012
ovis_aries ENSOARG00000015689
bos_taurus ENSBTAG00000039709
bos_mutus ENSBMUG00000009860
bison_bison_bison ENSBBBG00000003942
vicugna_pacos ENSVPAG00000002014
choloepus_hoffmanni ENSCHOG00000011914
dasypus_novemcinctus ENSDNOG00000010035
procavia_capensis ENSPCAG00000009574
echinops_telfairi ENSETEG00000011071
loxodonta_africana ENSLAFG00000002003
phascolarctos_cinereus ENSPCIG00000027305
notamacropus_eugenii ENSMEUG00000011145
sarcophilus_harrisii ENSSHAG00000005413
monodelphis_domestica ENSMODG00000002544
ornithorhynchus_anatinus ENSOANG00000005568
xenopus_tropicalis ENSXETG00000002534
latimeria_chalumnae ENSLACG00000007533
petromyzon_marinus ENSPMAG00000004608
eptatretus_burgeri ENSEBUG00000016322
