pan_troglodytes ENSPTRG00000022219
ictalurus_punctatus ENSIPUG00000014794
danio_rerio ENSDARG00000071697
scleropages_formosus ENSSFOG00015003809
paramormyrops_kingsleyae ENSPKIG00000001440
pygocentrus_nattereri ENSPNAG00000009826
astyanax_mexicanus ENSAMXG00000034436
danio_rerio ENSDARG00000097160
oryzias_melastigma ENSOMEG00000011558
stegastes_partitus ENSSPAG00000020183
amphiprion_percula ENSAPEG00000006709
amphiprion_ocellaris ENSAOCG00000015460
acanthochromis_polyacanthus ENSAPOG00000000149
astatotilapia_calliptera ENSACLG00000001541
maylandia_zebra ENSMZEG00005022041
neolamprologus_brichardi ENSNBRG00000003962
seriola_lalandi_dorsalis ENSSLDG00000005547
scophthalmus_maximus ENSSMAG00000019911
monopterus_albus ENSMALG00000004946
mastacembelus_armatus ENSMAMG00000016769
fundulus_heteroclitus ENSFHEG00000012701
cynoglossus_semilaevis ENSCSEG00000004259
labrus_bergylta ENSLBEG00000018303
esox_lucius ENSELUG00000020279
pygocentrus_nattereri ENSPNAG00000017393
ictalurus_punctatus ENSIPUG00000014868
danio_rerio ENSDARG00000079501
esox_lucius ENSELUG00000006099
scleropages_formosus ENSSFOG00015000430
paramormyrops_kingsleyae ENSPKIG00000011021
lepisosteus_oculatus ENSLOCG00000001520
