poecilia_formosa ENSPFOG00000009284
anas_platyrhynchos_platyrhynchos ENSAPLG00000014962
crocodylus_porosus ENSCPRG00005000532
chelonoidis_abingdonii ENSCABG00000016119
gopherus_agassizii ENSGAGG00000014814
chrysemys_picta_bellii ENSCPBG00000014614
pelodiscus_sinensis ENSPSIG00000011930
loxodonta_africana ENSLAFG00000011418
echinops_telfairi ENSETEG00000004920
mus_spicilegus ENSMSIG00000004938
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033485
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032346
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000004771
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015211
rattus_norvegicus ENSRNOG00000011302
meriones_unguiculatus ENSMUGG00000005272
cricetulus_griseus_crigri_1.0 ENSCGRG00000018359
cricetulus_griseus_crigri-picr ENSCGRG00015022528
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023313
mesocricetus_auratus ENSMAUG00000018551
peromyscus_maniculatus_bairdii ENSPEMG00000005147
peromyscus_maniculatus_bairdii ENSPEMG00000018217
peromyscus_maniculatus_bairdii ENSPEMG00000021125
microtus_ochrogaster ENSMOCG00000021138
nannospalax_galili ENSNGAG00000013726
spermophilus_dauricus ENSSDAG00000000780
spermophilus_dauricus ENSSDAG00000016327
urocitellus_parryii ENSUPAG00010001338
marmota_marmota_marmota ENSMMMG00000006747
ictidomys_tridecemlineatus ENSSTOG00000015255
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005396
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011237
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015502
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006346
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013091
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004832
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009112
fukomys_damarensis ENSFDAG00000021495
chinchilla_lanigera ENSCLAG00000007435
cavia_porcellus ENSCPOG00000037599
dipodomys_ordii ENSDORG00000028034
macaca_fascicularis ENSMFAG00000009576
papio_anubis ENSPANG00000033740
piliocolobus_tephrosceles ENSPTEG00000034981
macaca_mulatta ENSMMUG00000040710
macaca_nemestrina ENSMNEG00000033144
cercocebus_atys ENSCATG00000036621
colobus_angolensis_palliatus ENSCANG00000032838
pan_troglodytes ENSPTRG00000047673
pan_paniscus ENSPPAG00000027315
gorilla_gorilla ENSGGOG00000040835
gorilla_gorilla ENSGGOG00000042755
nomascus_leucogenys ENSNLEG00000034751
carlito_syrichta ENSTSYG00000031189
propithecus_coquereli ENSPCOG00000015463
oryctolagus_cuniculus ENSOCUG00000014755
ochotona_princeps ENSOPRG00000004681
pan_paniscus ENSPPAG00000030195
pan_troglodytes ENSPTRG00000044358
gorilla_gorilla ENSGGOG00000014252
homo_sapiens ENSG00000103769
pongo_abelii ENSPPYG00000006573
nomascus_leucogenys ENSNLEG00000012853
saimiri_boliviensis_boliviensis ENSSBOG00000017326
cebus_capucinus_imitator ENSCCAG00000021286
callithrix_jacchus ENSCJAG00000042037
aotus_nancymaae ENSANAG00000008429
macaca_fascicularis ENSMFAG00000000699
macaca_mulatta ENSMMUG00000008006
macaca_nemestrina ENSMNEG00000043040
cercocebus_atys ENSCATG00000034739
theropithecus_gelada ENSTGEG00000024450
papio_anubis ENSPANG00000016687
chlorocebus_sabaeus ENSCSAG00000013038
mandrillus_leucophaeus ENSMLEG00000032505
piliocolobus_tephrosceles ENSPTEG00000034083
colobus_angolensis_palliatus ENSCANG00000034570
rhinopithecus_roxellana ENSRROG00000035305
rhinopithecus_bieti ENSRBIG00000035649
octodon_degus ENSODEG00000016878
octodon_degus ENSODEG00000002343
octodon_degus ENSODEG00000005318
castor_canadensis ENSCCNG00000013973
propithecus_coquereli ENSPCOG00000015802
propithecus_coquereli ENSPCOG00000016536
prolemur_simus ENSPSMG00000007014
microcebus_murinus ENSMICG00000041504
otolemur_garnettii ENSOGAG00000007642
cavia_aperea ENSCAPG00000007783
equus_asinus_asinus ENSEASG00005006431
equus_caballus ENSECAG00000023865
panthera_tigris_altaica ENSPTIG00000021637
panthera_pardus ENSPPRG00000010471
felis_catus ENSFCAG00000030174
ursus_maritimus ENSUMAG00000012273
ursus_americanus ENSUAMG00000026548
ailuropoda_melanoleuca ENSAMEG00000003119
mustela_putorius_furo ENSMPUG00000000387
neovison_vison ENSNVIG00000016821
canis_lupus_dingo ENSCAFG00020008478
canis_lupus_familiaris ENSCAFG00000017255
vulpes_vulpes ENSVVUG00000014435
myotis_lucifugus ENSMLUG00000008820
myotis_lucifugus ENSMLUG00000026711
pteropus_vampyrus ENSPVAG00000004909
sus_scrofa ENSSSCG00000032312
vicugna_pacos ENSVPAG00000004556
bos_taurus ENSBTAG00000018959
bos_mutus ENSBMUG00000005380
bison_bison_bison ENSBBBG00000001484
ovis_aries ENSOARG00000018084
capra_hircus ENSCHIG00000012183
bos_taurus ENSBTAG00000048711
bison_bison_bison ENSBBBG00000022716
capra_hircus ENSCHIG00000013602
tursiops_truncatus ENSTTRG00000011885
jaculus_jaculus ENSJJAG00000012036
jaculus_jaculus ENSJJAG00000015445
jaculus_jaculus ENSJJAG00000009949
procavia_capensis ENSPCAG00000002640
dasypus_novemcinctus ENSDNOG00000038479
dasypus_novemcinctus ENSDNOG00000046234
choloepus_hoffmanni ENSCHOG00000000669
notamacropus_eugenii ENSMEUG00000005937
phascolarctos_cinereus ENSPCIG00000006878
monodelphis_domestica ENSMODG00000009810
sarcophilus_harrisii ENSSHAG00000006622
anser_brachyrhynchus ENSABRG00000008748
cyanistes_caeruleus ENSCCEG00000007215
sorex_araneus ENSSARG00000006285
latimeria_chalumnae ENSLACG00000012184
sphenodon_punctatus ENSSPUG00000013698
xenopus_tropicalis ENSXETG00000006639
eptatretus_burgeri ENSEBUG00000007493
periophthalmus_magnuspinnatus ENSPMGG00000017927
stegastes_partitus ENSSPAG00000019393
cynoglossus_semilaevis ENSCSEG00000020648
ictalurus_punctatus ENSIPUG00000021401
paramormyrops_kingsleyae ENSPKIG00000015102
anas_platyrhynchos_platyrhynchos ENSAPLG00000027129
chelonoidis_abingdonii ENSCABG00000018135
mola_mola ENSMMOG00000017423
drosophila_melanogaster FBgn0015790
