gallus_gallus ENSGALG00000004671
seriola_dumerili ENSSDUG00000016497
seriola_lalandi_dorsalis ENSSLDG00000024825
poecilia_formosa ENSPFOG00000013221
poecilia_mexicana ENSPMEG00000023264
poecilia_latipinna ENSPLAG00000019372
poecilia_mexicana ENSPMEG00000006044
poecilia_reticulata ENSPREG00000018279
cyprinodon_variegatus ENSCVAG00000004296
xiphophorus_couchianus ENSXCOG00000003995
xiphophorus_couchianus ENSXCOG00000003992
gambusia_affinis ENSGAFG00000003695
cyprinodon_variegatus ENSCVAG00000000120
xiphophorus_maculatus ENSXMAG00000009561
fundulus_heteroclitus ENSFHEG00000008783
kryptolebias_marmoratus ENSKMAG00000008069
oryzias_latipes_asm223469v1 ENSORLG00015020768
oryzias_latipes_asm223467v1 ENSORLG00000018302
oryzias_melastigma ENSOMEG00000021939
maylandia_zebra ENSMZEG00005024211
astatotilapia_calliptera ENSACLG00000023816
haplochromis_burtoni ENSHBUG00000020453
pundamilia_nyererei ENSPNYG00000022851
neolamprologus_brichardi ENSNBRG00000017808
oreochromis_niloticus ENSONIG00000010635
amphilophus_citrinellus ENSACIG00000021609
amphiprion_percula ENSAPEG00000015258
amphiprion_ocellaris ENSAOCG00000016477
stegastes_partitus ENSSPAG00000008722
acanthochromis_polyacanthus ENSAPOG00000006366
hippocampus_comes ENSHCOG00000009038
periophthalmus_magnuspinnatus ENSPMGG00000022703
gadus_morhua ENSGMOG00000013528
gadus_morhua ENSGMOG00000013648
hippocampus_comes ENSHCOG00000009005
esox_lucius ENSELUG00000017570
pygocentrus_nattereri ENSPNAG00000016573
astyanax_mexicanus ENSAMXG00000013880
ictalurus_punctatus ENSIPUG00000016419
danio_rerio ENSDARG00000089207
eptatretus_burgeri ENSEBUG00000014692
latimeria_chalumnae ENSLACG00000009495
ornithorhynchus_anatinus ENSOANG00000012724
phascolarctos_cinereus ENSPCIG00000020984
notamacropus_eugenii ENSMEUG00000002770
sarcophilus_harrisii ENSSHAG00000005784
monodelphis_domestica ENSMODG00000012322
pteropus_vampyrus ENSPVAG00000012506
myotis_lucifugus ENSMLUG00000007152
equus_asinus_asinus ENSEASG00005021017
equus_caballus ENSECAG00000019736
bos_mutus ENSBMUG00000019080
bos_taurus ENSBTAG00000009305
bison_bison_bison ENSBBBG00000010505
ovis_aries ENSOARG00000004199
capra_hircus ENSCHIG00000017376
tursiops_truncatus ENSTTRG00000004019
sus_scrofa ENSSSCG00000002859
vicugna_pacos ENSVPAG00000012047
ursus_americanus ENSUAMG00000007312
ursus_maritimus ENSUMAG00000013702
ailuropoda_melanoleuca ENSAMEG00000009784
neovison_vison ENSNVIG00000019825
mustela_putorius_furo ENSMPUG00000007821
canis_lupus_dingo ENSCAFG00020019831
canis_lupus_familiaris ENSCAFG00000007533
vulpes_vulpes ENSVVUG00000016689
panthera_pardus ENSPPRG00000003812
panthera_tigris_altaica ENSPTIG00000008026
felis_catus ENSFCAG00000002328
erinaceus_europaeus ENSEEUG00000001191
castor_canadensis ENSCCNG00000015854
dipodomys_ordii ENSDORG00000001832
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034867
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030689
mus_spicilegus ENSMSIG00000018102
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029590
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012824
rattus_norvegicus ENSRNOG00000052814
meriones_unguiculatus ENSMUGG00000025614
meriones_unguiculatus ENSMUGG00000025617
peromyscus_maniculatus_bairdii ENSPEMG00000020526
microtus_ochrogaster ENSMOCG00000013668
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018594
cricetulus_griseus_crigri_1.0 ENSCGRG00000005598
cricetulus_griseus_crigri-picr ENSCGRG00015020299
mesocricetus_auratus ENSMAUG00000006822
nannospalax_galili ENSNGAG00000014970
jaculus_jaculus ENSJJAG00000016506
cavia_porcellus ENSCPOG00000000160
cavia_aperea ENSCAPG00000014476
chinchilla_lanigera ENSCLAG00000002044
chinchilla_lanigera ENSCLAG00000013353
octodon_degus ENSODEG00000013621
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008882
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000739
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012383
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014441
fukomys_damarensis ENSFDAG00000004157
spermophilus_dauricus ENSSDAG00000005367
urocitellus_parryii ENSUPAG00010010181
ictidomys_tridecemlineatus ENSSTOG00000013613
marmota_marmota_marmota ENSMMMG00000007203
microcebus_murinus ENSMICG00000041547
homo_sapiens ENSG00000105186
gorilla_gorilla ENSGGOG00000008596
pan_troglodytes ENSPTRG00000010792
pan_paniscus ENSPPAG00000035637
pongo_abelii ENSPPYG00000009818
nomascus_leucogenys ENSNLEG00000007615
colobus_angolensis_palliatus ENSCANG00000040668
piliocolobus_tephrosceles ENSPTEG00000039202
rhinopithecus_roxellana ENSRROG00000041481
rhinopithecus_bieti ENSRBIG00000043759
mandrillus_leucophaeus ENSMLEG00000035681
cercocebus_atys ENSCATG00000039085
macaca_fascicularis ENSMFAG00000030329
macaca_mulatta ENSMMUG00000008041
macaca_nemestrina ENSMNEG00000042970
theropithecus_gelada ENSTGEG00000015486
papio_anubis ENSPANG00000030136
chlorocebus_sabaeus ENSCSAG00000004811
cebus_capucinus_imitator ENSCCAG00000016931
saimiri_boliviensis_boliviensis ENSSBOG00000003371
callithrix_jacchus ENSCJAG00000018416
aotus_nancymaae ENSANAG00000035787
carlito_syrichta ENSTSYG00000009758
prolemur_simus ENSPSMG00000015253
microcebus_murinus ENSMICG00000000420
propithecus_coquereli ENSPCOG00000013416
otolemur_garnettii ENSOGAG00000015112
tupaia_belangeri ENSTBEG00000010068
oryctolagus_cuniculus ENSOCUG00000013225
ochotona_princeps ENSOPRG00000016649
sorex_araneus ENSSARG00000003153
echinops_telfairi ENSETEG00000000893
loxodonta_africana ENSLAFG00000013926
procavia_capensis ENSPCAG00000005378
choloepus_hoffmanni ENSCHOG00000007920
dasypus_novemcinctus ENSDNOG00000004014
ciona_savignyi ENSCSAVG00000002984
ciona_intestinalis ENSCING00000021730
