castor_canadensis ENSCCNG00000001893
pan_troglodytes ENSPTRG00000014395
pan_paniscus ENSPPAG00000027760
homo_sapiens ENSG00000100324
gorilla_gorilla ENSGGOG00000008015
pongo_abelii ENSPPYG00000011839
nomascus_leucogenys ENSNLEG00000015244
aotus_nancymaae ENSANAG00000031987
saimiri_boliviensis_boliviensis ENSSBOG00000019945
callithrix_jacchus ENSCJAG00000016297
cebus_capucinus_imitator ENSCCAG00000024105
urocitellus_parryii ENSUPAG00010022276
spermophilus_dauricus ENSSDAG00000024267
ictidomys_tridecemlineatus ENSSTOG00000002357
marmota_marmota_marmota ENSMMMG00000004958
procavia_capensis ENSPCAG00000003108
loxodonta_africana ENSLAFG00000000210
echinops_telfairi ENSETEG00000007478
oryctolagus_cuniculus ENSOCUG00000026801
ochotona_princeps ENSOPRG00000012823
choloepus_hoffmanni ENSCHOG00000003653
dasypus_novemcinctus ENSDNOG00000033686
ursus_americanus ENSUAMG00000004390
ursus_maritimus ENSUMAG00000014398
ailuropoda_melanoleuca ENSAMEG00000010877
neovison_vison ENSNVIG00000001267
mustela_putorius_furo ENSMPUG00000013374
canis_lupus_dingo ENSCAFG00020002497
canis_lupus_familiaris ENSCAFG00000001332
vulpes_vulpes ENSVVUG00000014569
panthera_pardus ENSPPRG00000002241
panthera_tigris_altaica ENSPTIG00000016309
felis_catus ENSFCAG00000011951
equus_caballus ENSECAG00000017245
equus_asinus_asinus ENSEASG00005009125
tursiops_truncatus ENSTTRG00000014578
sus_scrofa ENSSSCG00000000087
capra_hircus ENSCHIG00000014927
ovis_aries ENSOARG00000016603
bos_mutus ENSBMUG00000000592
bos_taurus ENSBTAG00000019828
bison_bison_bison ENSBBBG00000005150
pteropus_vampyrus ENSPVAG00000003210
myotis_lucifugus ENSMLUG00000007672
erinaceus_europaeus ENSEEUG00000009829
tupaia_belangeri ENSTBEG00000006821
notamacropus_eugenii ENSMEUG00000003808
phascolarctos_cinereus ENSPCIG00000020421
monodelphis_domestica ENSMODG00000009407
sarcophilus_harrisii ENSSHAG00000014579
ornithorhynchus_anatinus ENSOANG00000022048
chelonoidis_abingdonii ENSCABG00000021955
gopherus_agassizii ENSGAGG00000015571
chrysemys_picta_bellii ENSCPBG00000022970
pelodiscus_sinensis ENSPSIG00000011225
crocodylus_porosus ENSCPRG00005019033
anolis_carolinensis ENSACAG00000007616
pogona_vitticeps ENSPVIG00000018554
notechis_scutatus ENSNSUG00000004889
salvator_merianae ENSSMRG00000015653
sphenodon_punctatus ENSSPUG00000010450
apteryx_haastii ENSAHAG00000011695
apteryx_owenii ENSAOWG00000011300
apteryx_rowi ENSARWG00000016355
dromaius_novaehollandiae ENSDNVG00000006628
nothoprocta_perdicaria ENSNPEG00000011166
cyanistes_caeruleus ENSCCEG00000005811
parus_major ENSPMJG00000007731
ficedula_albicollis ENSFALG00000012344
lonchura_striata_domestica ENSLSDG00000005937
taeniopygia_guttata ENSTGUG00000010239
serinus_canaria ENSSCAG00000005100
junco_hyemalis ENSJHYG00000004248
zonotrichia_albicollis ENSZALG00000006686
manacus_vitellinus ENSMVIG00005018144
lepidothrix_coronata ENSLCOG00000012794
melopsittacus_undulatus ENSMUNG00000015280
calidris_pugnax ENSCPUG00000015509
calidris_pygmaea ENSCPGG00000018764
gallus_gallus ENSGALG00000012150
meleagris_gallopavo ENSMGAG00000012394
coturnix_japonica ENSCJPG00005013320
numida_meleagris ENSNMEG00000011762
anser_brachyrhynchus ENSABRG00000016651
anas_platyrhynchos_platyrhynchos ENSAPLG00000015131
xenopus_tropicalis ENSXETG00000006916
latimeria_chalumnae ENSLACG00000000479
seriola_dumerili ENSSDUG00000011849
seriola_lalandi_dorsalis ENSSLDG00000021352
cynoglossus_semilaevis ENSCSEG00000001378
monopterus_albus ENSMALG00000015581
mastacembelus_armatus ENSMAMG00000004945
anabas_testudineus ENSATEG00000002875
cyprinodon_variegatus ENSCVAG00000011362
fundulus_heteroclitus ENSFHEG00000008929
poecilia_formosa ENSPFOG00000004374
poecilia_mexicana ENSPMEG00000020138
poecilia_latipinna ENSPLAG00000020312
poecilia_reticulata ENSPREG00000000179
xiphophorus_couchianus ENSXCOG00000015897
xiphophorus_maculatus ENSXMAG00000006667
gambusia_affinis ENSGAFG00000011565
kryptolebias_marmoratus ENSKMAG00000011241
oryzias_latipes_asm223471v1 ENSORLG00020000173
oryzias_latipes_asm223467v1 ENSORLG00000010735
oryzias_latipes_asm223469v1 ENSORLG00015007455
oryzias_melastigma ENSOMEG00000016196
maylandia_zebra ENSMZEG00005006074
astatotilapia_calliptera ENSACLG00000008004
pundamilia_nyererei ENSPNYG00000007399
haplochromis_burtoni ENSHBUG00000006359
oreochromis_niloticus ENSONIG00000013837
neolamprologus_brichardi ENSNBRG00000012338
amphilophus_citrinellus ENSACIG00000004538
amphiprion_ocellaris ENSAOCG00000012245
amphiprion_percula ENSAPEG00000008652
acanthochromis_polyacanthus ENSAPOG00000012039
stegastes_partitus ENSSPAG00000005239
takifugu_rubripes ENSTRUG00000000020
tetraodon_nigroviridis ENSTNIG00000018827
mola_mola ENSMMOG00000011171
labrus_bergylta ENSLBEG00000011732
scophthalmus_maximus ENSSMAG00000021168
hippocampus_comes ENSHCOG00000010004
periophthalmus_magnuspinnatus ENSPMGG00000020787
esox_lucius ENSELUG00000020502
pygocentrus_nattereri ENSPNAG00000007417
astyanax_mexicanus ENSAMXG00000017426
ictalurus_punctatus ENSIPUG00000017163
danio_rerio ENSDARG00000036613
scleropages_formosus ENSSFOG00015008222
paramormyrops_kingsleyae ENSPKIG00000007698
eptatretus_burgeri ENSEBUG00000003678
ciona_intestinalis ENSCING00000003713
