astyanax_mexicanus ENSAMXG00000000509
rhinopithecus_bieti ENSRBIG00000029403
piliocolobus_tephrosceles ENSPTEG00000004624
pan_troglodytes ENSPTRG00000018991
pan_troglodytes ENSPTRG00000047172
pan_paniscus ENSPPAG00000041589
homo_sapiens ENSG00000196335
gorilla_gorilla ENSGGOG00000034995
pongo_abelii ENSPPYG00000017724
nomascus_leucogenys ENSNLEG00000014801
saimiri_boliviensis_boliviensis ENSSBOG00000033536
cebus_capucinus_imitator ENSCCAG00000027635
callithrix_jacchus ENSCJAG00000007625
aotus_nancymaae ENSANAG00000029927
carlito_syrichta ENSTSYG00000005000
prolemur_simus ENSPSMG00000013704
microcebus_murinus ENSMICG00000012021
propithecus_coquereli ENSPCOG00000014445
otolemur_garnettii ENSOGAG00000013559
tupaia_belangeri ENSTBEG00000011483
urocitellus_parryii ENSUPAG00010018074
ictidomys_tridecemlineatus ENSSTOG00000003577
spermophilus_dauricus ENSSDAG00000008109
marmota_marmota_marmota ENSMMMG00000005447
chinchilla_lanigera ENSCLAG00000006727
octodon_degus ENSODEG00000008172
cavia_porcellus ENSCPOG00000032654
cavia_aperea ENSCAPG00000011563
fukomys_damarensis ENSFDAG00000010732
fukomys_damarensis ENSFDAG00000005926
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002852
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008474
castor_canadensis ENSCCNG00000012873
castor_canadensis ENSCCNG00000015554
dipodomys_ordii ENSDORG00000016315
cricetulus_griseus_crigri_1.0 ENSCGRG00000016167
cricetulus_griseus_crigri-picr ENSCGRG00015019671
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021953
microtus_ochrogaster ENSMOCG00000005284
peromyscus_maniculatus_bairdii ENSPEMG00000020643
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029371
mus_spicilegus ENSMSIG00000018180
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023403
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028368
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022118
rattus_norvegicus ENSRNOG00000057554
meriones_unguiculatus ENSMUGG00000024172
meriones_unguiculatus ENSMUGG00000001998
cricetulus_griseus_crigri_1.0 ENSCGRG00000007586
nannospalax_galili ENSNGAG00000024195
jaculus_jaculus ENSJJAG00000010464
oryctolagus_cuniculus ENSOCUG00000004738
ochotona_princeps ENSOPRG00000005685
xenopus_tropicalis ENSXETG00000007400
latimeria_chalumnae ENSLACG00000015416
