pteropus_vampyrus ENSPVAG00000013114
gorilla_gorilla ENSGGOG00000039841
pan_paniscus ENSPPAG00000037344
piliocolobus_tephrosceles ENSPTEG00000018640
urocitellus_parryii ENSUPAG00010023616
neolamprologus_brichardi ENSNBRG00000017704
propithecus_coquereli ENSPCOG00000019898
microcebus_murinus ENSMICG00000009141
prolemur_simus ENSPSMG00000007927
oryctolagus_cuniculus ENSOCUG00000006503
phascolarctos_cinereus ENSPCIG00000022879
notamacropus_eugenii ENSMEUG00000006011
monodelphis_domestica ENSMODG00000011556
ornithorhynchus_anatinus ENSOANG00000012922
gasterosteus_aculeatus ENSGACG00000010224
labrus_bergylta ENSLBEG00000017052
mola_mola ENSMMOG00000003025
scophthalmus_maximus ENSSMAG00000015620
cynoglossus_semilaevis ENSCSEG00000002419
seriola_lalandi_dorsalis ENSSLDG00000024492
seriola_dumerili ENSSDUG00000009055
mastacembelus_armatus ENSMAMG00000007374
monopterus_albus ENSMALG00000008850
anabas_testudineus ENSATEG00000007749
poecilia_formosa ENSPFOG00000004997
poecilia_latipinna ENSPLAG00000007333
poecilia_mexicana ENSPMEG00000014515
poecilia_reticulata ENSPREG00000009310
xiphophorus_maculatus ENSXMAG00000003338
xiphophorus_couchianus ENSXCOG00000020036
gambusia_affinis ENSGAFG00000020655
fundulus_heteroclitus ENSFHEG00000001883
cyprinodon_variegatus ENSCVAG00000021752
kryptolebias_marmoratus ENSKMAG00000018360
oryzias_latipes_asm223471v1 ENSORLG00020006443
oryzias_latipes_asm223469v1 ENSORLG00015020538
oryzias_latipes_asm223467v1 ENSORLG00000007421
oryzias_melastigma ENSOMEG00000022540
haplochromis_burtoni ENSHBUG00000014259
pundamilia_nyererei ENSPNYG00000012627
astatotilapia_calliptera ENSACLG00000017911
maylandia_zebra ENSMZEG00005022501
oreochromis_niloticus ENSONIG00000015341
amphilophus_citrinellus ENSACIG00000002367
amphiprion_ocellaris ENSAOCG00000005362
amphiprion_percula ENSAPEG00000019629
acanthochromis_polyacanthus ENSAPOG00000009689
acanthochromis_polyacanthus ENSAPOG00000009715
stegastes_partitus ENSSPAG00000017785
hippocampus_comes ENSHCOG00000013445
takifugu_rubripes ENSTRUG00000012809
tetraodon_nigroviridis ENSTNIG00000008406
periophthalmus_magnuspinnatus ENSPMGG00000004050
gadus_morhua ENSGMOG00000013366
esox_lucius ENSELUG00000003801
pygocentrus_nattereri ENSPNAG00000013270
astyanax_mexicanus ENSAMXG00000017913
ictalurus_punctatus ENSIPUG00000021625
danio_rerio ENSDARG00000061986
scleropages_formosus ENSSFOG00015021474
paramormyrops_kingsleyae ENSPKIG00000000735
lepisosteus_oculatus ENSLOCG00000014842
latimeria_chalumnae ENSLACG00000000999
petromyzon_marinus ENSPMAG00000001955
petromyzon_marinus ENSPMAG00000001161
anolis_carolinensis ENSACAG00000015337
pogona_vitticeps ENSPVIG00000018522
notechis_scutatus ENSNSUG00000015053
salvator_merianae ENSSMRG00000022653
calidris_pygmaea ENSCPGG00000018700
calidris_pugnax ENSCPUG00000000259
zonotrichia_albicollis ENSZALG00000016664
junco_hyemalis ENSJHYG00000015623
serinus_canaria ENSSCAG00000012487
lonchura_striata_domestica ENSLSDG00000010268
taeniopygia_guttata ENSTGUG00000003235
cyanistes_caeruleus ENSCCEG00000023433
parus_major ENSPMJG00000008489
ficedula_albicollis ENSFALG00000010603
lepidothrix_coronata ENSLCOG00000015640
manacus_vitellinus ENSMVIG00005014130
melopsittacus_undulatus ENSMUNG00000012562
anser_brachyrhynchus ENSABRG00000006143
anas_platyrhynchos_platyrhynchos ENSAPLG00000002740
gallus_gallus ENSGALG00000003322
coturnix_japonica ENSCJPG00005008241
meleagris_gallopavo ENSMGAG00000003929
numida_meleagris ENSNMEG00000012410
apteryx_haastii ENSAHAG00000004196
apteryx_rowi ENSARWG00000014307
apteryx_owenii ENSAOWG00000014778
dromaius_novaehollandiae ENSDNVG00000009337
nothoprocta_perdicaria ENSNPEG00000014498
crocodylus_porosus ENSCPRG00005008422
chelonoidis_abingdonii ENSCABG00000002301
gopherus_agassizii ENSGAGG00000008581
chrysemys_picta_bellii ENSCPBG00000024232
pelodiscus_sinensis ENSPSIG00000016007
sphenodon_punctatus ENSSPUG00000014911
ornithorhynchus_anatinus ENSOANG00000014318
ochotona_princeps ENSOPRG00000005561
xenopus_tropicalis ENSXETG00000009751
acanthochromis_polyacanthus ENSAPOG00000006702
petromyzon_marinus ENSPMAG00000008384
