taeniopygia_guttata ENSTGUG00000010356
oryctolagus_cuniculus ENSOCUG00000021316
oryctolagus_cuniculus ENSOCUG00000025943
peromyscus_maniculatus_bairdii ENSPEMG00000006709
microtus_ochrogaster ENSMOCG00000005949
cricetulus_griseus_crigri-picr ENSCGRG00015007242
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017414
mesocricetus_auratus ENSMAUG00000004060
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022912
mus_spicilegus ENSMSIG00000022120
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000005836
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021997
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018735
rattus_norvegicus ENSRNOG00000023433
meriones_unguiculatus ENSMUGG00000003085
nannospalax_galili ENSNGAG00000019766
jaculus_jaculus ENSJJAG00000007856
castor_canadensis ENSCCNG00000010209
cavia_porcellus ENSCPOG00000026126
chinchilla_lanigera ENSCLAG00000007033
octodon_degus ENSODEG00000004956
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003667
dipodomys_ordii ENSDORG00000029367
urocitellus_parryii ENSUPAG00010010394
ictidomys_tridecemlineatus ENSSTOG00000020228
propithecus_coquereli ENSPCOG00000026323
microcebus_murinus ENSMICG00000044131
prolemur_simus ENSPSMG00000011207
otolemur_garnettii ENSOGAG00000034042
pan_troglodytes ENSPTRG00000009913
pan_paniscus ENSPPAG00000014077
homo_sapiens ENSG00000141448
gorilla_gorilla ENSGGOG00000024673
pongo_abelii ENSPPYG00000009057
nomascus_leucogenys ENSNLEG00000006806
macaca_mulatta ENSMMUG00000010944
macaca_fascicularis ENSMFAG00000044737
macaca_nemestrina ENSMNEG00000032004
theropithecus_gelada ENSTGEG00000015819
papio_anubis ENSPANG00000007820
cercocebus_atys ENSCATG00000008096
chlorocebus_sabaeus ENSCSAG00000017663
piliocolobus_tephrosceles ENSPTEG00000035627
colobus_angolensis_palliatus ENSCANG00000018136
rhinopithecus_roxellana ENSRROG00000004981
rhinopithecus_bieti ENSRBIG00000014475
saimiri_boliviensis_boliviensis ENSSBOG00000030758
cebus_capucinus_imitator ENSCCAG00000021785
callithrix_jacchus ENSCJAG00000020543
aotus_nancymaae ENSANAG00000029224
loxodonta_africana ENSLAFG00000007931
echinops_telfairi ENSETEG00000005525
dasypus_novemcinctus ENSDNOG00000040060
phascolarctos_cinereus ENSPCIG00000020358
notamacropus_eugenii ENSMEUG00000011815
sarcophilus_harrisii ENSSHAG00000006798
monodelphis_domestica ENSMODG00000021492
ornithorhynchus_anatinus ENSOANG00000004635
xenopus_tropicalis ENSXETG00000003144
latimeria_chalumnae ENSLACG00000002547
scleropages_formosus ENSSFOG00015021162
paramormyrops_kingsleyae ENSPKIG00000006558
periophthalmus_magnuspinnatus ENSPMGG00000018628
hippocampus_comes ENSHCOG00000017394
haplochromis_burtoni ENSHBUG00000009762
pundamilia_nyererei ENSPNYG00000018769
maylandia_zebra ENSMZEG00005024580
astatotilapia_calliptera ENSACLG00000015572
neolamprologus_brichardi ENSNBRG00000006849
oreochromis_niloticus ENSONIG00000009406
cynoglossus_semilaevis ENSCSEG00000011433
takifugu_rubripes ENSTRUG00000012674
tetraodon_nigroviridis ENSTNIG00000014837
seriola_dumerili ENSSDUG00000016226
seriola_lalandi_dorsalis ENSSLDG00000016194
scophthalmus_maximus ENSSMAG00000018143
mastacembelus_armatus ENSMAMG00000017054
monopterus_albus ENSMALG00000021640
anabas_testudineus ENSATEG00000004262
labrus_bergylta ENSLBEG00000017729
mola_mola ENSMMOG00000011697
gasterosteus_aculeatus ENSGACG00000017300
amphiprion_ocellaris ENSAOCG00000006069
amphiprion_percula ENSAPEG00000000319
acanthochromis_polyacanthus ENSAPOG00000014138
stegastes_partitus ENSSPAG00000018777
amphilophus_citrinellus ENSACIG00000019767
xiphophorus_maculatus ENSXMAG00000025406
xiphophorus_couchianus ENSXCOG00000018674
poecilia_formosa ENSPFOG00000010361
poecilia_mexicana ENSPMEG00000021621
poecilia_latipinna ENSPLAG00000020050
poecilia_reticulata ENSPREG00000017239
gambusia_affinis ENSGAFG00000021472
cyprinodon_variegatus ENSCVAG00000020883
fundulus_heteroclitus ENSFHEG00000008531
kryptolebias_marmoratus ENSKMAG00000003401
oryzias_latipes_asm223467v1 ENSORLG00000017667
oryzias_latipes_asm223469v1 ENSORLG00015006748
oryzias_latipes_asm223471v1 ENSORLG00020006946
oryzias_melastigma ENSOMEG00000008918
gadus_morhua ENSGMOG00000011374
esox_lucius ENSELUG00000023929
pygocentrus_nattereri ENSPNAG00000002323
astyanax_mexicanus ENSAMXG00000012389
ictalurus_punctatus ENSIPUG00000010617
danio_rerio ENSDARG00000103589
paramormyrops_kingsleyae ENSPKIG00000018491
lepisosteus_oculatus ENSLOCG00000001775
eptatretus_burgeri ENSEBUG00000016604
