eptatretus_burgeri ENSEBUG00000004118
amphiprion_percula ENSAPEG00000021316
acanthochromis_polyacanthus ENSAPOG00000003515
acanthochromis_polyacanthus ENSAPOG00000009467
scophthalmus_maximus ENSSMAG00000012302
stegastes_partitus ENSSPAG00000018797
mola_mola ENSMMOG00000008197
labrus_bergylta ENSLBEG00000011514
labrus_bergylta ENSLBEG00000028789
gasterosteus_aculeatus ENSGACG00000015891
oryzias_latipes_asm223467v1 ENSORLG00000004837
oryzias_latipes_asm223471v1 ENSORLG00020007810
oryzias_latipes_asm223469v1 ENSORLG00015005933
oryzias_melastigma ENSOMEG00000014586
cynoglossus_semilaevis ENSCSEG00000006103
hippocampus_comes ENSHCOG00000014195
periophthalmus_magnuspinnatus ENSPMGG00000023057
gadus_morhua ENSGMOG00000005001
esox_lucius ENSELUG00000010524
pygocentrus_nattereri ENSPNAG00000029171
astyanax_mexicanus ENSAMXG00000029107
ictalurus_punctatus ENSIPUG00000012563
amphiprion_ocellaris ENSAOCG00000007764
amphiprion_percula ENSAPEG00000023550
acanthochromis_polyacanthus ENSAPOG00000022362
stegastes_partitus ENSSPAG00000004804
oryzias_latipes_asm223469v1 ENSORLG00015013813
oryzias_latipes_asm223471v1 ENSORLG00020016235
oryzias_latipes_asm223467v1 ENSORLG00000026244
oryzias_melastigma ENSOMEG00000004999
takifugu_rubripes ENSTRUG00000000046
tetraodon_nigroviridis ENSTNIG00000003203
mastacembelus_armatus ENSMAMG00000004366
anabas_testudineus ENSATEG00000018250
maylandia_zebra ENSMZEG00005000647
haplochromis_burtoni ENSHBUG00000005870
astatotilapia_calliptera ENSACLG00000002952
pundamilia_nyererei ENSPNYG00000001127
neolamprologus_brichardi ENSNBRG00000010333
oreochromis_niloticus ENSONIG00000007544
amphilophus_citrinellus ENSACIG00000011410
seriola_dumerili ENSSDUG00000010926
seriola_lalandi_dorsalis ENSSLDG00000012895
monopterus_albus ENSMALG00000003228
gasterosteus_aculeatus ENSGACG00000019464
labrus_bergylta ENSLBEG00000028012
scophthalmus_maximus ENSSMAG00000010905
mola_mola ENSMMOG00000012037
poecilia_formosa ENSPFOG00000017154
poecilia_mexicana ENSPMEG00000009853
poecilia_latipinna ENSPLAG00000010791
poecilia_reticulata ENSPREG00000016932
xiphophorus_maculatus ENSXMAG00000012493
xiphophorus_couchianus ENSXCOG00000002432
gambusia_affinis ENSGAFG00000016581
fundulus_heteroclitus ENSFHEG00000010070
cyprinodon_variegatus ENSCVAG00000000366
cynoglossus_semilaevis ENSCSEG00000002774
periophthalmus_magnuspinnatus ENSPMGG00000018008
gadus_morhua ENSGMOG00000009637
esox_lucius ENSELUG00000009745
scleropages_formosus ENSSFOG00015017515
paramormyrops_kingsleyae ENSPKIG00000004859
lepisosteus_oculatus ENSLOCG00000013206
ciona_intestinalis ENSCING00000002842
ciona_savignyi ENSCSAVG00000010916
drosophila_melanogaster FBgn0086446
caenorhabditis_elegans_strain_n2 WBGene00021827
