calidris_pugnax ENSCPUG00000011611
mus_spicilegus ENSMSIG00000028644
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027192
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026223
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028559
rattus_norvegicus ENSRNOG00000007639
meriones_unguiculatus ENSMUGG00000000220
cricetulus_griseus_crigri_1.0 ENSCGRG00000014408
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009616
cricetulus_griseus_crigri-picr ENSCGRG00015003606
mesocricetus_auratus ENSMAUG00000001377
peromyscus_maniculatus_bairdii ENSPEMG00000015696
microtus_ochrogaster ENSMOCG00000001170
nannospalax_galili ENSNGAG00000006426
jaculus_jaculus ENSJJAG00000010317
urocitellus_parryii ENSUPAG00010020949
ictidomys_tridecemlineatus ENSSTOG00000008556
spermophilus_dauricus ENSSDAG00000020572
marmota_marmota_marmota ENSMMMG00000014972
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011219
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003225
fukomys_damarensis ENSFDAG00000013829
cavia_porcellus ENSCPOG00000012214
cavia_aperea ENSCAPG00000012899
ochotona_princeps ENSOPRG00000006455
oryctolagus_cuniculus ENSOCUG00000017190
tupaia_belangeri ENSTBEG00000009304
monodelphis_domestica ENSMODG00000003403
ornithorhynchus_anatinus ENSOANG00000020647
xenopus_tropicalis ENSXETG00000011133
latimeria_chalumnae ENSLACG00000013836
xiphophorus_maculatus ENSXMAG00000018193
xiphophorus_couchianus ENSXCOG00000007724
gambusia_affinis ENSGAFG00000008889
poecilia_formosa ENSPFOG00000011488
poecilia_latipinna ENSPLAG00000003817
poecilia_mexicana ENSPMEG00000015037
poecilia_reticulata ENSPREG00000003692
fundulus_heteroclitus ENSFHEG00000014480
cyprinodon_variegatus ENSCVAG00000013985
kryptolebias_marmoratus ENSKMAG00000006718
oryzias_latipes_asm223471v1 ENSORLG00020010946
oryzias_latipes_asm223469v1 ENSORLG00015006420
oryzias_latipes_asm223467v1 ENSORLG00000009829
oryzias_melastigma ENSOMEG00000008383
cynoglossus_semilaevis ENSCSEG00000018337
takifugu_rubripes ENSTRUG00000006173
tetraodon_nigroviridis ENSTNIG00000007870
mola_mola ENSMMOG00000017965
gasterosteus_aculeatus ENSGACG00000016323
labrus_bergylta ENSLBEG00000012405
monopterus_albus ENSMALG00000005848
mastacembelus_armatus ENSMAMG00000019008
anabas_testudineus ENSATEG00000002121
seriola_lalandi_dorsalis ENSSLDG00000006536
seriola_dumerili ENSSDUG00000006589
scophthalmus_maximus ENSSMAG00000011340
hippocampus_comes ENSHCOG00000001980
amphiprion_percula ENSAPEG00000000386
amphiprion_ocellaris ENSAOCG00000024509
acanthochromis_polyacanthus ENSAPOG00000022873
stegastes_partitus ENSSPAG00000005410
neolamprologus_brichardi ENSNBRG00000007314
oreochromis_niloticus ENSONIG00000018652
astatotilapia_calliptera ENSACLG00000014457
maylandia_zebra ENSMZEG00005008837
pundamilia_nyererei ENSPNYG00000001241
haplochromis_burtoni ENSHBUG00000015741
amphilophus_citrinellus ENSACIG00000011272
periophthalmus_magnuspinnatus ENSPMGG00000007297
gadus_morhua ENSGMOG00000017166
esox_lucius ENSELUG00000024532
astyanax_mexicanus ENSAMXG00000031122
pygocentrus_nattereri ENSPNAG00000001563
ictalurus_punctatus ENSIPUG00000014042
danio_rerio ENSDARG00000039517
scleropages_formosus ENSSFOG00015014943
paramormyrops_kingsleyae ENSPKIG00000002158
lepisosteus_oculatus ENSLOCG00000008822
