mastacembelus_armatus ENSMAMG00000016726
cavia_porcellus ENSCPOG00000020000
cavia_aperea ENSCAPG00000012134
octodon_degus ENSODEG00000015625
chinchilla_lanigera ENSCLAG00000012968
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017505
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019443
fukomys_damarensis ENSFDAG00000000719
sorex_araneus ENSSARG00000003933
piliocolobus_tephrosceles ENSPTEG00000018908
rhinopithecus_bieti ENSRBIG00000029079
macaca_nemestrina ENSMNEG00000028117
macaca_mulatta ENSMMUG00000000766
macaca_fascicularis ENSMFAG00000039386
cercocebus_atys ENSCATG00000036258
theropithecus_gelada ENSTGEG00000029633
papio_anubis ENSPANG00000009990
chlorocebus_sabaeus ENSCSAG00000011545
mandrillus_leucophaeus ENSMLEG00000043344
colobus_angolensis_palliatus ENSCANG00000035760
pan_troglodytes ENSPTRG00000018182
pan_paniscus ENSPPAG00000035500
gorilla_gorilla ENSGGOG00000007270
homo_sapiens ENSG00000124702
pongo_abelii ENSPPYG00000016627
nomascus_leucogenys ENSNLEG00000004399
rhinopithecus_roxellana ENSRROG00000036417
equus_asinus_asinus ENSEASG00005003160
saimiri_boliviensis_boliviensis ENSSBOG00000023705
callithrix_jacchus ENSCJAG00000004911
cebus_capucinus_imitator ENSCCAG00000003365
aotus_nancymaae ENSANAG00000038232
ochotona_princeps ENSOPRG00000002253
myotis_lucifugus ENSMLUG00000012143
ovis_aries ENSOARG00000004912
mustela_putorius_furo ENSMPUG00000013131
canis_lupus_familiaris ENSCAFG00000001763
ailuropoda_melanoleuca ENSAMEG00000012631
oryctolagus_cuniculus ENSOCUG00000001568
dasypus_novemcinctus ENSDNOG00000025324
tursiops_truncatus ENSTTRG00000006998
sus_scrofa ENSSSCG00000022901
bos_mutus ENSBMUG00000013066
bos_taurus ENSBTAG00000050696
bison_bison_bison ENSBBBG00000018302
capra_hircus ENSCHIG00000011426
procavia_capensis ENSPCAG00000015269
loxodonta_africana ENSLAFG00000029904
echinops_telfairi ENSETEG00000002442
monodelphis_domestica ENSMODG00000023560
sarcophilus_harrisii ENSSHAG00000011912
phascolarctos_cinereus ENSPCIG00000009187
notamacropus_eugenii ENSMEUG00000005486
ornithorhynchus_anatinus ENSOANG00000008453
xenopus_tropicalis ENSXETG00000000566
latimeria_chalumnae ENSLACG00000005380
xiphophorus_couchianus ENSXCOG00000006829
anas_platyrhynchos_platyrhynchos ENSAPLG00000018940
zonotrichia_albicollis ENSZALG00000017255
gallus_gallus ENSGALG00000028056
coturnix_japonica ENSCJPG00005015448
anser_brachyrhynchus ENSABRG00000003377
manacus_vitellinus ENSMVIG00005013727
lepidothrix_coronata ENSLCOG00000011859
lonchura_striata_domestica ENSLSDG00000015897
serinus_canaria ENSSCAG00000014499
parus_major ENSPMJG00000003495
cyanistes_caeruleus ENSCCEG00000008669
ficedula_albicollis ENSFALG00000000803
junco_hyemalis ENSJHYG00000012033
melopsittacus_undulatus ENSMUNG00000016448
calidris_pugnax ENSCPUG00000003982
calidris_pygmaea ENSCPGG00000015036
apteryx_haastii ENSAHAG00000009013
apteryx_owenii ENSAOWG00000012606
apteryx_rowi ENSARWG00000009390
dromaius_novaehollandiae ENSDNVG00000014463
nothoprocta_perdicaria ENSNPEG00000004532
anolis_carolinensis ENSACAG00000023208
petromyzon_marinus ENSPMAG00000001606
eptatretus_burgeri ENSEBUG00000011599
