calidris_pygmaea ENSCPGG00000011414
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019305
rattus_norvegicus ENSRNOG00000058285
meriones_unguiculatus ENSMUGG00000015230
peromyscus_maniculatus_bairdii ENSPEMG00000021510
microtus_ochrogaster ENSMOCG00000014677
cricetulus_griseus_crigri-picr ENSCGRG00015008581
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019516
cricetulus_griseus_crigri_1.0 ENSCGRG00000001454
mesocricetus_auratus ENSMAUG00000016668
nannospalax_galili ENSNGAG00000005644
jaculus_jaculus ENSJJAG00000000267
castor_canadensis ENSCCNG00000001197
dipodomys_ordii ENSDORG00000015981
oryctolagus_cuniculus ENSOCUG00000015861
ochotona_princeps ENSOPRG00000003008
homo_sapiens ENSG00000086288
gorilla_gorilla ENSGGOG00000007442
pan_troglodytes ENSPTRG00000019091
pan_paniscus ENSPPAG00000030851
pongo_abelii ENSPPYG00000017630
nomascus_leucogenys ENSNLEG00000002555
colobus_angolensis_palliatus ENSCANG00000038340
piliocolobus_tephrosceles ENSPTEG00000008796
rhinopithecus_bieti ENSRBIG00000030531
rhinopithecus_roxellana ENSRROG00000002809
theropithecus_gelada ENSTGEG00000015209
papio_anubis ENSPANG00000023288
mandrillus_leucophaeus ENSMLEG00000032939
chlorocebus_sabaeus ENSCSAG00000015075
macaca_mulatta ENSMMUG00000010167
macaca_fascicularis ENSMFAG00000024520
macaca_nemestrina ENSMNEG00000007636
cercocebus_atys ENSCATG00000032975
cebus_capucinus_imitator ENSCCAG00000009644
saimiri_boliviensis_boliviensis ENSSBOG00000023157
callithrix_jacchus ENSCJAG00000012554
aotus_nancymaae ENSANAG00000026477
carlito_syrichta ENSTSYG00000004544
propithecus_coquereli ENSPCOG00000021733
prolemur_simus ENSPSMG00000010273
microcebus_murinus ENSMICG00000001938
otolemur_garnettii ENSOGAG00000005678
tupaia_belangeri ENSTBEG00000014324
choloepus_hoffmanni ENSCHOG00000006311
dasypus_novemcinctus ENSDNOG00000025137
loxodonta_africana ENSLAFG00000005939
procavia_capensis ENSPCAG00000014932
echinops_telfairi ENSETEG00000007675
sarcophilus_harrisii ENSSHAG00000017532
monodelphis_domestica ENSMODG00000012589
anas_platyrhynchos_platyrhynchos ENSAPLG00000019068
salvator_merianae ENSSMRG00000022086
ornithorhynchus_anatinus ENSOANG00000012497
pogona_vitticeps ENSPVIG00000005236
pogona_vitticeps ENSPVIG00000005237
anolis_carolinensis ENSACAG00000017678
pogona_vitticeps ENSPVIG00000005238
notechis_scutatus ENSNSUG00000010530
salvator_merianae ENSSMRG00000019060
anabas_testudineus ENSATEG00000020603
poecilia_reticulata ENSPREG00000009577
esox_lucius ENSELUG00000016679
