labrus_bergylta ENSLBEG00000002029
pogona_vitticeps ENSPVIG00000001711
anolis_carolinensis ENSACAG00000005568
notechis_scutatus ENSNSUG00000019087
salvator_merianae ENSSMRG00000005692
notamacropus_eugenii ENSMEUG00000006692
phascolarctos_cinereus ENSPCIG00000024939
monodelphis_domestica ENSMODG00000002850
sarcophilus_harrisii ENSSHAG00000008962
ursus_maritimus ENSUMAG00000019872
ursus_americanus ENSUAMG00000017764
ailuropoda_melanoleuca ENSAMEG00000003523
mustela_putorius_furo ENSMPUG00000005585
neovison_vison ENSNVIG00000011983
canis_lupus_familiaris ENSCAFG00000003079
canis_lupus_dingo ENSCAFG00020026916
vulpes_vulpes ENSVVUG00000012026
panthera_pardus ENSPPRG00000024716
panthera_tigris_altaica ENSPTIG00000011182
felis_catus ENSFCAG00000011118
erinaceus_europaeus ENSEEUG00000006695
capra_hircus ENSCHIG00000013966
ovis_aries ENSOARG00000020170
bos_mutus ENSBMUG00000026286
bos_taurus ENSBTAG00000009290
bison_bison_bison ENSBBBG00000016265
tursiops_truncatus ENSTTRG00000017166
sus_scrofa ENSSSCG00000008378
vicugna_pacos ENSVPAG00000012466
equus_caballus ENSECAG00000024614
equus_asinus_asinus ENSEASG00005007228
pteropus_vampyrus ENSPVAG00000014704
myotis_lucifugus ENSMLUG00000030514
pan_troglodytes ENSPTRG00000011964
pan_paniscus ENSPPAG00000037442
homo_sapiens ENSG00000170264
gorilla_gorilla ENSGGOG00000013942
pongo_abelii ENSPPYG00000012382
nomascus_leucogenys ENSNLEG00000009719
colobus_angolensis_palliatus ENSCANG00000029843
colobus_angolensis_palliatus ENSCANG00000011269
piliocolobus_tephrosceles ENSPTEG00000017797
rhinopithecus_roxellana ENSRROG00000038193
rhinopithecus_bieti ENSRBIG00000033485
mandrillus_leucophaeus ENSMLEG00000038057
cercocebus_atys ENSCATG00000043996
papio_anubis ENSPANG00000010259
theropithecus_gelada ENSTGEG00000008713
chlorocebus_sabaeus ENSCSAG00000014628
macaca_fascicularis ENSMFAG00000028707
macaca_mulatta ENSMMUG00000013972
macaca_nemestrina ENSMNEG00000031037
saimiri_boliviensis_boliviensis ENSSBOG00000034089
cebus_capucinus_imitator ENSCCAG00000032868
callithrix_jacchus ENSCJAG00000008852
aotus_nancymaae ENSANAG00000033665
carlito_syrichta ENSTSYG00000006790
propithecus_coquereli ENSPCOG00000025568
prolemur_simus ENSPSMG00000013859
microcebus_murinus ENSMICG00000032665
otolemur_garnettii ENSOGAG00000024144
cavia_aperea ENSCAPG00000005579
cavia_porcellus ENSCPOG00000002085
chinchilla_lanigera ENSCLAG00000011652
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011429
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003066
fukomys_damarensis ENSFDAG00000008344
spermophilus_dauricus ENSSDAG00000014661
marmota_marmota_marmota ENSMMMG00000006583
urocitellus_parryii ENSUPAG00010011296
ictidomys_tridecemlineatus ENSSTOG00000026146
castor_canadensis ENSCCNG00000030285
dipodomys_ordii ENSDORG00000026102
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016978
mus_spicilegus ENSMSIG00000031862
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049811
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016135
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016755
rattus_norvegicus ENSRNOG00000009881
meriones_unguiculatus ENSMUGG00000006113
cricetulus_griseus_crigri-picr ENSCGRG00015027679
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013463
cricetulus_griseus_crigri_1.0 ENSCGRG00000012053
mesocricetus_auratus ENSMAUG00000012775
microtus_ochrogaster ENSMOCG00000016877
peromyscus_maniculatus_bairdii ENSPEMG00000011408
nannospalax_galili ENSNGAG00000002122
jaculus_jaculus ENSJJAG00000019143
tupaia_belangeri ENSTBEG00000001623
oryctolagus_cuniculus ENSOCUG00000000707
ochotona_princeps ENSOPRG00000006685
oryctolagus_cuniculus ENSOCUG00000022157
choloepus_hoffmanni ENSCHOG00000008007
dasypus_novemcinctus ENSDNOG00000013336
loxodonta_africana ENSLAFG00000029260
procavia_capensis ENSPCAG00000000196
echinops_telfairi ENSETEG00000014814
echinops_telfairi ENSETEG00000005797
ornithorhynchus_anatinus ENSOANG00000012418
xenopus_tropicalis ENSXETG00000002233
latimeria_chalumnae ENSLACG00000018120
lepisosteus_oculatus ENSLOCG00000016091
petromyzon_marinus ENSPMAG00000001084
eptatretus_burgeri ENSEBUG00000001001
