calidris_pygmaea ENSCPGG00000006121
fundulus_heteroclitus ENSFHEG00000001663
poecilia_mexicana ENSPMEG00000010237
poecilia_formosa ENSPFOG00000007155
poecilia_latipinna ENSPLAG00000001575
xiphophorus_couchianus ENSXCOG00000016357
xiphophorus_maculatus ENSXMAG00000000208
gambusia_affinis ENSGAFG00000015958
poecilia_reticulata ENSPREG00000006925
kryptolebias_marmoratus ENSKMAG00000017373
oryzias_latipes_asm223467v1 ENSORLG00000005439
oryzias_latipes_asm223469v1 ENSORLG00015017258
oryzias_latipes_asm223471v1 ENSORLG00020004459
oryzias_melastigma ENSOMEG00000023957
takifugu_rubripes ENSTRUG00000010334
hippocampus_comes ENSHCOG00000015939
periophthalmus_magnuspinnatus ENSPMGG00000001476
cynoglossus_semilaevis ENSCSEG00000021093
gadus_morhua ENSGMOG00000003688
esox_lucius ENSELUG00000000987
pygocentrus_nattereri ENSPNAG00000020916
astyanax_mexicanus ENSAMXG00000031477
ictalurus_punctatus ENSIPUG00000013114
danio_rerio ENSDARG00000032344
scleropages_formosus ENSSFOG00015023646
gadus_morhua ENSGMOG00000017395
esox_lucius ENSELUG00000021084
scleropages_formosus ENSSFOG00015018611
scleropages_formosus ENSSFOG00015023065
tetraodon_nigroviridis ENSTNIG00000008246
takifugu_rubripes ENSTRUG00000015440
hippocampus_comes ENSHCOG00000020870
scophthalmus_maximus ENSSMAG00000021257
cynoglossus_semilaevis ENSCSEG00000020919
gasterosteus_aculeatus ENSGACG00000019526
labrus_bergylta ENSLBEG00000009634
mola_mola ENSMMOG00000011312
mastacembelus_armatus ENSMAMG00000006588
monopterus_albus ENSMALG00000009192
anabas_testudineus ENSATEG00000005009
amphiprion_percula ENSAPEG00000010260
amphiprion_ocellaris ENSAOCG00000004647
acanthochromis_polyacanthus ENSAPOG00000007956
stegastes_partitus ENSSPAG00000013640
cyprinodon_variegatus ENSCVAG00000009929
cyprinodon_variegatus ENSCVAG00000018147
fundulus_heteroclitus ENSFHEG00000005314
poecilia_formosa ENSPFOG00000012025
poecilia_reticulata ENSPREG00000000139
xiphophorus_maculatus ENSXMAG00000007185
poecilia_mexicana ENSPMEG00000005167
poecilia_latipinna ENSPLAG00000022949
gambusia_affinis ENSGAFG00000014816
xiphophorus_couchianus ENSXCOG00000016065
kryptolebias_marmoratus ENSKMAG00000009782
oryzias_latipes_asm223471v1 ENSORLG00020009930
oryzias_latipes_asm223467v1 ENSORLG00000009983
oryzias_latipes_asm223469v1 ENSORLG00015009280
oryzias_melastigma ENSOMEG00000018844
astatotilapia_calliptera ENSACLG00000005032
maylandia_zebra ENSMZEG00005013787
haplochromis_burtoni ENSHBUG00000006427
pundamilia_nyererei ENSPNYG00000007527
neolamprologus_brichardi ENSNBRG00000007416
oreochromis_niloticus ENSONIG00000003869
amphilophus_citrinellus ENSACIG00000023605
seriola_lalandi_dorsalis ENSSLDG00000007985
seriola_dumerili ENSSDUG00000014197
amphilophus_citrinellus ENSACIG00000023601
neolamprologus_brichardi ENSNBRG00000007392
paramormyrops_kingsleyae ENSPKIG00000016008
paramormyrops_kingsleyae ENSPKIG00000015898
scleropages_formosus ENSSFOG00015009568
scleropages_formosus ENSSFOG00015009565
neolamprologus_brichardi ENSNBRG00000010174
astatotilapia_calliptera ENSACLG00000018477
seriola_lalandi_dorsalis ENSSLDG00000008596
periophthalmus_magnuspinnatus ENSPMGG00000014513
pygocentrus_nattereri ENSPNAG00000001582
astyanax_mexicanus ENSAMXG00000032214
scleropages_formosus ENSSFOG00015000655
lepisosteus_oculatus ENSLOCG00000007575
latimeria_chalumnae ENSLACG00000004173
xenopus_tropicalis ENSXETG00000011637
petromyzon_marinus ENSPMAG00000006710
