ciona_savignyi ENSCSAVG00000002806
prolemur_simus ENSPSMG00000013458
propithecus_coquereli ENSPCOG00000020780
tupaia_belangeri ENSTBEG00000015658
equus_caballus ENSECAG00000022060
ornithorhynchus_anatinus ENSOANG00000013863
xenopus_tropicalis ENSXETG00000004096
latimeria_chalumnae ENSLACG00000013681
eptatretus_burgeri ENSEBUG00000003959
drosophila_melanogaster FBgn0033391
saccharomyces_cerevisiae_strain_s288c YIL134W
