pan_paniscus ENSPPAG00000023370
sarcophilus_harrisii ENSSHAG00000014920
monodelphis_domestica ENSMODG00000008829
ornithorhynchus_anatinus ENSOANG00000028707
ornithorhynchus_anatinus ENSOANG00000012312
apteryx_haastii ENSAHAG00000012805
apteryx_rowi ENSARWG00000006162
apteryx_owenii ENSAOWG00000008008
dromaius_novaehollandiae ENSDNVG00000018511
nothoprocta_perdicaria ENSNPEG00000014061
gallus_gallus ENSGALG00000004171
coturnix_japonica ENSCJPG00005012724
meleagris_gallopavo ENSMGAG00000005286
numida_meleagris ENSNMEG00000021670
anser_brachyrhynchus ENSABRG00000016214
anas_platyrhynchos_platyrhynchos ENSAPLG00000012549
calidris_pygmaea ENSCPGG00000011452
calidris_pugnax ENSCPUG00000015836
lonchura_striata_domestica ENSLSDG00000015400
taeniopygia_guttata ENSTGUG00000005994
serinus_canaria ENSSCAG00000016558
ficedula_albicollis ENSFALG00000012315
cyanistes_caeruleus ENSCCEG00000020046
parus_major ENSPMJG00000016570
junco_hyemalis ENSJHYG00000016286
zonotrichia_albicollis ENSZALG00000001852
manacus_vitellinus ENSMVIG00005016558
melopsittacus_undulatus ENSMUNG00000016661
crocodylus_porosus ENSCPRG00005009440
gopherus_agassizii ENSGAGG00000021784
chelonoidis_abingdonii ENSCABG00000008433
chrysemys_picta_bellii ENSCPBG00000010682
pelodiscus_sinensis ENSPSIG00000018092
pogona_vitticeps ENSPVIG00000018978
notechis_scutatus ENSNSUG00000014545
salvator_merianae ENSSMRG00000022657
sphenodon_punctatus ENSSPUG00000001030
lepidothrix_coronata ENSLCOG00000004500
ornithorhynchus_anatinus ENSOANG00000032076
anolis_carolinensis ENSACAG00000015170
xenopus_tropicalis ENSXETG00000010842
latimeria_chalumnae ENSLACG00000003109
labrus_bergylta ENSLBEG00000025596
mola_mola ENSMMOG00000016476
gasterosteus_aculeatus ENSGACG00000015811
mastacembelus_armatus ENSMAMG00000021395
monopterus_albus ENSMALG00000021452
anabas_testudineus ENSATEG00000003774
seriola_dumerili ENSSDUG00000018025
seriola_lalandi_dorsalis ENSSLDG00000013817
scophthalmus_maximus ENSSMAG00000000341
xiphophorus_maculatus ENSXMAG00000014476
xiphophorus_couchianus ENSXCOG00000011368
gambusia_affinis ENSGAFG00000017308
poecilia_formosa ENSPFOG00000004203
poecilia_latipinna ENSPLAG00000008090
poecilia_mexicana ENSPMEG00000006065
poecilia_reticulata ENSPREG00000023233
cyprinodon_variegatus ENSCVAG00000005725
fundulus_heteroclitus ENSFHEG00000014664
kryptolebias_marmoratus ENSKMAG00000007489
oryzias_latipes_asm223467v1 ENSORLG00000008128
oryzias_latipes_asm223471v1 ENSORLG00020008973
oryzias_latipes_asm223469v1 ENSORLG00015007216
oryzias_melastigma ENSOMEG00000002018
maylandia_zebra ENSMZEG00005013855
astatotilapia_calliptera ENSACLG00000002489
pundamilia_nyererei ENSPNYG00000013849
haplochromis_burtoni ENSHBUG00000012547
neolamprologus_brichardi ENSNBRG00000010261
oreochromis_niloticus ENSONIG00000005845
amphilophus_citrinellus ENSACIG00000001923
amphiprion_percula ENSAPEG00000012304
amphiprion_ocellaris ENSAOCG00000000769
acanthochromis_polyacanthus ENSAPOG00000012507
stegastes_partitus ENSSPAG00000008170
tetraodon_nigroviridis ENSTNIG00000009335
takifugu_rubripes ENSTRUG00000017751
cynoglossus_semilaevis ENSCSEG00000001632
hippocampus_comes ENSHCOG00000003380
periophthalmus_magnuspinnatus ENSPMGG00000006040
gadus_morhua ENSGMOG00000015412
esox_lucius ENSELUG00000013469
pygocentrus_nattereri ENSPNAG00000020539
astyanax_mexicanus ENSAMXG00000012431
ictalurus_punctatus ENSIPUG00000023212
danio_rerio ENSDARG00000078802
paramormyrops_kingsleyae ENSPKIG00000022818
scleropages_formosus ENSSFOG00015024085
scleropages_formosus ENSSFOG00015014203
paramormyrops_kingsleyae ENSPKIG00000016836
lepisosteus_oculatus ENSLOCG00000013642
eptatretus_burgeri ENSEBUG00000011787
eptatretus_burgeri ENSEBUG00000010161
petromyzon_marinus ENSPMAG00000006127
