labrus_bergylta ENSLBEG00000009461
neovison_vison ENSNVIG00000009187
bos_mutus ENSBMUG00000000383
bison_bison_bison ENSBBBG00000006744
loxodonta_africana ENSLAFG00000015572
procavia_capensis ENSPCAG00000016676
echinops_telfairi ENSETEG00000001084
dasypus_novemcinctus ENSDNOG00000043594
choloepus_hoffmanni ENSCHOG00000011402
ornithorhynchus_anatinus ENSOANG00000003259
xenopus_tropicalis ENSXETG00000016693
latimeria_chalumnae ENSLACG00000008162
eptatretus_burgeri ENSEBUG00000004627
eptatretus_burgeri ENSEBUG00000013715
petromyzon_marinus ENSPMAG00000000976
