castor_canadensis ENSCCNG00000022567
aotus_nancymaae ENSANAG00000037498
carlito_syrichta ENSTSYG00000010083
prolemur_simus ENSPSMG00000003962
microcebus_murinus ENSMICG00000038700
propithecus_coquereli ENSPCOG00000015648
otolemur_garnettii ENSOGAG00000009688
equus_asinus_asinus ENSEASG00005010282
equus_caballus ENSECAG00000007656
erinaceus_europaeus ENSEEUG00000010603
ursus_americanus ENSUAMG00000003572
ursus_maritimus ENSUMAG00000011308
ailuropoda_melanoleuca ENSAMEG00000003989
neovison_vison ENSNVIG00000014615
mustela_putorius_furo ENSMPUG00000005511
canis_lupus_familiaris ENSCAFG00000006349
canis_lupus_dingo ENSCAFG00020018443
vulpes_vulpes ENSVVUG00000023659
panthera_pardus ENSPPRG00000003150
panthera_tigris_altaica ENSPTIG00000005862
felis_catus ENSFCAG00000013282
pteropus_vampyrus ENSPVAG00000009355
myotis_lucifugus ENSMLUG00000005407
bos_mutus ENSBMUG00000018473
bos_taurus ENSBTAG00000005120
bison_bison_bison ENSBBBG00000008314
ovis_aries ENSOARG00000011771
capra_hircus ENSCHIG00000010350
tursiops_truncatus ENSTTRG00000016035
sus_scrofa ENSSSCG00000000299
vicugna_pacos ENSVPAG00000005407
dasypus_novemcinctus ENSDNOG00000016743
choloepus_hoffmanni ENSCHOG00000011838
loxodonta_africana ENSLAFG00000014383
procavia_capensis ENSPCAG00000002801
echinops_telfairi ENSETEG00000004028
sarcophilus_harrisii ENSSHAG00000007020
notamacropus_eugenii ENSMEUG00000004290
ornithorhynchus_anatinus ENSOANG00000012177
sphenodon_punctatus ENSSPUG00000009908
apteryx_haastii ENSAHAG00000017348
apteryx_owenii ENSAOWG00000003477
apteryx_rowi ENSARWG00000018146
dromaius_novaehollandiae ENSDNVG00000001383
calidris_pugnax ENSCPUG00000005099
calidris_pygmaea ENSCPGG00000002342
lonchura_striata_domestica ENSLSDG00000001416
junco_hyemalis ENSJHYG00000015884
melopsittacus_undulatus ENSMUNG00000007514
coturnix_japonica ENSCJPG00005020085
gallus_gallus ENSGALG00000037826
meleagris_gallopavo ENSMGAG00000017285
crocodylus_porosus ENSCPRG00005004475
chelonoidis_abingdonii ENSCABG00000021649
gopherus_agassizii ENSGAGG00000012679
chrysemys_picta_bellii ENSCPBG00000010098
pelodiscus_sinensis ENSPSIG00000011821
anolis_carolinensis ENSACAG00000014903
pogona_vitticeps ENSPVIG00000024323
notechis_scutatus ENSNSUG00000001011
salvator_merianae ENSSMRG00000001676
latimeria_chalumnae ENSLACG00000014507
tetraodon_nigroviridis ENSTNIG00000001325
takifugu_rubripes ENSTRUG00000025281
mola_mola ENSMMOG00000010376
periophthalmus_magnuspinnatus ENSPMGG00000003375
mastacembelus_armatus ENSMAMG00000010311
gambusia_affinis ENSGAFG00000013328
xiphophorus_maculatus ENSXMAG00000028667
poecilia_mexicana ENSPMEG00000007772
poecilia_latipinna ENSPLAG00000017648
poecilia_formosa ENSPFOG00000007616
cyprinodon_variegatus ENSCVAG00000009843
fundulus_heteroclitus ENSFHEG00000016108
kryptolebias_marmoratus ENSKMAG00000012119
oryzias_latipes_asm223471v1 ENSORLG00020017797
oryzias_latipes_asm223467v1 ENSORLG00000005202
oryzias_latipes_asm223469v1 ENSORLG00015013289
oryzias_melastigma ENSOMEG00000018881
pundamilia_nyererei ENSPNYG00000014134
maylandia_zebra ENSMZEG00005006827
astatotilapia_calliptera ENSACLG00000018522
haplochromis_burtoni ENSHBUG00000018625
oreochromis_niloticus ENSONIG00000005120
amphiprion_percula ENSAPEG00000008368
amphiprion_ocellaris ENSAOCG00000005211
acanthochromis_polyacanthus ENSAPOG00000019871
stegastes_partitus ENSSPAG00000022815
monopterus_albus ENSMALG00000009757
amphilophus_citrinellus ENSACIG00000016857
scophthalmus_maximus ENSSMAG00000012798
seriola_dumerili ENSSDUG00000018786
seriola_lalandi_dorsalis ENSSLDG00000001873
anabas_testudineus ENSATEG00000025011
cynoglossus_semilaevis ENSCSEG00000010620
gasterosteus_aculeatus ENSGACG00000006657
labrus_bergylta ENSLBEG00000015088
hippocampus_comes ENSHCOG00000001023
gadus_morhua ENSGMOG00000001306
astyanax_mexicanus ENSAMXG00000016692
pygocentrus_nattereri ENSPNAG00000011137
ictalurus_punctatus ENSIPUG00000023710
danio_rerio ENSDARG00000053311
paramormyrops_kingsleyae ENSPKIG00000002388
scleropages_formosus ENSSFOG00015010761
esox_lucius ENSELUG00000010666
lepisosteus_oculatus ENSLOCG00000005735
