calidris_pugnax ENSCPUG00000011877
nannospalax_galili ENSNGAG00000018379
jaculus_jaculus ENSJJAG00000014462
spermophilus_dauricus ENSSDAG00000018000
ictidomys_tridecemlineatus ENSSTOG00000009195
urocitellus_parryii ENSUPAG00010008925
marmota_marmota_marmota ENSMMMG00000009245
octodon_degus ENSODEG00000005203
chinchilla_lanigera ENSCLAG00000000395
cavia_porcellus ENSCPOG00000011482
cavia_aperea ENSCAPG00000006283
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003694
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000191
fukomys_damarensis ENSFDAG00000004122
sus_scrofa ENSSSCG00000006985
sus_scrofa ENSSSCG00000036785
ursus_maritimus ENSUMAG00000020639
ursus_maritimus ENSUMAG00000020640
ursus_americanus ENSUAMG00000002852
ursus_americanus ENSUAMG00000027799
myotis_lucifugus ENSMLUG00000007784
dasypus_novemcinctus ENSDNOG00000001408
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006340
ochotona_princeps ENSOPRG00000000580
tupaia_belangeri ENSTBEG00000007151
canis_lupus_dingo ENSCAFG00020000381
canis_lupus_dingo ENSCAFG00020000431
equus_asinus_asinus ENSEASG00005017107
equus_caballus ENSECAG00000010717
pteropus_vampyrus ENSPVAG00000011724
neovison_vison ENSNVIG00000007386
mustela_putorius_furo ENSMPUG00000017970
ailuropoda_melanoleuca ENSAMEG00000013730
canis_lupus_familiaris ENSCAFG00000006915
vulpes_vulpes ENSVVUG00000007402
panthera_tigris_altaica ENSPTIG00000014947
panthera_pardus ENSPPRG00000003427
felis_catus ENSFCAG00000011961
erinaceus_europaeus ENSEEUG00000011979
sorex_araneus ENSSARG00000010308
capra_hircus ENSCHIG00000004189
ovis_aries ENSOARG00000009321
bos_taurus ENSBTAG00000010372
bos_mutus ENSBMUG00000023663
bison_bison_bison ENSBBBG00000013890
vicugna_pacos ENSVPAG00000011948
tursiops_truncatus ENSTTRG00000012567
oryctolagus_cuniculus ENSOCUG00000008372
loxodonta_africana ENSLAFG00000002059
pan_paniscus ENSPPAG00000008802
pan_troglodytes ENSPTRG00000020020
gorilla_gorilla ENSGGOG00000010545
homo_sapiens ENSG00000003987
pongo_abelii ENSPPYG00000018387
nomascus_leucogenys ENSNLEG00000002611
colobus_angolensis_palliatus ENSCANG00000042018
piliocolobus_tephrosceles ENSPTEG00000021164
rhinopithecus_bieti ENSRBIG00000043572
rhinopithecus_roxellana ENSRROG00000013000
theropithecus_gelada ENSTGEG00000019900
papio_anubis ENSPANG00000008479
macaca_nemestrina ENSMNEG00000040436
macaca_fascicularis ENSMFAG00000006049
macaca_mulatta ENSMMUG00000001878
cercocebus_atys ENSCATG00000034686
mandrillus_leucophaeus ENSMLEG00000035179
chlorocebus_sabaeus ENSCSAG00000016770
cebus_capucinus_imitator ENSCCAG00000032003
saimiri_boliviensis_boliviensis ENSSBOG00000030066
callithrix_jacchus ENSCJAG00000011725
aotus_nancymaae ENSANAG00000024010
carlito_syrichta ENSTSYG00000034658
propithecus_coquereli ENSPCOG00000026191
microcebus_murinus ENSMICG00000002877
prolemur_simus ENSPSMG00000006936
otolemur_garnettii ENSOGAG00000004225
echinops_telfairi ENSETEG00000019017
procavia_capensis ENSPCAG00000010475
choloepus_hoffmanni ENSCHOG00000000686
notamacropus_eugenii ENSMEUG00000008501
phascolarctos_cinereus ENSPCIG00000002699
sarcophilus_harrisii ENSSHAG00000011330
monodelphis_domestica ENSMODG00000019051
calidris_pygmaea ENSCPGG00000018035
calidris_pygmaea ENSCPGG00000018021
numida_meleagris ENSNMEG00000008672
numida_meleagris ENSNMEG00000008678
chelonoidis_abingdonii ENSCABG00000018358
sphenodon_punctatus ENSSPUG00000017188
sphenodon_punctatus ENSSPUG00000015438
sphenodon_punctatus ENSSPUG00000016997
sphenodon_punctatus ENSSPUG00000016496
sphenodon_punctatus ENSSPUG00000000010
pogona_vitticeps ENSPVIG00000001152
castor_canadensis ENSCCNG00000012316
cebus_capucinus_imitator ENSCCAG00000034705
xenopus_tropicalis ENSXETG00000000690
mastacembelus_armatus ENSMAMG00000016081
anabas_testudineus ENSATEG00000019147
scophthalmus_maximus ENSSMAG00000012037
cynoglossus_semilaevis ENSCSEG00000018326
seriola_dumerili ENSSDUG00000012316
seriola_lalandi_dorsalis ENSSLDG00000023783
monopterus_albus ENSMALG00000010846
gasterosteus_aculeatus ENSGACG00000018602
mola_mola ENSMMOG00000009629
labrus_bergylta ENSLBEG00000016291
takifugu_rubripes ENSTRUG00000008364
tetraodon_nigroviridis ENSTNIG00000004216
periophthalmus_magnuspinnatus ENSPMGG00000007748
xiphophorus_maculatus ENSXMAG00000017456
xiphophorus_couchianus ENSXCOG00000011753
gambusia_affinis ENSGAFG00000001539
poecilia_formosa ENSPFOG00000001723
poecilia_latipinna ENSPLAG00000009770
poecilia_mexicana ENSPMEG00000004845
poecilia_reticulata ENSPREG00000022118
fundulus_heteroclitus ENSFHEG00000015585
cyprinodon_variegatus ENSCVAG00000018713
kryptolebias_marmoratus ENSKMAG00000015002
oryzias_latipes_asm223471v1 ENSORLG00020018713
oryzias_latipes_asm223469v1 ENSORLG00015013504
oryzias_latipes_asm223467v1 ENSORLG00000010074
oryzias_melastigma ENSOMEG00000015106
pundamilia_nyererei ENSPNYG00000000101
haplochromis_burtoni ENSHBUG00000001980
astatotilapia_calliptera ENSACLG00000023534
maylandia_zebra ENSMZEG00005006489
neolamprologus_brichardi ENSNBRG00000020460
oreochromis_niloticus ENSONIG00000017613
amphilophus_citrinellus ENSACIG00000021579
amphiprion_ocellaris ENSAOCG00000018359
amphiprion_percula ENSAPEG00000009307
acanthochromis_polyacanthus ENSAPOG00000021681
stegastes_partitus ENSSPAG00000011947
hippocampus_comes ENSHCOG00000003098
esox_lucius ENSELUG00000009936
astyanax_mexicanus ENSAMXG00000038666
pygocentrus_nattereri ENSPNAG00000021130
ictalurus_punctatus ENSIPUG00000021352
danio_rerio ENSDARG00000037101
amphiprion_ocellaris ENSAOCG00000002327
amphiprion_percula ENSAPEG00000021557
acanthochromis_polyacanthus ENSAPOG00000021158
stegastes_partitus ENSSPAG00000003458
oryzias_latipes_asm223467v1 ENSORLG00000029038
oryzias_latipes_asm223471v1 ENSORLG00020021575
oryzias_latipes_asm223469v1 ENSORLG00015022293
oryzias_melastigma ENSOMEG00000012214
xiphophorus_maculatus ENSXMAG00000012190
xiphophorus_couchianus ENSXCOG00000010804
gambusia_affinis ENSGAFG00000006538
poecilia_mexicana ENSPMEG00000012992
poecilia_formosa ENSPFOG00000008060
poecilia_latipinna ENSPLAG00000013174
poecilia_reticulata ENSPREG00000004011
amphilophus_citrinellus ENSACIG00000011428
amphilophus_citrinellus ENSACIG00000011441
astatotilapia_calliptera ENSACLG00000004952
maylandia_zebra ENSMZEG00005013512
oreochromis_niloticus ENSONIG00000006726
takifugu_rubripes ENSTRUG00000009340
monopterus_albus ENSMALG00000018630
mastacembelus_armatus ENSMAMG00000003860
anabas_testudineus ENSATEG00000002240
pundamilia_nyererei ENSPNYG00000001605
haplochromis_burtoni ENSHBUG00000002358
neolamprologus_brichardi ENSNBRG00000019741
cyprinodon_variegatus ENSCVAG00000006576
poecilia_reticulata ENSPREG00000003977
cynoglossus_semilaevis ENSCSEG00000015571
scophthalmus_maximus ENSSMAG00000009373
hippocampus_comes ENSHCOG00000001833
mola_mola ENSMMOG00000013879
gasterosteus_aculeatus ENSGACG00000016465
labrus_bergylta ENSLBEG00000003020
seriola_dumerili ENSSDUG00000005550
seriola_lalandi_dorsalis ENSSLDG00000019287
periophthalmus_magnuspinnatus ENSPMGG00000005012
gadus_morhua ENSGMOG00000009976
esox_lucius ENSELUG00000017650
astyanax_mexicanus ENSAMXG00000029408
pygocentrus_nattereri ENSPNAG00000012724
ictalurus_punctatus ENSIPUG00000022607
danio_rerio ENSDARG00000070412
paramormyrops_kingsleyae ENSPKIG00000024434
scleropages_formosus ENSSFOG00015000077
lepisosteus_oculatus ENSLOCG00000013919
latimeria_chalumnae ENSLACG00000007217
carlito_syrichta ENSTSYG00000025405
callithrix_jacchus ENSCJAG00000043384
petromyzon_marinus ENSPMAG00000001972
