labrus_bergylta ENSLBEG00000005436
anas_platyrhynchos_platyrhynchos ENSAPLG00000012429
apteryx_owenii ENSAOWG00000000062
apteryx_haastii ENSAHAG00000011282
apteryx_rowi ENSARWG00000002227
dromaius_novaehollandiae ENSDNVG00000003150
nothoprocta_perdicaria ENSNPEG00000015446
crocodylus_porosus ENSCPRG00005013837
chelonoidis_abingdonii ENSCABG00000018195
gopherus_agassizii ENSGAGG00000021803
chrysemys_picta_bellii ENSCPBG00000023798
pelodiscus_sinensis ENSPSIG00000006842
ursus_americanus ENSUAMG00000020753
ursus_maritimus ENSUMAG00000021390
ailuropoda_melanoleuca ENSAMEG00000000264
mustela_putorius_furo ENSMPUG00000017084
neovison_vison ENSNVIG00000021063
canis_lupus_familiaris ENSCAFG00000008507
canis_lupus_dingo ENSCAFG00020005610
vulpes_vulpes ENSVVUG00000022935
panthera_tigris_altaica ENSPTIG00000017792
panthera_pardus ENSPPRG00000011606
felis_catus ENSFCAG00000007141
equus_caballus ENSECAG00000015340
equus_asinus_asinus ENSEASG00005011329
pteropus_vampyrus ENSPVAG00000000822
myotis_lucifugus ENSMLUG00000009288
vicugna_pacos ENSVPAG00000004902
sus_scrofa ENSSSCG00000010505
bos_taurus ENSBTAG00000020427
bos_mutus ENSBMUG00000020732
bison_bison_bison ENSBBBG00000021886
capra_hircus ENSCHIG00000004835
ovis_aries ENSOARG00000007571
tursiops_truncatus ENSTTRG00000015937
erinaceus_europaeus ENSEEUG00000015459
dipodomys_ordii ENSDORG00000008047
castor_canadensis ENSCCNG00000030494
mus_spicilegus ENSMSIG00000014961
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023867
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025014
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022946
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014436
rattus_norvegicus ENSRNOG00000013615
meriones_unguiculatus ENSMUGG00000009281
cricetulus_griseus_crigri_1.0 ENSCGRG00000013261
cricetulus_griseus_crigri-picr ENSCGRG00015025262
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003301
mesocricetus_auratus ENSMAUG00000020553
peromyscus_maniculatus_bairdii ENSPEMG00000019606
microtus_ochrogaster ENSMOCG00000018899
nannospalax_galili ENSNGAG00000012677
jaculus_jaculus ENSJJAG00000022684
urocitellus_parryii ENSUPAG00010014016
ictidomys_tridecemlineatus ENSSTOG00000012729
marmota_marmota_marmota ENSMMMG00000021389
spermophilus_dauricus ENSSDAG00000023387
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009905
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011583
fukomys_damarensis ENSFDAG00000006177
chinchilla_lanigera ENSCLAG00000006186
octodon_degus ENSODEG00000016304
cavia_porcellus ENSCPOG00000002370
cavia_aperea ENSCAPG00000014687
oryctolagus_cuniculus ENSOCUG00000002871
ochotona_princeps ENSOPRG00000007828
pan_troglodytes ENSPTRG00000002793
pan_paniscus ENSPPAG00000040802
homo_sapiens ENSG00000107447
gorilla_gorilla ENSGGOG00000001035
pongo_abelii ENSPPYG00000002518
nomascus_leucogenys ENSNLEG00000013361
piliocolobus_tephrosceles ENSPTEG00000032716
colobus_angolensis_palliatus ENSCANG00000034543
rhinopithecus_bieti ENSRBIG00000044322
rhinopithecus_roxellana ENSRROG00000043651
mandrillus_leucophaeus ENSMLEG00000041343
cercocebus_atys ENSCATG00000042756
papio_anubis ENSPANG00000021421
theropithecus_gelada ENSTGEG00000014073
macaca_fascicularis ENSMFAG00000034600
macaca_mulatta ENSMMUG00000022496
macaca_nemestrina ENSMNEG00000043593
chlorocebus_sabaeus ENSCSAG00000006057
cebus_capucinus_imitator ENSCCAG00000037102
saimiri_boliviensis_boliviensis ENSSBOG00000021895
callithrix_jacchus ENSCJAG00000016325
aotus_nancymaae ENSANAG00000037070
carlito_syrichta ENSTSYG00000003188
propithecus_coquereli ENSPCOG00000027142
microcebus_murinus ENSMICG00000010732
prolemur_simus ENSPSMG00000007016
otolemur_garnettii ENSOGAG00000015073
tupaia_belangeri ENSTBEG00000004682
sorex_araneus ENSSARG00000002997
loxodonta_africana ENSLAFG00000003492
procavia_capensis ENSPCAG00000011890
echinops_telfairi ENSETEG00000019722
dasypus_novemcinctus ENSDNOG00000003744
choloepus_hoffmanni ENSCHOG00000009190
phascolarctos_cinereus ENSPCIG00000015695
notamacropus_eugenii ENSMEUG00000016344
sarcophilus_harrisii ENSSHAG00000004641
monodelphis_domestica ENSMODG00000004658
ornithorhynchus_anatinus ENSOANG00000005141
latimeria_chalumnae ENSLACG00000001763
