scophthalmus_maximus ENSSMAG00000020051
cricetulus_griseus_crigri_1.0 ENSCGRG00000002757
mesocricetus_auratus ENSMAUG00000021913
nannospalax_galili ENSNGAG00000017976
jaculus_jaculus ENSJJAG00000022319
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028601
choloepus_hoffmanni ENSCHOG00000003042
dasypus_novemcinctus ENSDNOG00000033743
echinops_telfairi ENSETEG00000017344
loxodonta_africana ENSLAFG00000022371
procavia_capensis ENSPCAG00000001171
octodon_degus ENSODEG00000009688
octodon_degus ENSODEG00000002603
chinchilla_lanigera ENSCLAG00000013023
cavia_porcellus ENSCPOG00000007155
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006741
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017357
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004971
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015716
fukomys_damarensis ENSFDAG00000005056
ochotona_princeps ENSOPRG00000006513
phascolarctos_cinereus ENSPCIG00000027990
notamacropus_eugenii ENSMEUG00000013686
sarcophilus_harrisii ENSSHAG00000005910
monodelphis_domestica ENSMODG00000011407
lonchura_striata_domestica ENSLSDG00000016553
taeniopygia_guttata ENSTGUG00000003664
manacus_vitellinus ENSMVIG00005007779
manacus_vitellinus ENSMVIG00005000522
manacus_vitellinus ENSMVIG00005009879
lepidothrix_coronata ENSLCOG00000003965
ficedula_albicollis ENSFALG00000000120
cyanistes_caeruleus ENSCCEG00000003291
parus_major ENSPMJG00000015595
zonotrichia_albicollis ENSZALG00000005377
melopsittacus_undulatus ENSMUNG00000003853
apteryx_haastii ENSAHAG00000005744
meleagris_gallopavo ENSMGAG00000003107
coturnix_japonica ENSCJPG00005011739
gallus_gallus ENSGALG00000013883
numida_meleagris ENSNMEG00000019909
serinus_canaria ENSSCAG00000015840
calidris_pugnax ENSCPUG00000011548
calidris_pygmaea ENSCPGG00000014414
nothoprocta_perdicaria ENSNPEG00000010065
apteryx_rowi ENSARWG00000011823
crocodylus_porosus ENSCPRG00005016441
pogona_vitticeps ENSPVIG00000016700
notechis_scutatus ENSNSUG00000020334
salvator_merianae ENSSMRG00000015525
anolis_carolinensis ENSACAG00000005984
sphenodon_punctatus ENSSPUG00000008751
gopherus_agassizii ENSGAGG00000006150
chrysemys_picta_bellii ENSCPBG00000003716
pelodiscus_sinensis ENSPSIG00000016449
xenopus_tropicalis ENSXETG00000008518
latimeria_chalumnae ENSLACG00000017387
eptatretus_burgeri ENSEBUG00000003652
caenorhabditis_elegans_strain_n2 WBGene00011035
