caenorhabditis_elegans_strain_n2 WBGene00004507
procavia_capensis ENSPCAG00000006596
loxodonta_africana ENSLAFG00000016010
ornithorhynchus_anatinus ENSOANG00000007894
xenopus_tropicalis ENSXETG00000009048
latimeria_chalumnae ENSLACG00000018987
xiphophorus_couchianus ENSXCOG00000003753
xiphophorus_maculatus ENSXMAG00000003699
poecilia_formosa ENSPFOG00000010493
poecilia_mexicana ENSPMEG00000021101
poecilia_reticulata ENSPREG00000011191
poecilia_latipinna ENSPLAG00000003980
gambusia_affinis ENSGAFG00000020766
fundulus_heteroclitus ENSFHEG00000021237
cyprinodon_variegatus ENSCVAG00000007842
kryptolebias_marmoratus ENSKMAG00000020239
oryzias_latipes_asm223467v1 ENSORLG00000006635
oryzias_latipes_asm223471v1 ENSORLG00020008360
oryzias_latipes_asm223469v1 ENSORLG00015001546
oryzias_melastigma ENSOMEG00000019340
tetraodon_nigroviridis ENSTNIG00000001882
takifugu_rubripes ENSTRUG00000015311
cynoglossus_semilaevis ENSCSEG00000007367
monopterus_albus ENSMALG00000006479
mastacembelus_armatus ENSMAMG00000005567
anabas_testudineus ENSATEG00000010221
seriola_lalandi_dorsalis ENSSLDG00000023154
seriola_dumerili ENSSDUG00000007217
scophthalmus_maximus ENSSMAG00000013780
gasterosteus_aculeatus ENSGACG00000005265
labrus_bergylta ENSLBEG00000014666
mola_mola ENSMMOG00000001666
amphiprion_ocellaris ENSAOCG00000002000
amphiprion_percula ENSAPEG00000021656
acanthochromis_polyacanthus ENSAPOG00000009316
stegastes_partitus ENSSPAG00000011680
astatotilapia_calliptera ENSACLG00000014172
maylandia_zebra ENSMZEG00005000597
pundamilia_nyererei ENSPNYG00000014981
haplochromis_burtoni ENSHBUG00000018276
neolamprologus_brichardi ENSNBRG00000014965
oreochromis_niloticus ENSONIG00000015500
amphilophus_citrinellus ENSACIG00000004645
hippocampus_comes ENSHCOG00000018743
tetraodon_nigroviridis ENSTNIG00000001727
periophthalmus_magnuspinnatus ENSPMGG00000016269
gadus_morhua ENSGMOG00000017544
esox_lucius ENSELUG00000023136
pygocentrus_nattereri ENSPNAG00000005844
astyanax_mexicanus ENSAMXG00000039860
ictalurus_punctatus ENSIPUG00000023032
danio_rerio ENSDARG00000041133
scleropages_formosus ENSSFOG00015011243
paramormyrops_kingsleyae ENSPKIG00000003675
lepisosteus_oculatus ENSLOCG00000005948
eptatretus_burgeri ENSEBUG00000014988
ciona_savignyi ENSCSAVG00000003736
ciona_savignyi ENSCSAVG00000003730
ciona_intestinalis ENSCING00000012734
