castor_canadensis ENSCCNG00000001434
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000095251
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000103350
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000068879
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000103362
mus_spicilegus ENSMSIG00000010109
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000089696
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000090268
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074424
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025064
rattus_norvegicus ENSRNOG00000050263
rattus_norvegicus ENSRNOG00000047767
rattus_norvegicus ENSRNOG00000054473
rattus_norvegicus ENSRNOG00000060494
rattus_norvegicus ENSRNOG00000056468
rattus_norvegicus ENSRNOG00000050472
rattus_norvegicus ENSRNOG00000054673
rattus_norvegicus ENSRNOG00000054790
rattus_norvegicus ENSRNOG00000059493
rattus_norvegicus ENSRNOG00000061251
rattus_norvegicus ENSRNOG00000037315
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000060256
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000096879
cricetulus_griseus_crigri-picr ENSCGRG00015010825
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010207
cricetulus_griseus_crigri-picr ENSCGRG00015000445
cricetulus_griseus_crigri-picr ENSCGRG00015027348
cricetulus_griseus_crigri_1.0 ENSCGRG00000000511
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000456
cricetulus_griseus_crigri-picr ENSCGRG00015027345
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000430
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012590
cricetulus_griseus_crigri_1.0 ENSCGRG00000019977
cricetulus_griseus_crigri-picr ENSCGRG00015027340
cricetulus_griseus_crigri-picr ENSCGRG00015003969
cricetulus_griseus_crigri-picr ENSCGRG00015003950
cricetulus_griseus_crigri-picr ENSCGRG00015003961
cricetulus_griseus_crigri-picr ENSCGRG00015003987
cricetulus_griseus_crigri-picr ENSCGRG00015004003
cricetulus_griseus_crigri-picr ENSCGRG00015003848
cricetulus_griseus_crigri-picr ENSCGRG00015003787
cricetulus_griseus_crigri-picr ENSCGRG00015003906
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001757
cricetulus_griseus_crigri-picr ENSCGRG00015003825
cricetulus_griseus_crigri_1.0 ENSCGRG00000001352
cricetulus_griseus_crigri_1.0 ENSCGRG00000001434
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019636
cricetulus_griseus_crigri-picr ENSCGRG00015026642
microtus_ochrogaster ENSMOCG00000022803
microtus_ochrogaster ENSMOCG00000016759
microtus_ochrogaster ENSMOCG00000015444
peromyscus_maniculatus_bairdii ENSPEMG00000030414
peromyscus_maniculatus_bairdii ENSPEMG00000025875
peromyscus_maniculatus_bairdii ENSPEMG00000028668
peromyscus_maniculatus_bairdii ENSPEMG00000029700
peromyscus_maniculatus_bairdii ENSPEMG00000025619
peromyscus_maniculatus_bairdii ENSPEMG00000028073
peromyscus_maniculatus_bairdii ENSPEMG00000010771
peromyscus_maniculatus_bairdii ENSPEMG00000025602
peromyscus_maniculatus_bairdii ENSPEMG00000027221
peromyscus_maniculatus_bairdii ENSPEMG00000027092
peromyscus_maniculatus_bairdii ENSPEMG00000024656
peromyscus_maniculatus_bairdii ENSPEMG00000024703
erinaceus_europaeus ENSEEUG00000001521
loxodonta_africana ENSLAFG00000003311
procavia_capensis ENSPCAG00000014534
choloepus_hoffmanni ENSCHOG00000006252
myotis_lucifugus ENSMLUG00000024107
myotis_lucifugus ENSMLUG00000029388
myotis_lucifugus ENSMLUG00000025502
myotis_lucifugus ENSMLUG00000026777
myotis_lucifugus ENSMLUG00000027822
myotis_lucifugus ENSMLUG00000011013
pteropus_vampyrus ENSPVAG00000004376
ovis_aries ENSOARG00000005902
capra_hircus ENSCHIG00000016662
bos_mutus ENSBMUG00000000260
bos_taurus ENSBTAG00000005824
bison_bison_bison ENSBBBG00000021196
tursiops_truncatus ENSTTRG00000008020
sus_scrofa ENSSSCG00000020796
vicugna_pacos ENSVPAG00000000618
equus_caballus ENSECAG00000018287
equus_asinus_asinus ENSEASG00005018636
sorex_araneus ENSSARG00000013211
panthera_tigris_altaica ENSPTIG00000019935
panthera_pardus ENSPPRG00000014269
felis_catus ENSFCAG00000002637
ursus_maritimus ENSUMAG00000015599
ursus_americanus ENSUAMG00000018497
ailuropoda_melanoleuca ENSAMEG00000012318
neovison_vison ENSNVIG00000006608
mustela_putorius_furo ENSMPUG00000015389
canis_lupus_dingo ENSCAFG00020023443
canis_lupus_familiaris ENSCAFG00000016942
vulpes_vulpes ENSVVUG00000003631
tupaia_belangeri ENSTBEG00000001784
echinops_telfairi ENSETEG00000008923
dasypus_novemcinctus ENSDNOG00000008247
notamacropus_eugenii ENSMEUG00000007185
phascolarctos_cinereus ENSPCIG00000013101
sarcophilus_harrisii ENSSHAG00000007889
ornithorhynchus_anatinus ENSOANG00000032232
apteryx_owenii ENSAOWG00000000431
apteryx_haastii ENSAHAG00000013689
apteryx_rowi ENSARWG00000000616
dromaius_novaehollandiae ENSDNVG00000003227
nothoprocta_perdicaria ENSNPEG00000010626
meleagris_gallopavo ENSMGAG00000002099
coturnix_japonica ENSCJPG00005019331
gallus_gallus ENSGALG00000009939
numida_meleagris ENSNMEG00000005263
anas_platyrhynchos_platyrhynchos ENSAPLG00000007134
anser_brachyrhynchus ENSABRG00000013269
calidris_pygmaea ENSCPGG00000013314
calidris_pugnax ENSCPUG00000014281
melopsittacus_undulatus ENSMUNG00000016378
crocodylus_porosus ENSCPRG00005007390
gopherus_agassizii ENSGAGG00000000570
chelonoidis_abingdonii ENSCABG00000003146
chrysemys_picta_bellii ENSCPBG00000027284
pelodiscus_sinensis ENSPSIG00000004309
sphenodon_punctatus ENSSPUG00000014851
anolis_carolinensis ENSACAG00000004879
notechis_scutatus ENSNSUG00000007398
salvator_merianae ENSSMRG00000021800
pogona_vitticeps ENSPVIG00000003234
pogona_vitticeps ENSPVIG00000024178
pogona_vitticeps ENSPVIG00000008593
cyanistes_caeruleus ENSCCEG00000021889
pogona_vitticeps ENSPVIG00000020158
latimeria_chalumnae ENSLACG00000007328
scleropages_formosus ENSSFOG00015014233
paramormyrops_kingsleyae ENSPKIG00000023921
gasterosteus_aculeatus ENSGACG00000007059
hippocampus_comes ENSHCOG00000017490
labrus_bergylta ENSLBEG00000021598
poecilia_formosa ENSPFOG00000010868
poecilia_latipinna ENSPLAG00000013086
poecilia_mexicana ENSPMEG00000018536
poecilia_reticulata ENSPREG00000023022
xiphophorus_maculatus ENSXMAG00000018312
xiphophorus_couchianus ENSXCOG00000000738
gambusia_affinis ENSGAFG00000019327
fundulus_heteroclitus ENSFHEG00000008833
cyprinodon_variegatus ENSCVAG00000017176
kryptolebias_marmoratus ENSKMAG00000021057
oryzias_latipes_asm223471v1 ENSORLG00020016977
oryzias_latipes_asm223467v1 ENSORLG00000005591
oryzias_latipes_asm223469v1 ENSORLG00015014949
oryzias_melastigma ENSOMEG00000022194
mastacembelus_armatus ENSMAMG00000013975
monopterus_albus ENSMALG00000007339
anabas_testudineus ENSATEG00000020080
seriola_dumerili ENSSDUG00000022832
seriola_lalandi_dorsalis ENSSLDG00000018331
scophthalmus_maximus ENSSMAG00000018162
amphiprion_ocellaris ENSAOCG00000006266
amphiprion_percula ENSAPEG00000013194
acanthochromis_polyacanthus ENSAPOG00000022249
stegastes_partitus ENSSPAG00000014477
pundamilia_nyererei ENSPNYG00000018135
haplochromis_burtoni ENSHBUG00000006480
maylandia_zebra ENSMZEG00005014808
maylandia_zebra ENSMZEG00005014681
astatotilapia_calliptera ENSACLG00000010661
neolamprologus_brichardi ENSNBRG00000010651
oreochromis_niloticus ENSONIG00000011587
amphilophus_citrinellus ENSACIG00000013766
cynoglossus_semilaevis ENSCSEG00000006193
takifugu_rubripes ENSTRUG00000001512
tetraodon_nigroviridis ENSTNIG00000018925
mola_mola ENSMMOG00000001124
periophthalmus_magnuspinnatus ENSPMGG00000014125
gadus_morhua ENSGMOG00000018186
esox_lucius ENSELUG00000023946
amphiprion_ocellaris ENSAOCG00000003449
amphiprion_percula ENSAPEG00000001406
acanthochromis_polyacanthus ENSAPOG00000017175
stegastes_partitus ENSSPAG00000013300
astatotilapia_calliptera ENSACLG00000025444
haplochromis_burtoni ENSHBUG00000008411
maylandia_zebra ENSMZEG00005023062
pundamilia_nyererei ENSPNYG00000013554
neolamprologus_brichardi ENSNBRG00000003973
oreochromis_niloticus ENSONIG00000000767
amphilophus_citrinellus ENSACIG00000007656
seriola_dumerili ENSSDUG00000022277
seriola_lalandi_dorsalis ENSSLDG00000018685
monopterus_albus ENSMALG00000008128
mastacembelus_armatus ENSMAMG00000021915
anabas_testudineus ENSATEG00000023025
scophthalmus_maximus ENSSMAG00000012241
fundulus_heteroclitus ENSFHEG00000023327
astyanax_mexicanus ENSAMXG00000003082
pygocentrus_nattereri ENSPNAG00000014291
ictalurus_punctatus ENSIPUG00000024416
danio_rerio ENSDARG00000100519
paramormyrops_kingsleyae ENSPKIG00000016581
scleropages_formosus ENSSFOG00015016399
lepisosteus_oculatus ENSLOCG00000011688
lonchura_striata_domestica ENSLSDG00000005077
taeniopygia_guttata ENSTGUG00000001865
junco_hyemalis ENSJHYG00000007336
serinus_canaria ENSSCAG00000009645
parus_major ENSPMJG00000006814
ficedula_albicollis ENSFALG00000007146
manacus_vitellinus ENSMVIG00005005249
lepidothrix_coronata ENSLCOG00000001556
xenopus_tropicalis ENSXETG00000027799
esox_lucius ENSELUG00000021725
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017007
eptatretus_burgeri ENSEBUG00000007935
eptatretus_burgeri ENSEBUG00000015130
