caenorhabditis_elegans_strain_n2 WBGene00017534
macaca_mulatta ENSMMUG00000011382
macaca_nemestrina ENSMNEG00000036357
macaca_fascicularis ENSMFAG00000040442
papio_anubis ENSPANG00000010712
cercocebus_atys ENSCATG00000034615
rhinopithecus_roxellana ENSRROG00000043660
rhinopithecus_bieti ENSRBIG00000033458
colobus_angolensis_palliatus ENSCANG00000037983
piliocolobus_tephrosceles ENSPTEG00000028279
cebus_capucinus_imitator ENSCCAG00000031321
saimiri_boliviensis_boliviensis ENSSBOG00000027396
callithrix_jacchus ENSCJAG00000017176
aotus_nancymaae ENSANAG00000023190
propithecus_coquereli ENSPCOG00000019363
microcebus_murinus ENSMICG00000034162
prolemur_simus ENSPSMG00000012541
otolemur_garnettii ENSOGAG00000013425
capra_hircus ENSCHIG00000022368
ovis_aries ENSOARG00000014114
bison_bison_bison ENSBBBG00000020870
bos_mutus ENSBMUG00000017670
bos_taurus ENSBTAG00000007594
tursiops_truncatus ENSTTRG00000011886
sus_scrofa ENSSSCG00000010550
vicugna_pacos ENSVPAG00000010096
pteropus_vampyrus ENSPVAG00000008028
myotis_lucifugus ENSMLUG00000016506
equus_caballus ENSECAG00000016333
equus_asinus_asinus ENSEASG00005009032
erinaceus_europaeus ENSEEUG00000014324
neovison_vison ENSNVIG00000019007
mustela_putorius_furo ENSMPUG00000016977
ursus_maritimus ENSUMAG00000022786
ailuropoda_melanoleuca ENSAMEG00000006811
canis_lupus_familiaris ENSCAFG00000009624
canis_lupus_dingo ENSCAFG00020008275
vulpes_vulpes ENSVVUG00000024848
panthera_pardus ENSPPRG00000005516
panthera_tigris_altaica ENSPTIG00000009695
felis_catus ENSFCAG00000010585
loxodonta_africana ENSLAFG00000014975
procavia_capensis ENSPCAG00000012404
echinops_telfairi ENSETEG00000008460
choloepus_hoffmanni ENSCHOG00000013326
dasypus_novemcinctus ENSDNOG00000036842
phascolarctos_cinereus ENSPCIG00000022698
notamacropus_eugenii ENSMEUG00000016348
sarcophilus_harrisii ENSSHAG00000001813
monodelphis_domestica ENSMODG00000010572
ornithorhynchus_anatinus ENSOANG00000002486
xenopus_tropicalis ENSXETG00000003719
latimeria_chalumnae ENSLACG00000014819
pygocentrus_nattereri ENSPNAG00000017936
astyanax_mexicanus ENSAMXG00000007302
ictalurus_punctatus ENSIPUG00000016884
danio_rerio ENSDARG00000002128
fundulus_heteroclitus ENSFHEG00000009449
cyprinodon_variegatus ENSCVAG00000005908
poecilia_formosa ENSPFOG00000016594
poecilia_latipinna ENSPLAG00000005289
poecilia_mexicana ENSPMEG00000017406
poecilia_reticulata ENSPREG00000021583
gambusia_affinis ENSGAFG00000020887
xiphophorus_couchianus ENSXCOG00000011764
xiphophorus_maculatus ENSXMAG00000009283
kryptolebias_marmoratus ENSKMAG00000009649
oryzias_latipes_asm223469v1 ENSORLG00015005168
oryzias_latipes_asm223467v1 ENSORLG00000017287
oryzias_melastigma ENSOMEG00000023197
pundamilia_nyererei ENSPNYG00000010443
haplochromis_burtoni ENSHBUG00000006747
astatotilapia_calliptera ENSACLG00000009159
maylandia_zebra ENSMZEG00005016021
neolamprologus_brichardi ENSNBRG00000014972
oreochromis_niloticus ENSONIG00000009944
amphilophus_citrinellus ENSACIG00000011436
amphiprion_ocellaris ENSAOCG00000014777
amphiprion_percula ENSAPEG00000019618
acanthochromis_polyacanthus ENSAPOG00000015976
stegastes_partitus ENSSPAG00000010818
gasterosteus_aculeatus ENSGACG00000000738
periophthalmus_magnuspinnatus ENSPMGG00000004881
mastacembelus_armatus ENSMAMG00000019265
anabas_testudineus ENSATEG00000021314
scophthalmus_maximus ENSSMAG00000010056
cynoglossus_semilaevis ENSCSEG00000004325
seriola_dumerili ENSSDUG00000013998
seriola_lalandi_dorsalis ENSSLDG00000017696
takifugu_rubripes ENSTRUG00000005661
tetraodon_nigroviridis ENSTNIG00000018723
mola_mola ENSMMOG00000006088
monopterus_albus ENSMALG00000003265
hippocampus_comes ENSHCOG00000004362
gadus_morhua ENSGMOG00000013248
esox_lucius ENSELUG00000010739
scleropages_formosus ENSSFOG00015023080
paramormyrops_kingsleyae ENSPKIG00000009086
lepisosteus_oculatus ENSLOCG00000017035
latimeria_chalumnae ENSLACG00000000333
petromyzon_marinus ENSPMAG00000007227
petromyzon_marinus ENSPMAG00000002331
eptatretus_burgeri ENSEBUG00000003141
ciona_intestinalis ENSCING00000002739
ciona_savignyi ENSCSAVG00000001169
saccharomyces_cerevisiae_strain_s288c YGR093W
