sarcophilus_harrisii ENSSHAG00000005916
rattus_norvegicus ENSRNOG00000009747
meriones_unguiculatus ENSMUGG00000006297
cavia_porcellus ENSCPOG00000005423
cavia_aperea ENSCAPG00000000533
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013721
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016091
octodon_degus ENSODEG00000010994
castor_canadensis ENSCCNG00000028473
castor_canadensis ENSCCNG00000015534
oryctolagus_cuniculus ENSOCUG00000001094
tupaia_belangeri ENSTBEG00000014736
prolemur_simus ENSPSMG00000009853
otolemur_garnettii ENSOGAG00000010305
papio_anubis ENSPANG00000002782
mandrillus_leucophaeus ENSMLEG00000007703
chlorocebus_sabaeus ENSCSAG00000019196
cercocebus_atys ENSCATG00000018484
macaca_fascicularis ENSMFAG00000025715
macaca_nemestrina ENSMNEG00000037449
macaca_mulatta ENSMMUG00000001301
theropithecus_gelada ENSTGEG00000023386
rhinopithecus_bieti ENSRBIG00000025428
rhinopithecus_roxellana ENSRROG00000036975
piliocolobus_tephrosceles ENSPTEG00000036107
pan_paniscus ENSPPAG00000032394
pan_troglodytes ENSPTRG00000029966
homo_sapiens ENSG00000150261
gorilla_gorilla ENSGGOG00000000880
cebus_capucinus_imitator ENSCCAG00000011971
loxodonta_africana ENSLAFG00000028144
loxodonta_africana ENSLAFG00000029675
procavia_capensis ENSPCAG00000010747
echinops_telfairi ENSETEG00000003532
echinops_telfairi ENSETEG00000008282
equus_asinus_asinus ENSEASG00005007581
equus_caballus ENSECAG00000007981
equus_caballus ENSECAG00000028272
equus_asinus_asinus ENSEASG00005005640
equus_caballus ENSECAG00000039415
mustela_putorius_furo ENSMPUG00000018647
neovison_vison ENSNVIG00000024746
neovison_vison ENSNVIG00000024744
ursus_maritimus ENSUMAG00000018094
ursus_maritimus ENSUMAG00000018089
ursus_americanus ENSUAMG00000024107
ailuropoda_melanoleuca ENSAMEG00000019997
vulpes_vulpes ENSVVUG00000017429
canis_lupus_dingo ENSCAFG00020025876
canis_lupus_dingo ENSCAFG00020025873
canis_lupus_dingo ENSCAFG00020025870
vulpes_vulpes ENSVVUG00000017437
panthera_pardus ENSPPRG00000012206
panthera_tigris_altaica ENSPTIG00000015904
felis_catus ENSFCAG00000030608
panthera_tigris_altaica ENSPTIG00000010437
panthera_pardus ENSPPRG00000011840
bos_mutus ENSBMUG00000005880
bos_taurus ENSBTAG00000051546
bos_taurus ENSBTAG00000050397
bison_bison_bison ENSBBBG00000016314
ovis_aries ENSOARG00000011471
sus_scrofa ENSSSCG00000032227
myotis_lucifugus ENSMLUG00000025315
myotis_lucifugus ENSMLUG00000026378
myotis_lucifugus ENSMLUG00000023933
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019778
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019890
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003856
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015170
fukomys_damarensis ENSFDAG00000018457
fukomys_damarensis ENSFDAG00000019758
cavia_porcellus ENSCPOG00000030123
cavia_aperea ENSCAPG00000012281
cavia_porcellus ENSCPOG00000038825
spermophilus_dauricus ENSSDAG00000000426
marmota_marmota_marmota ENSMMMG00000017303
ictidomys_tridecemlineatus ENSSTOG00000021968
urocitellus_parryii ENSUPAG00010003354
spermophilus_dauricus ENSSDAG00000010594
marmota_marmota_marmota ENSMMMG00000017247
ictidomys_tridecemlineatus ENSSTOG00000023852
urocitellus_parryii ENSUPAG00010023290
cricetulus_griseus_crigri_1.0 ENSCGRG00000019171
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005802
cricetulus_griseus_crigri-picr ENSCGRG00015023962
peromyscus_maniculatus_bairdii ENSPEMG00000028666
rattus_norvegicus ENSRNOG00000061753
rattus_norvegicus ENSRNOG00000053241
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075188
mus_spicilegus ENSMSIG00000027624
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024707
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025241
jaculus_jaculus ENSJJAG00000011293
castor_canadensis ENSCCNG00000010148
castor_canadensis ENSCCNG00000009542
loxodonta_africana ENSLAFG00000031372
loxodonta_africana ENSLAFG00000026828
loxodonta_africana ENSLAFG00000031508
loxodonta_africana ENSLAFG00000030354
loxodonta_africana ENSLAFG00000027539
echinops_telfairi ENSETEG00000002906
dasypus_novemcinctus ENSDNOG00000047500
dasypus_novemcinctus ENSDNOG00000041796
chlorocebus_sabaeus ENSCSAG00000019198
theropithecus_gelada ENSTGEG00000023512
otolemur_garnettii ENSOGAG00000032079
otolemur_garnettii ENSOGAG00000033170
ictidomys_tridecemlineatus ENSSTOG00000025115
ictidomys_tridecemlineatus ENSSTOG00000031744
cricetulus_griseus_crigri-picr ENSCGRG00015023972
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004225
cricetulus_griseus_crigri_1.0 ENSCGRG00000019456
peromyscus_maniculatus_bairdii ENSPEMG00000028082
mus_spicilegus ENSMSIG00000027618
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075189
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024706
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025240
ursus_maritimus ENSUMAG00000018102
ailuropoda_melanoleuca ENSAMEG00000019998
myotis_lucifugus ENSMLUG00000029303
loxodonta_africana ENSLAFG00000029706
loxodonta_africana ENSLAFG00000030281
loxodonta_africana ENSLAFG00000029024
loxodonta_africana ENSLAFG00000027276
loxodonta_africana ENSLAFG00000029106
loxodonta_africana ENSLAFG00000028437
loxodonta_africana ENSLAFG00000031498
loxodonta_africana ENSLAFG00000026834
loxodonta_africana ENSLAFG00000026407
loxodonta_africana ENSLAFG00000031991
loxodonta_africana ENSLAFG00000032194
loxodonta_africana ENSLAFG00000025688
vicugna_pacos ENSVPAG00000011872
vicugna_pacos ENSVPAG00000009436
choloepus_hoffmanni ENSCHOG00000004742
choloepus_hoffmanni ENSCHOG00000002449
pteropus_vampyrus ENSPVAG00000002754
procavia_capensis ENSPCAG00000013139
loxodonta_africana ENSLAFG00000029719
loxodonta_africana ENSLAFG00000001346
loxodonta_africana ENSLAFG00000031953
loxodonta_africana ENSLAFG00000030476
loxodonta_africana ENSLAFG00000032641
loxodonta_africana ENSLAFG00000027948
loxodonta_africana ENSLAFG00000032504
loxodonta_africana ENSLAFG00000030967
loxodonta_africana ENSLAFG00000025957
loxodonta_africana ENSLAFG00000032169
loxodonta_africana ENSLAFG00000026730
loxodonta_africana ENSLAFG00000032471
procavia_capensis ENSPCAG00000010792
echinops_telfairi ENSETEG00000009058
echinops_telfairi ENSETEG00000003176
echinops_telfairi ENSETEG00000015834
echinops_telfairi ENSETEG00000011611
loxodonta_africana ENSLAFG00000031636
choloepus_hoffmanni ENSCHOG00000003590
choloepus_hoffmanni ENSCHOG00000005112
dasypus_novemcinctus ENSDNOG00000046320
dasypus_novemcinctus ENSDNOG00000035560
dasypus_novemcinctus ENSDNOG00000036236
choloepus_hoffmanni ENSCHOG00000004067
choloepus_hoffmanni ENSCHOG00000004237
choloepus_hoffmanni ENSCHOG00000006640
dasypus_novemcinctus ENSDNOG00000047484
otolemur_garnettii ENSOGAG00000034642
prolemur_simus ENSPSMG00000009840
prolemur_simus ENSPSMG00000009842
otolemur_garnettii ENSOGAG00000026179
homo_sapiens ENSG00000181752
gorilla_gorilla ENSGGOG00000002837
fukomys_damarensis ENSFDAG00000006727
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005714
cavia_porcellus ENSCPOG00000008853
castor_canadensis ENSCCNG00000009550
cricetulus_griseus_crigri-picr ENSCGRG00015023994
cricetulus_griseus_crigri_1.0 ENSCGRG00000019133
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005347
peromyscus_maniculatus_bairdii ENSPEMG00000027677
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024672
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050603
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023754
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025203
mus_spicilegus ENSMSIG00000027446
mus_spicilegus ENSMSIG00000027611
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075192
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025238
rattus_norvegicus ENSRNOG00000009770
rattus_norvegicus ENSRNOG00000053834
rattus_norvegicus ENSRNOG00000049125
nannospalax_galili ENSNGAG00000015452
jaculus_jaculus ENSJJAG00000010921
marmota_marmota_marmota ENSMMMG00000017253
ictidomys_tridecemlineatus ENSSTOG00000033448
ictidomys_tridecemlineatus ENSSTOG00000029327
ictidomys_tridecemlineatus ENSSTOG00000029889
urocitellus_parryii ENSUPAG00010003441
marmota_marmota_marmota ENSMMMG00000017256
fukomys_damarensis ENSFDAG00000019309
fukomys_damarensis ENSFDAG00000011393
fukomys_damarensis ENSFDAG00000016580
fukomys_damarensis ENSFDAG00000002846
fukomys_damarensis ENSFDAG00000004737
fukomys_damarensis ENSFDAG00000004277
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021154
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020909
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021294
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021186
fukomys_damarensis ENSFDAG00000018777
fukomys_damarensis ENSFDAG00000005905
fukomys_damarensis ENSFDAG00000004811
fukomys_damarensis ENSFDAG00000020900
fukomys_damarensis ENSFDAG00000000427
fukomys_damarensis ENSFDAG00000021010
cavia_porcellus ENSCPOG00000023323
cavia_aperea ENSCAPG00000011073
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075195
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024702
mus_spicilegus ENSMSIG00000027592
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023786
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025235
meriones_unguiculatus ENSMUGG00000006300
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002800
cricetulus_griseus_crigri_1.0 ENSCGRG00000008059
peromyscus_maniculatus_bairdii ENSPEMG00000024968
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075193
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075194
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024703
mus_spicilegus ENSMSIG00000027595
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023787
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025236
rattus_norvegicus ENSRNOG00000009764
meriones_unguiculatus ENSMUGG00000006307
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012051
cricetulus_griseus_crigri-picr ENSCGRG00015024011
peromyscus_maniculatus_bairdii ENSPEMG00000014182
cavia_aperea ENSCAPG00000006554
oryctolagus_cuniculus ENSOCUG00000002985
oryctolagus_cuniculus ENSOCUG00000017451
ochotona_princeps ENSOPRG00000011860
tupaia_belangeri ENSTBEG00000001232
ailuropoda_melanoleuca ENSAMEG00000018502
mustela_putorius_furo ENSMPUG00000018516
vulpes_vulpes ENSVVUG00000017402
panthera_tigris_altaica ENSPTIG00000010477
felis_catus ENSFCAG00000044841
myotis_lucifugus ENSMLUG00000006468
sus_scrofa ENSSSCG00000034531
sus_scrofa ENSSSCG00000040372
sus_scrofa ENSSSCG00000037948
sus_scrofa ENSSSCG00000033651
sus_scrofa ENSSSCG00000033820
bos_taurus ENSBTAG00000035031
bos_taurus ENSBTAG00000035986
bison_bison_bison ENSBBBG00000017318
equus_caballus ENSECAG00000032270
sus_scrofa ENSSSCG00000036300
sus_scrofa ENSSSCG00000040600
bison_bison_bison ENSBBBG00000020082
bos_mutus ENSBMUG00000011855
equus_caballus ENSECAG00000033823
bos_mutus ENSBMUG00000010059
bos_mutus ENSBMUG00000004995
bison_bison_bison ENSBBBG00000001213
bos_mutus ENSBMUG00000005513
bos_taurus ENSBTAG00000050947
capra_hircus ENSCHIG00000013819
ovis_aries ENSOARG00000011625
bos_taurus ENSBTAG00000048987
bison_bison_bison ENSBBBG00000006681
capra_hircus ENSCHIG00000008469
vicugna_pacos ENSVPAG00000003598
vicugna_pacos ENSVPAG00000007159
sus_scrofa ENSSSCG00000039982
bos_mutus ENSBMUG00000011863
bison_bison_bison ENSBBBG00000005431
bos_taurus ENSBTAG00000049921
ovis_aries ENSOARG00000011609
erinaceus_europaeus ENSEEUG00000012270
erinaceus_europaeus ENSEEUG00000001939
erinaceus_europaeus ENSEEUG00000012302
erinaceus_europaeus ENSEEUG00000010203
sorex_araneus ENSSARG00000006649
sorex_araneus ENSSARG00000000359
sorex_araneus ENSSARG00000011570
sorex_araneus ENSSARG00000002873
sorex_araneus ENSSARG00000001332
sorex_araneus ENSSARG00000013458
sorex_araneus ENSSARG00000003574
sorex_araneus ENSSARG00000001505
sorex_araneus ENSSARG00000002862
sorex_araneus ENSSARG00000013963
sorex_araneus ENSSARG00000000291
sorex_araneus ENSSARG00000013806
sorex_araneus ENSSARG00000003735
equus_asinus_asinus ENSEASG00005007927
equus_caballus ENSECAG00000029311
ursus_maritimus ENSUMAG00000018109
ursus_americanus ENSUAMG00000024104
mustela_putorius_furo ENSMPUG00000019815
panthera_tigris_altaica ENSPTIG00000010458
panthera_pardus ENSPPRG00000018994
felis_catus ENSFCAG00000045323
panthera_pardus ENSPPRG00000018974
neovison_vison ENSNVIG00000024748
mustela_putorius_furo ENSMPUG00000019814
ailuropoda_melanoleuca ENSAMEG00000019999
canis_lupus_dingo ENSCAFG00020025889
vulpes_vulpes ENSVVUG00000017415
canis_lupus_familiaris ENSCAFG00000032062
canis_lupus_dingo ENSCAFG00020025883
vulpes_vulpes ENSVVUG00000017418
mustela_putorius_furo ENSMPUG00000018635
neovison_vison ENSNVIG00000024747
ursus_americanus ENSUAMG00000024106
ursus_americanus ENSUAMG00000024105
ursus_maritimus ENSUMAG00000018105
vulpes_vulpes ENSVVUG00000017421
canis_lupus_dingo ENSCAFG00020025881
panthera_pardus ENSPPRG00000019009
panthera_tigris_altaica ENSPTIG00000010454
felis_catus ENSFCAG00000045730
sus_scrofa ENSSSCG00000037308
sus_scrofa ENSSSCG00000040165
vicugna_pacos ENSVPAG00000011878
bos_mutus ENSBMUG00000013539
bos_taurus ENSBTAG00000050372
bison_bison_bison ENSBBBG00000006956
bos_mutus ENSBMUG00000010066
bos_taurus ENSBTAG00000054804
ovis_aries ENSOARG00000011765
capra_hircus ENSCHIG00000019486
myotis_lucifugus ENSMLUG00000015976
equus_asinus_asinus ENSEASG00005005647
equus_asinus_asinus ENSEASG00005005645
equus_caballus ENSECAG00000007016
equus_caballus ENSECAG00000005492
equus_asinus_asinus ENSEASG00005001004
loxodonta_africana ENSLAFG00000027432
loxodonta_africana ENSLAFG00000028331
loxodonta_africana ENSLAFG00000032717
loxodonta_africana ENSLAFG00000026022
loxodonta_africana ENSLAFG00000029913
loxodonta_africana ENSLAFG00000028336
loxodonta_africana ENSLAFG00000029432
loxodonta_africana ENSLAFG00000025782
loxodonta_africana ENSLAFG00000032733
loxodonta_africana ENSLAFG00000031049
loxodonta_africana ENSLAFG00000027045
loxodonta_africana ENSLAFG00000029943
loxodonta_africana ENSLAFG00000026919
loxodonta_africana ENSLAFG00000029350
loxodonta_africana ENSLAFG00000032345
loxodonta_africana ENSLAFG00000029044
loxodonta_africana ENSLAFG00000025759
loxodonta_africana ENSLAFG00000032763
loxodonta_africana ENSLAFG00000030873
loxodonta_africana ENSLAFG00000031671
loxodonta_africana ENSLAFG00000029134
loxodonta_africana ENSLAFG00000028164
loxodonta_africana ENSLAFG00000028002
loxodonta_africana ENSLAFG00000031078
loxodonta_africana ENSLAFG00000026801
loxodonta_africana ENSLAFG00000026592
loxodonta_africana ENSLAFG00000032158
loxodonta_africana ENSLAFG00000026797
loxodonta_africana ENSLAFG00000032769
loxodonta_africana ENSLAFG00000028853
loxodonta_africana ENSLAFG00000026675
loxodonta_africana ENSLAFG00000025783
loxodonta_africana ENSLAFG00000002227
loxodonta_africana ENSLAFG00000032199
loxodonta_africana ENSLAFG00000023288
loxodonta_africana ENSLAFG00000026105
loxodonta_africana ENSLAFG00000029396
loxodonta_africana ENSLAFG00000031119
loxodonta_africana ENSLAFG00000030046
loxodonta_africana ENSLAFG00000032101
loxodonta_africana ENSLAFG00000029529
loxodonta_africana ENSLAFG00000028472
loxodonta_africana ENSLAFG00000028135
loxodonta_africana ENSLAFG00000025936
loxodonta_africana ENSLAFG00000030243
loxodonta_africana ENSLAFG00000029133
loxodonta_africana ENSLAFG00000030112
loxodonta_africana ENSLAFG00000031754
loxodonta_africana ENSLAFG00000026423
loxodonta_africana ENSLAFG00000032305
loxodonta_africana ENSLAFG00000032047
loxodonta_africana ENSLAFG00000030596
loxodonta_africana ENSLAFG00000027781
loxodonta_africana ENSLAFG00000028229
loxodonta_africana ENSLAFG00000031640
loxodonta_africana ENSLAFG00000026247
loxodonta_africana ENSLAFG00000029668
loxodonta_africana ENSLAFG00000027807
loxodonta_africana ENSLAFG00000031749
loxodonta_africana ENSLAFG00000026193
loxodonta_africana ENSLAFG00000031319
loxodonta_africana ENSLAFG00000028918
loxodonta_africana ENSLAFG00000029737
loxodonta_africana ENSLAFG00000027107
loxodonta_africana ENSLAFG00000012895
loxodonta_africana ENSLAFG00000028531
loxodonta_africana ENSLAFG00000028152
loxodonta_africana ENSLAFG00000027429
procavia_capensis ENSPCAG00000009743
dasypus_novemcinctus ENSDNOG00000047854
dasypus_novemcinctus ENSDNOG00000031810
choloepus_hoffmanni ENSCHOG00000008192
choloepus_hoffmanni ENSCHOG00000012022
urocitellus_parryii ENSUPAG00010023294
ictidomys_tridecemlineatus ENSSTOG00000034933
urocitellus_parryii ENSUPAG00010023295
spermophilus_dauricus ENSSDAG00000013773
ictidomys_tridecemlineatus ENSSTOG00000030276
spermophilus_dauricus ENSSDAG00000021281
urocitellus_parryii ENSUPAG00010003435
marmota_marmota_marmota ENSMMMG00000017264
spermophilus_dauricus ENSSDAG00000010585
marmota_marmota_marmota ENSMMMG00000017243
urocitellus_parryii ENSUPAG00010023292
ictidomys_tridecemlineatus ENSSTOG00000029589
castor_canadensis ENSCCNG00000009576
castor_canadensis ENSCCNG00000028471
oryctolagus_cuniculus ENSOCUG00000021189
oryctolagus_cuniculus ENSOCUG00000025416
tupaia_belangeri ENSTBEG00000014573
tupaia_belangeri ENSTBEG00000000477
saimiri_boliviensis_boliviensis ENSSBOG00000018853
callithrix_jacchus ENSCJAG00000022685
pan_troglodytes ENSPTRG00000003631
homo_sapiens ENSG00000280314
gorilla_gorilla ENSGGOG00000023656
nomascus_leucogenys ENSNLEG00000019320
chlorocebus_sabaeus ENSCSAG00000019197
macaca_nemestrina ENSMNEG00000028857
theropithecus_gelada ENSTGEG00000023409
piliocolobus_tephrosceles ENSPTEG00000036089
prolemur_simus ENSPSMG00000009827
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024718
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075174
mus_spicilegus ENSMSIG00000022872
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023797
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025252
meriones_unguiculatus ENSMUGG00000002688
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003929
cricetulus_griseus_crigri_1.0 ENSCGRG00000019058
cricetulus_griseus_crigri-picr ENSCGRG00015023884
peromyscus_maniculatus_bairdii ENSPEMG00000024781
castor_canadensis ENSCCNG00000021809
oryctolagus_cuniculus ENSOCUG00000022052
ochotona_princeps ENSOPRG00000017254
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001755
cricetulus_griseus_crigri-picr ENSCGRG00015023925
peromyscus_maniculatus_bairdii ENSPEMG00000026822
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000060742
mus_spicilegus ENSMSIG00000027641
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025248
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024712
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024713
mus_spicilegus ENSMSIG00000027635
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000111772
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023793
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023792
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025247
rattus_norvegicus ENSRNOG00000052035
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000111678
rattus_norvegicus ENSRNOG00000053395
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001586
cricetulus_griseus_crigri_1.0 ENSCGRG00000019532
cricetulus_griseus_crigri-picr ENSCGRG00015023913
peromyscus_maniculatus_bairdii ENSPEMG00000027876
mus_spicilegus ENSMSIG00000027649
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024714
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075179
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023794
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025249
rattus_norvegicus ENSRNOG00000055270
meriones_unguiculatus ENSMUGG00000005980
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001984
cricetulus_griseus_crigri_1.0 ENSCGRG00000019665
cricetulus_griseus_crigri-picr ENSCGRG00015023920
peromyscus_maniculatus_bairdii ENSPEMG00000024690
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075181
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075185
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023790
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023791
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025246
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025245
rattus_norvegicus ENSRNOG00000056110
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003328
cricetulus_griseus_crigri-picr ENSCGRG00015023934
cricetulus_griseus_crigri_1.0 ENSCGRG00000009212
peromyscus_maniculatus_bairdii ENSPEMG00000025620
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000111306
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023788
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024709
mus_spicilegus ENSMSIG00000027628
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025244
rattus_norvegicus ENSRNOG00000055159
rattus_norvegicus ENSRNOG00000047474
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025243
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075186
rattus_norvegicus ENSRNOG00000052339
rattus_norvegicus ENSRNOG00000032730
meriones_unguiculatus ENSMUGG00000003878
cricetulus_griseus_crigri_1.0 ENSCGRG00000019064
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012117
cricetulus_griseus_crigri-picr ENSCGRG00015024024
peromyscus_maniculatus_bairdii ENSPEMG00000028240
mus_spicilegus ENSMSIG00000027587
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024701
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075196
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023785
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025234
rattus_norvegicus ENSRNOG00000029884
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020992
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020003
fukomys_damarensis ENSFDAG00000019924
urocitellus_parryii ENSUPAG00010003362
ictidomys_tridecemlineatus ENSSTOG00000009191
cricetulus_griseus_crigri-picr ENSCGRG00015023990
cricetulus_griseus_crigri_1.0 ENSCGRG00000019605
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004907
peromyscus_maniculatus_bairdii ENSPEMG00000028101
mus_spicilegus ENSMSIG00000027612
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024705
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075190
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025239
rattus_norvegicus ENSRNOG00000059263
rattus_norvegicus ENSRNOG00000054293
meriones_unguiculatus ENSMUGG00000006283
oryctolagus_cuniculus ENSOCUG00000022538
chinchilla_lanigera ENSCLAG00000013069
castor_canadensis ENSCCNG00000016316
vicugna_pacos ENSVPAG00000011874
procavia_capensis ENSPCAG00000016960
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004020
cricetulus_griseus_crigri-picr ENSCGRG00015023909
cricetulus_griseus_crigri_1.0 ENSCGRG00000019754
peromyscus_maniculatus_bairdii ENSPEMG00000026528
mus_spicilegus ENSMSIG00000027657
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000110804
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000111689
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024715
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000110912
mus_spicilegus ENSMSIG00000027655
rattus_norvegicus ENSRNOG00000053924
castor_canadensis ENSCCNG00000009503
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075176
mus_spicilegus ENSMSIG00000027661
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023795
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025250
rattus_norvegicus ENSRNOG00000052104
meriones_unguiculatus ENSMUGG00000003518
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001468
cricetulus_griseus_crigri-picr ENSCGRG00015023902
peromyscus_maniculatus_bairdii ENSPEMG00000031089
