sarcophilus_harrisii ENSSHAG00000012558
canis_lupus_dingo ENSCAFG00020004448
vulpes_vulpes ENSVVUG00000023596
neovison_vison ENSNVIG00000003438
mustela_putorius_furo ENSMPUG00000012614
panthera_tigris_altaica ENSPTIG00000010463
panthera_pardus ENSPPRG00000006980
felis_catus ENSFCAG00000011068
equus_caballus ENSECAG00000020212
oryctolagus_cuniculus ENSOCUG00000023031
castor_canadensis ENSCCNG00000013311
dasypus_novemcinctus ENSDNOG00000044425
loxodonta_africana ENSLAFG00000005368
ornithorhynchus_anatinus ENSOANG00000015017
apteryx_haastii ENSAHAG00000018515
apteryx_rowi ENSARWG00000015552
apteryx_owenii ENSAOWG00000015796
dromaius_novaehollandiae ENSDNVG00000008097
nothoprocta_perdicaria ENSNPEG00000000526
meleagris_gallopavo ENSMGAG00000012665
gallus_gallus ENSGALG00000042990
coturnix_japonica ENSCJPG00005013667
numida_meleagris ENSNMEG00000011857
calidris_pugnax ENSCPUG00000015333
anser_brachyrhynchus ENSABRG00000003003
anas_platyrhynchos_platyrhynchos ENSAPLG00000002421
calidris_pygmaea ENSCPGG00000009788
lonchura_striata_domestica ENSLSDG00000006794
taeniopygia_guttata ENSTGUG00000010719
serinus_canaria ENSSCAG00000004116
junco_hyemalis ENSJHYG00000006738
zonotrichia_albicollis ENSZALG00000006519
ficedula_albicollis ENSFALG00000013002
cyanistes_caeruleus ENSCCEG00000006487
parus_major ENSPMJG00000008020
lepidothrix_coronata ENSLCOG00000000565
manacus_vitellinus ENSMVIG00005017914
melopsittacus_undulatus ENSMUNG00000000929
crocodylus_porosus ENSCPRG00005018933
gopherus_agassizii ENSGAGG00000009623
chelonoidis_abingdonii ENSCABG00000017905
chrysemys_picta_bellii ENSCPBG00000023136
pelodiscus_sinensis ENSPSIG00000010009
pelodiscus_sinensis ENSPSIG00000017866
anolis_carolinensis ENSACAG00000016262
pogona_vitticeps ENSPVIG00000024576
notechis_scutatus ENSNSUG00000005438
salvator_merianae ENSSMRG00000015745
sphenodon_punctatus ENSSPUG00000011924
xenopus_tropicalis ENSXETG00000018027
latimeria_chalumnae ENSLACG00000006563
oryzias_latipes_asm223467v1 ENSORLG00000010766
oryzias_latipes_asm223471v1 ENSORLG00020008032
oryzias_latipes_asm223469v1 ENSORLG00015007337
oryzias_melastigma ENSOMEG00000016124
cynoglossus_semilaevis ENSCSEG00000001392
anabas_testudineus ENSATEG00000002843
labrus_bergylta ENSLBEG00000011811
mola_mola ENSMMOG00000011158
seriola_lalandi_dorsalis ENSSLDG00000021293
seriola_dumerili ENSSDUG00000011929
mastacembelus_armatus ENSMAMG00000004927
amphiprion_ocellaris ENSAOCG00000012192
amphiprion_percula ENSAPEG00000008606
acanthochromis_polyacanthus ENSAPOG00000011973
stegastes_partitus ENSSPAG00000005214
astatotilapia_calliptera ENSACLG00000008016
maylandia_zebra ENSMZEG00005006059
haplochromis_burtoni ENSHBUG00000006412
pundamilia_nyererei ENSPNYG00000007361
neolamprologus_brichardi ENSNBRG00000012302
oreochromis_niloticus ENSONIG00000013841
amphilophus_citrinellus ENSACIG00000004656
monopterus_albus ENSMALG00000015620
takifugu_rubripes ENSTRUG00000022371
fundulus_heteroclitus ENSFHEG00000008880
cyprinodon_variegatus ENSCVAG00000011383
poecilia_mexicana ENSPMEG00000020157
poecilia_formosa ENSPFOG00000004236
poecilia_latipinna ENSPLAG00000020411
poecilia_reticulata ENSPREG00000000177
xiphophorus_maculatus ENSXMAG00000027023
xiphophorus_couchianus ENSXCOG00000015887
gambusia_affinis ENSGAFG00000011543
kryptolebias_marmoratus ENSKMAG00000011303
scophthalmus_maximus ENSSMAG00000021166
hippocampus_comes ENSHCOG00000009899
periophthalmus_magnuspinnatus ENSPMGG00000020775
esox_lucius ENSELUG00000020469
pygocentrus_nattereri ENSPNAG00000007418
astyanax_mexicanus ENSAMXG00000017483
ictalurus_punctatus ENSIPUG00000017223
danio_rerio ENSDARG00000099279
paramormyrops_kingsleyae ENSPKIG00000014012
scleropages_formosus ENSSFOG00015023791
lepisosteus_oculatus ENSLOCG00000011228
petromyzon_marinus ENSPMAG00000000639
ciona_intestinalis ENSCING00000020075
ciona_savignyi ENSCSAVG00000003737
