castor_canadensis ENSCCNG00000028270
eptatretus_burgeri ENSEBUG00000015256
eptatretus_burgeri ENSEBUG00000015699
monopterus_albus ENSMALG00000002209
mastacembelus_armatus ENSMAMG00000014759
anabas_testudineus ENSATEG00000007852
seriola_dumerili ENSSDUG00000002239
seriola_lalandi_dorsalis ENSSLDG00000023838
scophthalmus_maximus ENSSMAG00000000287
takifugu_rubripes ENSTRUG00000015929
tetraodon_nigroviridis ENSTNIG00000018447
mola_mola ENSMMOG00000000854
labrus_bergylta ENSLBEG00000007249
gasterosteus_aculeatus ENSGACG00000007933
kryptolebias_marmoratus ENSKMAG00000016480
kryptolebias_marmoratus ENSKMAG00000016664
fundulus_heteroclitus ENSFHEG00000014065
fundulus_heteroclitus ENSFHEG00000014157
xiphophorus_maculatus ENSXMAG00000015081
xiphophorus_couchianus ENSXCOG00000000256
gambusia_affinis ENSGAFG00000004774
poecilia_formosa ENSPFOG00000010249
poecilia_formosa ENSPFOG00000003370
poecilia_latipinna ENSPLAG00000020300
poecilia_mexicana ENSPMEG00000020847
poecilia_reticulata ENSPREG00000002552
cyprinodon_variegatus ENSCVAG00000009169
cyprinodon_variegatus ENSCVAG00000007065
oryzias_latipes_asm223469v1 ENSORLG00015001642
oryzias_latipes_asm223467v1 ENSORLG00000006939
oryzias_latipes_asm223467v1 ENSORLG00000006961
oryzias_latipes_asm223471v1 ENSORLG00020016744
oryzias_melastigma ENSOMEG00000019873
amphilophus_citrinellus ENSACIG00000017425
amphilophus_citrinellus ENSACIG00000017277
amphilophus_citrinellus ENSACIG00000017508
astatotilapia_calliptera ENSACLG00000001995
pundamilia_nyererei ENSPNYG00000013713
maylandia_zebra ENSMZEG00005013461
neolamprologus_brichardi ENSNBRG00000017518
oreochromis_niloticus ENSONIG00000002863
astatotilapia_calliptera ENSACLG00000001868
maylandia_zebra ENSMZEG00005013428
neolamprologus_brichardi ENSNBRG00000017736
oreochromis_niloticus ENSONIG00000002827
amphiprion_percula ENSAPEG00000013259
amphiprion_ocellaris ENSAOCG00000004726
acanthochromis_polyacanthus ENSAPOG00000008125
stegastes_partitus ENSSPAG00000022809
periophthalmus_magnuspinnatus ENSPMGG00000005030
gadus_morhua ENSGMOG00000009370
gadus_morhua ENSGMOG00000009420
esox_lucius ENSELUG00000000210
ictalurus_punctatus ENSIPUG00000001448
astyanax_mexicanus ENSAMXG00000004416
danio_rerio ENSDARG00000038424
scleropages_formosus ENSSFOG00015018972
paramormyrops_kingsleyae ENSPKIG00000013465
tetraodon_nigroviridis ENSTNIG00000000658
eptatretus_burgeri ENSEBUG00000014049
