ursus_maritimus ENSUMAG00000014219
fukomys_damarensis ENSFDAG00000000120
castor_canadensis ENSCCNG00000010526
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020502
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019682
fukomys_damarensis ENSFDAG00000019129
fukomys_damarensis ENSFDAG00000018365
fukomys_damarensis ENSFDAG00000019419
chinchilla_lanigera ENSCLAG00000014801
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020128
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021014
fukomys_damarensis ENSFDAG00000000357
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032952
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051118
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031829
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014697
rattus_norvegicus ENSRNOG00000030569
cricetulus_griseus_crigri-picr ENSCGRG00015023927
cricetulus_griseus_crigri_1.0 ENSCGRG00000011223
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000669
mesocricetus_auratus ENSMAUG00000008855
castor_canadensis ENSCCNG00000010517
tupaia_belangeri ENSTBEG00000009368
tupaia_belangeri ENSTBEG00000005306
tupaia_belangeri ENSTBEG00000005599
tupaia_belangeri ENSTBEG00000005435
tupaia_belangeri ENSTBEG00000000890
prolemur_simus ENSPSMG00000022986
prolemur_simus ENSPSMG00000022982
propithecus_coquereli ENSPCOG00000012646
prolemur_simus ENSPSMG00000022975
prolemur_simus ENSPSMG00000022969
microcebus_murinus ENSMICG00000011232
prolemur_simus ENSPSMG00000022971
propithecus_coquereli ENSPCOG00000024249
otolemur_garnettii ENSOGAG00000008106
rhinopithecus_roxellana ENSRROG00000042305
rhinopithecus_bieti ENSRBIG00000029216
piliocolobus_tephrosceles ENSPTEG00000031984
macaca_mulatta ENSMMUG00000020967
macaca_nemestrina ENSMNEG00000022452
theropithecus_gelada ENSTGEG00000022992
macaca_nemestrina ENSMNEG00000031874
pan_paniscus ENSPPAG00000020138
pan_troglodytes ENSPTRG00000029141
gorilla_gorilla ENSGGOG00000039074
pongo_abelii ENSPPYG00000009524
pan_paniscus ENSPPAG00000007019
pan_troglodytes ENSPTRG00000043821
homo_sapiens ENSG00000174667
gorilla_gorilla ENSGGOG00000043963
pongo_abelii ENSPPYG00000009523
fukomys_damarensis ENSFDAG00000003902
myotis_lucifugus ENSMLUG00000003544
loxodonta_africana ENSLAFG00000026893
loxodonta_africana ENSLAFG00000032451
loxodonta_africana ENSLAFG00000021389
loxodonta_africana ENSLAFG00000029332
loxodonta_africana ENSLAFG00000026044
loxodonta_africana ENSLAFG00000028943
loxodonta_africana ENSLAFG00000030639
loxodonta_africana ENSLAFG00000031911
procavia_capensis ENSPCAG00000010012
procavia_capensis ENSPCAG00000013352
procavia_capensis ENSPCAG00000012904
loxodonta_africana ENSLAFG00000030372
loxodonta_africana ENSLAFG00000030900
loxodonta_africana ENSLAFG00000031470
procavia_capensis ENSPCAG00000002014
echinops_telfairi ENSETEG00000017868
echinops_telfairi ENSETEG00000011764
choloepus_hoffmanni ENSCHOG00000009256
