gallus_gallus ENSGALG00000011297
gasterosteus_aculeatus ENSGACG00000000634
labrus_bergylta ENSLBEG00000006943
seriola_lalandi_dorsalis ENSSLDG00000011669
seriola_dumerili ENSSDUG00000011973
scophthalmus_maximus ENSSMAG00000010848
monopterus_albus ENSMALG00000006977
mastacembelus_armatus ENSMAMG00000020862
anabas_testudineus ENSATEG00000001460
maylandia_zebra ENSMZEG00005018331
astatotilapia_calliptera ENSACLG00000007016
haplochromis_burtoni ENSHBUG00000000082
pundamilia_nyererei ENSPNYG00000022975
neolamprologus_brichardi ENSNBRG00000017690
oreochromis_niloticus ENSONIG00000007525
amphilophus_citrinellus ENSACIG00000009741
amphiprion_percula ENSAPEG00000024406
amphiprion_ocellaris ENSAOCG00000011614
acanthochromis_polyacanthus ENSAPOG00000010705
stegastes_partitus ENSSPAG00000001056
hippocampus_comes ENSHCOG00000006256
periophthalmus_magnuspinnatus ENSPMGG00000016833
gadus_morhua ENSGMOG00000010443
esox_lucius ENSELUG00000007467
pygocentrus_nattereri ENSPNAG00000009609
astyanax_mexicanus ENSAMXG00000030107
danio_rerio ENSDARG00000028192
paramormyrops_kingsleyae ENSPKIG00000015725
scleropages_formosus ENSSFOG00015021757
lepisosteus_oculatus ENSLOCG00000015772
eptatretus_burgeri ENSEBUG00000001806
ciona_intestinalis ENSCING00000007608
