eptatretus_burgeri ENSEBUG00000007842
apteryx_rowi ENSARWG00000007166
dromaius_novaehollandiae ENSDNVG00000017850
nothoprocta_perdicaria ENSNPEG00000000347
crocodylus_porosus ENSCPRG00005014041
chelonoidis_abingdonii ENSCABG00000007022
gopherus_agassizii ENSGAGG00000023699
chrysemys_picta_bellii ENSCPBG00000004345
pelodiscus_sinensis ENSPSIG00000013633
pogona_vitticeps ENSPVIG00000016064
anolis_carolinensis ENSACAG00000016194
notechis_scutatus ENSNSUG00000011801
salvator_merianae ENSSMRG00000013764
sphenodon_punctatus ENSSPUG00000011316
phascolarctos_cinereus ENSPCIG00000030475
notamacropus_eugenii ENSMEUG00000016231
sarcophilus_harrisii ENSSHAG00000015900
monodelphis_domestica ENSMODG00000008870
pteropus_vampyrus ENSPVAG00000011328
myotis_lucifugus ENSMLUG00000017163
equus_caballus ENSECAG00000011218
equus_asinus_asinus ENSEASG00005022647
vicugna_pacos ENSVPAG00000001836
sus_scrofa ENSSSCG00000015952
bos_mutus ENSBMUG00000001878
bos_taurus ENSBTAG00000010118
bison_bison_bison ENSBBBG00000009158
capra_hircus ENSCHIG00000010250
ovis_aries ENSOARG00000001763
tursiops_truncatus ENSTTRG00000011370
sorex_araneus ENSSARG00000005620
ursus_maritimus ENSUMAG00000014469
ursus_americanus ENSUAMG00000007737
ailuropoda_melanoleuca ENSAMEG00000008488
neovison_vison ENSNVIG00000006965
canis_lupus_familiaris ENSCAFG00000012890
canis_lupus_dingo ENSCAFG00020003422
vulpes_vulpes ENSVVUG00000015626
panthera_tigris_altaica ENSPTIG00000018616
panthera_pardus ENSPPRG00000010412
felis_catus ENSFCAG00000002475
loxodonta_africana ENSLAFG00000010213
prolemur_simus ENSPSMG00000023577
microcebus_murinus ENSMICG00000006967
propithecus_coquereli ENSPCOG00000020715
otolemur_garnettii ENSOGAG00000010423
pan_troglodytes ENSPTRG00000012637
pan_paniscus ENSPPAG00000043422
homo_sapiens ENSG00000128708
gorilla_gorilla ENSGGOG00000009353
pongo_abelii ENSPPYG00000012932
nomascus_leucogenys ENSNLEG00000031960
rhinopithecus_bieti ENSRBIG00000033120
rhinopithecus_roxellana ENSRROG00000043073
colobus_angolensis_palliatus ENSCANG00000040870
piliocolobus_tephrosceles ENSPTEG00000037699
piliocolobus_tephrosceles ENSPTEG00000023082
mandrillus_leucophaeus ENSMLEG00000030988
cercocebus_atys ENSCATG00000044185
theropithecus_gelada ENSTGEG00000018560
papio_anubis ENSPANG00000013374
macaca_fascicularis ENSMFAG00000044656
macaca_nemestrina ENSMNEG00000033154
macaca_mulatta ENSMMUG00000007313
chlorocebus_sabaeus ENSCSAG00000014790
cebus_capucinus_imitator ENSCCAG00000006420
saimiri_boliviensis_boliviensis ENSSBOG00000027379
callithrix_jacchus ENSCJAG00000007340
aotus_nancymaae ENSANAG00000023096
ochotona_princeps ENSOPRG00000015539
oryctolagus_cuniculus ENSOCUG00000005313
tupaia_belangeri ENSTBEG00000008857
octodon_degus ENSODEG00000010259
octodon_degus ENSODEG00000018538
chinchilla_lanigera ENSCLAG00000007025
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004201
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006082
fukomys_damarensis ENSFDAG00000011592
cavia_porcellus ENSCPOG00000001837
cavia_aperea ENSCAPG00000006032
spermophilus_dauricus ENSSDAG00000011319
marmota_marmota_marmota ENSMMMG00000023652
urocitellus_parryii ENSUPAG00010010712
ictidomys_tridecemlineatus ENSSTOG00000012940
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024566
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027018
mus_spicilegus ENSMSIG00000008197
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023644
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025096
rattus_norvegicus ENSRNOG00000001524
meriones_unguiculatus ENSMUGG00000022156
cricetulus_griseus_crigri-picr ENSCGRG00015002539
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005351
cricetulus_griseus_crigri_1.0 ENSCGRG00000013743
mesocricetus_auratus ENSMAUG00000019568
peromyscus_maniculatus_bairdii ENSPEMG00000023933
microtus_ochrogaster ENSMOCG00000019675
nannospalax_galili ENSNGAG00000019860
jaculus_jaculus ENSJJAG00000017424
dipodomys_ordii ENSDORG00000010346
mustela_putorius_furo ENSMPUG00000000835
castor_canadensis ENSCCNG00000013066
echinops_telfairi ENSETEG00000002539
procavia_capensis ENSPCAG00000008781
marmota_marmota_marmota ENSMMMG00000019291
erinaceus_europaeus ENSEEUG00000005525
dasypus_novemcinctus ENSDNOG00000011848
dasypus_novemcinctus ENSDNOG00000032769
choloepus_hoffmanni ENSCHOG00000012198
ornithorhynchus_anatinus ENSOANG00000008579
xenopus_tropicalis ENSXETG00000007535
latimeria_chalumnae ENSLACG00000005470
ciona_intestinalis ENSCING00000006537
ciona_savignyi ENSCSAVG00000009985
drosophila_melanogaster FBgn0037376
caenorhabditis_elegans_strain_n2 WBGene00044069
saccharomyces_cerevisiae_strain_s288c YPL001W
