astyanax_mexicanus ENSAMXG00000041807
junco_hyemalis ENSJHYG00000001955
apteryx_haastii ENSAHAG00000006348
pogona_vitticeps ENSPVIG00000013337
anolis_carolinensis ENSACAG00000003732
notechis_scutatus ENSNSUG00000010583
notechis_scutatus ENSNSUG00000003415
salvator_merianae ENSSMRG00000004357
phascolarctos_cinereus ENSPCIG00000015866
notamacropus_eugenii ENSMEUG00000016645
sarcophilus_harrisii ENSSHAG00000015890
monodelphis_domestica ENSMODG00000006836
mus_spicilegus ENSMSIG00000013376
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032446
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000008167
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031327
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022932
rattus_norvegicus ENSRNOG00000004212
meriones_unguiculatus ENSMUGG00000013694
cricetulus_griseus_crigri-picr ENSCGRG00015018327
cricetulus_griseus_crigri_1.0 ENSCGRG00000011911
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014378
mesocricetus_auratus ENSMAUG00000020565
peromyscus_maniculatus_bairdii ENSPEMG00000017063
microtus_ochrogaster ENSMOCG00000003557
nannospalax_galili ENSNGAG00000017579
jaculus_jaculus ENSJJAG00000019917
urocitellus_parryii ENSUPAG00010007705
ictidomys_tridecemlineatus ENSSTOG00000006921
spermophilus_dauricus ENSSDAG00000008575
marmota_marmota_marmota ENSMMMG00000020717
castor_canadensis ENSCCNG00000017580
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017922
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018084
fukomys_damarensis ENSFDAG00000021241
cavia_porcellus ENSCPOG00000007026
cavia_aperea ENSCAPG00000010978
chinchilla_lanigera ENSCLAG00000012587
octodon_degus ENSODEG00000010372
dipodomys_ordii ENSDORG00000014991
oryctolagus_cuniculus ENSOCUG00000026505
ochotona_princeps ENSOPRG00000015945
pan_troglodytes ENSPTRG00000010534
pan_paniscus ENSPPAG00000028530
homo_sapiens ENSG00000132004
gorilla_gorilla ENSGGOG00000013425
pongo_abelii ENSPPYG00000009601
nomascus_leucogenys ENSNLEG00000012752
rhinopithecus_roxellana ENSRROG00000041458
rhinopithecus_bieti ENSRBIG00000037412
piliocolobus_tephrosceles ENSPTEG00000008879
colobus_angolensis_palliatus ENSCANG00000032537
mandrillus_leucophaeus ENSMLEG00000036977
cercocebus_atys ENSCATG00000036324
macaca_mulatta ENSMMUG00000016870
macaca_fascicularis ENSMFAG00000035757
macaca_nemestrina ENSMNEG00000039654
papio_anubis ENSPANG00000002671
theropithecus_gelada ENSTGEG00000001366
chlorocebus_sabaeus ENSCSAG00000006605
cebus_capucinus_imitator ENSCCAG00000027128
saimiri_boliviensis_boliviensis ENSSBOG00000029356
callithrix_jacchus ENSCJAG00000005225
aotus_nancymaae ENSANAG00000033814
carlito_syrichta ENSTSYG00000026658
microcebus_murinus ENSMICG00000016149
propithecus_coquereli ENSPCOG00000024449
prolemur_simus ENSPSMG00000019477
otolemur_garnettii ENSOGAG00000012187
myotis_lucifugus ENSMLUG00000012655
pteropus_vampyrus ENSPVAG00000013407
tursiops_truncatus ENSTTRG00000005421
sus_scrofa ENSSSCG00000013725
bos_mutus ENSBMUG00000012328
bos_taurus ENSBTAG00000020924
bison_bison_bison ENSBBBG00000018508
capra_hircus ENSCHIG00000027225
ovis_aries ENSOARG00000011977
equus_caballus ENSECAG00000005017
equus_asinus_asinus ENSEASG00005004179
sorex_araneus ENSSARG00000003762
ursus_maritimus ENSUMAG00000007019
ursus_americanus ENSUAMG00000019625
ailuropoda_melanoleuca ENSAMEG00000012106
neovison_vison ENSNVIG00000003405
mustela_putorius_furo ENSMPUG00000004689
canis_lupus_dingo ENSCAFG00020005110
canis_lupus_familiaris ENSCAFG00000017235
vulpes_vulpes ENSVVUG00000023840
panthera_pardus ENSPPRG00000023858
panthera_tigris_altaica ENSPTIG00000011383
felis_catus ENSFCAG00000000466
loxodonta_africana ENSLAFG00000026488
procavia_capensis ENSPCAG00000014854
ornithorhynchus_anatinus ENSOANG00000013175
xenopus_tropicalis ENSXETG00000004770
latimeria_chalumnae ENSLACG00000011771
coturnix_japonica ENSCJPG00005003459
eptatretus_burgeri ENSEBUG00000011484
