parus_major ENSPMJG00000010471
ursus_maritimus ENSUMAG00000004577
ailuropoda_melanoleuca ENSAMEG00000011096
neovison_vison ENSNVIG00000019412
mustela_putorius_furo ENSMPUG00000014327
canis_lupus_dingo ENSCAFG00020023979
canis_lupus_familiaris ENSCAFG00000018776
vulpes_vulpes ENSVVUG00000019538
panthera_pardus ENSPPRG00000011619
felis_catus ENSFCAG00000015339
sus_scrofa ENSSSCG00000037398
erinaceus_europaeus ENSEEUG00000013966
echinops_telfairi ENSETEG00000014054
panthera_tigris_altaica ENSPTIG00000020861
cavia_aperea ENSCAPG00000007387
dipodomys_ordii ENSDORG00000009186
sorex_araneus ENSSARG00000007659
dasypus_novemcinctus ENSDNOG00000047950
ornithorhynchus_anatinus ENSOANG00000003784
ornithorhynchus_anatinus ENSOANG00000005146
xenopus_tropicalis ENSXETG00000033953
latimeria_chalumnae ENSLACG00000013260
xiphophorus_couchianus ENSXCOG00000012236
xiphophorus_maculatus ENSXMAG00000022646
gambusia_affinis ENSGAFG00000013372
poecilia_latipinna ENSPLAG00000006349
poecilia_formosa ENSPFOG00000011787
poecilia_mexicana ENSPMEG00000009345
poecilia_reticulata ENSPREG00000000505
fundulus_heteroclitus ENSFHEG00000015678
cyprinodon_variegatus ENSCVAG00000010893
kryptolebias_marmoratus ENSKMAG00000021626
oryzias_latipes_asm223471v1 ENSORLG00020021759
oryzias_latipes_asm223467v1 ENSORLG00000013663
oryzias_latipes_asm223469v1 ENSORLG00015022561
oryzias_melastigma ENSOMEG00000009542
amphiprion_percula ENSAPEG00000018399
amphiprion_ocellaris ENSAOCG00000004835
acanthochromis_polyacanthus ENSAPOG00000017283
stegastes_partitus ENSSPAG00000017095
astatotilapia_calliptera ENSACLG00000015958
maylandia_zebra ENSMZEG00005009925
haplochromis_burtoni ENSHBUG00000021251
pundamilia_nyererei ENSPNYG00000005528
neolamprologus_brichardi ENSNBRG00000020101
oreochromis_niloticus ENSONIG00000018878
amphilophus_citrinellus ENSACIG00000018694
amphilophus_citrinellus ENSACIG00000007469
mastacembelus_armatus ENSMAMG00000008452
monopterus_albus ENSMALG00000002547
anabas_testudineus ENSATEG00000021712
scophthalmus_maximus ENSSMAG00000007778
cynoglossus_semilaevis ENSCSEG00000011382
seriola_dumerili ENSSDUG00000020461
seriola_lalandi_dorsalis ENSSLDG00000008590
takifugu_rubripes ENSTRUG00000020820
tetraodon_nigroviridis ENSTNIG00000006246
mola_mola ENSMMOG00000007422
labrus_bergylta ENSLBEG00000026678
gasterosteus_aculeatus ENSGACG00000019154
hippocampus_comes ENSHCOG00000017132
periophthalmus_magnuspinnatus ENSPMGG00000007436
gadus_morhua ENSGMOG00000005501
esox_lucius ENSELUG00000024528
pygocentrus_nattereri ENSPNAG00000029960
astyanax_mexicanus ENSAMXG00000043382
ictalurus_punctatus ENSIPUG00000015993
paramormyrops_kingsleyae ENSPKIG00000022597
scleropages_formosus ENSSFOG00015011255
lepisosteus_oculatus ENSLOCG00000007379
eptatretus_burgeri ENSEBUG00000013501
lepisosteus_oculatus ENSLOCG00000003200
ciona_savignyi ENSCSAVG00000008669
ciona_intestinalis ENSCING00000018097
drosophila_melanogaster FBgn0034371
