labrus_bergylta ENSLBEG00000021637
propithecus_coquereli ENSPCOG00000017550
prolemur_simus ENSPSMG00000015449
microcebus_murinus ENSMICG00000004984
otolemur_garnettii ENSOGAG00000013839
colobus_angolensis_palliatus ENSCANG00000035252
piliocolobus_tephrosceles ENSPTEG00000017746
rhinopithecus_roxellana ENSRROG00000044501
rhinopithecus_bieti ENSRBIG00000044813
mandrillus_leucophaeus ENSMLEG00000040576
cercocebus_atys ENSCATG00000044600
macaca_mulatta ENSMMUG00000000321
macaca_fascicularis ENSMFAG00000000808
macaca_nemestrina ENSMNEG00000038093
theropithecus_gelada ENSTGEG00000000456
papio_anubis ENSPANG00000016352
chlorocebus_sabaeus ENSCSAG00000011431
homo_sapiens ENSG00000165914
gorilla_gorilla ENSGGOG00000010682
pan_paniscus ENSPPAG00000031167
pan_troglodytes ENSPTRG00000006627
nomascus_leucogenys ENSNLEG00000017049
pongo_abelii ENSPPYG00000006061
saimiri_boliviensis_boliviensis ENSSBOG00000033670
callithrix_jacchus ENSCJAG00000017767
aotus_nancymaae ENSANAG00000031682
choloepus_hoffmanni ENSCHOG00000006564
tupaia_belangeri ENSTBEG00000008502
ursus_americanus ENSUAMG00000009814
cebus_capucinus_imitator ENSCCAG00000035389
meriones_unguiculatus ENSMUGG00000023680
myotis_lucifugus ENSMLUG00000005584
dasypus_novemcinctus ENSDNOG00000012762
loxodonta_africana ENSLAFG00000009509
loxodonta_africana ENSLAFG00000032195
procavia_capensis ENSPCAG00000008458
echinops_telfairi ENSETEG00000003591
oryctolagus_cuniculus ENSOCUG00000008905
ochotona_princeps ENSOPRG00000016358
castor_canadensis ENSCCNG00000009647
carlito_syrichta ENSTSYG00000035656
ornithorhynchus_anatinus ENSOANG00000015364
parus_major ENSPMJG00000016920
cyanistes_caeruleus ENSCCEG00000018182
ficedula_albicollis ENSFALG00000012214
lonchura_striata_domestica ENSLSDG00000015138
taeniopygia_guttata ENSTGUG00000012501
serinus_canaria ENSSCAG00000008266
junco_hyemalis ENSJHYG00000002256
zonotrichia_albicollis ENSZALG00000003199
manacus_vitellinus ENSMVIG00005005039
lepidothrix_coronata ENSLCOG00000009547
calidris_pygmaea ENSCPGG00000012089
calidris_pugnax ENSCPUG00000001783
melopsittacus_undulatus ENSMUNG00000015791
anser_brachyrhynchus ENSABRG00000011782
anas_platyrhynchos_platyrhynchos ENSAPLG00000016070
meleagris_gallopavo ENSMGAG00000013056
gallus_gallus ENSGALG00000010680
coturnix_japonica ENSCJPG00005000437
numida_meleagris ENSNMEG00000002548
apteryx_owenii ENSAOWG00000013093
apteryx_haastii ENSAHAG00000002566
apteryx_rowi ENSARWG00000017398
dromaius_novaehollandiae ENSDNVG00000015376
nothoprocta_perdicaria ENSNPEG00000005855
crocodylus_porosus ENSCPRG00005006685
gopherus_agassizii ENSGAGG00000017220
chelonoidis_abingdonii ENSCABG00000002572
chrysemys_picta_bellii ENSCPBG00000008559
pelodiscus_sinensis ENSPSIG00000005778
pogona_vitticeps ENSPVIG00000006458
anolis_carolinensis ENSACAG00000010049
notechis_scutatus ENSNSUG00000005678
salvator_merianae ENSSMRG00000014875
sphenodon_punctatus ENSSPUG00000006279
xenopus_tropicalis ENSXETG00000032970
latimeria_chalumnae ENSLACG00000012410
petromyzon_marinus ENSPMAG00000003344
eptatretus_burgeri ENSEBUG00000015399
