mola_mola ENSMMOG00000018433
crocodylus_porosus ENSCPRG00005006798
chelonoidis_abingdonii ENSCABG00000019899
gopherus_agassizii ENSGAGG00000020539
chrysemys_picta_bellii ENSCPBG00000014421
pelodiscus_sinensis ENSPSIG00000005635
sphenodon_punctatus ENSSPUG00000010478
notechis_scutatus ENSNSUG00000018492
phascolarctos_cinereus ENSPCIG00000033209
notamacropus_eugenii ENSMEUG00000015889
monodelphis_domestica ENSMODG00000021271
sarcophilus_harrisii ENSSHAG00000018634
ursus_americanus ENSUAMG00000007403
ailuropoda_melanoleuca ENSAMEG00000010493
neovison_vison ENSNVIG00000013560
mustela_putorius_furo ENSMPUG00000002588
canis_lupus_familiaris ENSCAFG00000008387
vulpes_vulpes ENSVVUG00000011066
felis_catus ENSFCAG00000031850
panthera_pardus ENSPPRG00000024666
myotis_lucifugus ENSMLUG00000010457
pteropus_vampyrus ENSPVAG00000006325
urocitellus_parryii ENSUPAG00010012552
ictidomys_tridecemlineatus ENSSTOG00000023372
marmota_marmota_marmota ENSMMMG00000014861
spermophilus_dauricus ENSSDAG00000012309
jaculus_jaculus ENSJJAG00000013003
chinchilla_lanigera ENSCLAG00000002754
cavia_porcellus ENSCPOG00000001481
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017467
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007624
fukomys_damarensis ENSFDAG00000021282
octodon_degus ENSODEG00000001871
oryctolagus_cuniculus ENSOCUG00000016074
tupaia_belangeri ENSTBEG00000003905
pan_troglodytes ENSPTRG00000015526
pan_paniscus ENSPPAG00000032141
homo_sapiens ENSG00000196428
gorilla_gorilla ENSGGOG00000024379
pongo_abelii ENSPPYG00000014204
nomascus_leucogenys ENSNLEG00000003203
theropithecus_gelada ENSTGEG00000006559
papio_anubis ENSPANG00000000126
cercocebus_atys ENSCATG00000033503
macaca_nemestrina ENSMNEG00000028543
macaca_fascicularis ENSMFAG00000000999
chlorocebus_sabaeus ENSCSAG00000011550
piliocolobus_tephrosceles ENSPTEG00000005613
colobus_angolensis_palliatus ENSCANG00000039580
rhinopithecus_bieti ENSRBIG00000038912
rhinopithecus_roxellana ENSRROG00000032612
mandrillus_leucophaeus ENSMLEG00000043781
saimiri_boliviensis_boliviensis ENSSBOG00000025217
cebus_capucinus_imitator ENSCCAG00000020873
callithrix_jacchus ENSCJAG00000040500
aotus_nancymaae ENSANAG00000033309
otolemur_garnettii ENSOGAG00000030692
propithecus_coquereli ENSPCOG00000017165
prolemur_simus ENSPSMG00000007186
microcebus_murinus ENSMICG00000048865
carlito_syrichta ENSTSYG00000031253
canis_lupus_dingo ENSCAFG00020004492
bos_mutus ENSBMUG00000021897
castor_canadensis ENSCCNG00000011322
castor_canadensis ENSCCNG00000016956
dipodomys_ordii ENSDORG00000026457
choloepus_hoffmanni ENSCHOG00000009526
ursus_maritimus ENSUMAG00000012285
panthera_tigris_altaica ENSPTIG00000005194
equus_caballus ENSECAG00000024811
equus_asinus_asinus ENSEASG00005021398
loxodonta_africana ENSLAFG00000027167
procavia_capensis ENSPCAG00000005120
cavia_aperea ENSCAPG00000014034
capra_hircus ENSCHIG00000015207
ovis_aries ENSOARG00000004604
bos_taurus ENSBTAG00000018402
bison_bison_bison ENSBBBG00000024022
sus_scrofa ENSSSCG00000011708
tursiops_truncatus ENSTTRG00000007519
nannospalax_galili ENSNGAG00000023663
dasypus_novemcinctus ENSDNOG00000036442
mus_spicilegus ENSMSIG00000029744
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025947
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027806
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025007
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026451
rattus_norvegicus ENSRNOG00000038044
meriones_unguiculatus ENSMUGG00000001952
cricetulus_griseus_crigri-picr ENSCGRG00015021034
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016876
cricetulus_griseus_crigri_1.0 ENSCGRG00000006888
mesocricetus_auratus ENSMAUG00000014395
peromyscus_maniculatus_bairdii ENSPEMG00000016841
microtus_ochrogaster ENSMOCG00000010549
ornithorhynchus_anatinus ENSOANG00000009469
parus_major ENSPMJG00000007096
xenopus_tropicalis ENSXETG00000020092
latimeria_chalumnae ENSLACG00000007913
