taeniopygia_guttata ENSTGUG00000008549
chlorocebus_sabaeus ENSCSAG00000010693
rhinopithecus_roxellana ENSRROG00000012044
rhinopithecus_bieti ENSRBIG00000031459
piliocolobus_tephrosceles ENSPTEG00000034367
colobus_angolensis_palliatus ENSCANG00000043100
saimiri_boliviensis_boliviensis ENSSBOG00000026144
cebus_capucinus_imitator ENSCCAG00000024958
callithrix_jacchus ENSCJAG00000016038
aotus_nancymaae ENSANAG00000034969
carlito_syrichta ENSTSYG00000005721
prolemur_simus ENSPSMG00000009352
microcebus_murinus ENSMICG00000015210
propithecus_coquereli ENSPCOG00000027624
otolemur_garnettii ENSOGAG00000015624
tupaia_belangeri ENSTBEG00000008829
castor_canadensis ENSCCNG00000009814
dipodomys_ordii ENSDORG00000011008
ictidomys_tridecemlineatus ENSSTOG00000002061
urocitellus_parryii ENSUPAG00010022882
marmota_marmota_marmota ENSMMMG00000008660
spermophilus_dauricus ENSSDAG00000023750
peromyscus_maniculatus_bairdii ENSPEMG00000000816
microtus_ochrogaster ENSMOCG00000002818
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004481
cricetulus_griseus_crigri_1.0 ENSCGRG00000015158
cricetulus_griseus_crigri-picr ENSCGRG00015020031
mesocricetus_auratus ENSMAUG00000010261
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029746
mus_spicilegus ENSMSIG00000027293
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030270
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028718
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022469
rattus_norvegicus ENSRNOG00000023077
meriones_unguiculatus ENSMUGG00000007677
nannospalax_galili ENSNGAG00000016783
jaculus_jaculus ENSJJAG00000021054
pteropus_vampyrus ENSPVAG00000004694
myotis_lucifugus ENSMLUG00000012948
equus_asinus_asinus ENSEASG00005013424
equus_caballus ENSECAG00000007471
tursiops_truncatus ENSTTRG00000009762
vicugna_pacos ENSVPAG00000002874
ovis_aries ENSOARG00000006455
capra_hircus ENSCHIG00000023346
bos_mutus ENSBMUG00000011671
bos_taurus ENSBTAG00000011551
bison_bison_bison ENSBBBG00000019151
ursus_americanus ENSUAMG00000010786
ursus_maritimus ENSUMAG00000018922
ailuropoda_melanoleuca ENSAMEG00000016320
neovison_vison ENSNVIG00000015215
mustela_putorius_furo ENSMPUG00000017072
canis_lupus_familiaris ENSCAFG00000005432
canis_lupus_dingo ENSCAFG00020008664
vulpes_vulpes ENSVVUG00000023992
panthera_pardus ENSPPRG00000013002
panthera_tigris_altaica ENSPTIG00000018787
felis_catus ENSFCAG00000018421
loxodonta_africana ENSLAFG00000029305
procavia_capensis ENSPCAG00000013242
dasypus_novemcinctus ENSDNOG00000002739
phascolarctos_cinereus ENSPCIG00000001806
notamacropus_eugenii ENSMEUG00000003108
sarcophilus_harrisii ENSSHAG00000015270
monodelphis_domestica ENSMODG00000005036
xenopus_tropicalis ENSXETG00000017865
latimeria_chalumnae ENSLACG00000009900
scleropages_formosus ENSSFOG00015015474
paramormyrops_kingsleyae ENSPKIG00000016338
scleropages_formosus ENSSFOG00015019053
paramormyrops_kingsleyae ENSPKIG00000018211
gasterosteus_aculeatus ENSGACG00000011335
tetraodon_nigroviridis ENSTNIG00000003152
astatotilapia_calliptera ENSACLG00000026227
haplochromis_burtoni ENSHBUG00000004039
pundamilia_nyererei ENSPNYG00000006959
oreochromis_niloticus ENSONIG00000003206
amphilophus_citrinellus ENSACIG00000001581
poecilia_mexicana ENSPMEG00000015841
poecilia_latipinna ENSPLAG00000012660
poecilia_reticulata ENSPREG00000020881
poecilia_formosa ENSPFOG00000024198
xiphophorus_maculatus ENSXMAG00000001276
gambusia_affinis ENSGAFG00000007854
fundulus_heteroclitus ENSFHEG00000018129
amphiprion_ocellaris ENSAOCG00000021838
amphiprion_percula ENSAPEG00000016484
acanthochromis_polyacanthus ENSAPOG00000010490
stegastes_partitus ENSSPAG00000003372
scophthalmus_maximus ENSSMAG00000004257
seriola_dumerili ENSSDUG00000008707
mola_mola ENSMMOG00000009702
labrus_bergylta ENSLBEG00000028481
cyprinodon_variegatus ENSCVAG00000020961
monopterus_albus ENSMALG00000005557
takifugu_rubripes ENSTRUG00000005973
gadus_morhua ENSGMOG00000010270
esox_lucius ENSELUG00000012729
pygocentrus_nattereri ENSPNAG00000030017
astyanax_mexicanus ENSAMXG00000016266
ictalurus_punctatus ENSIPUG00000023171
scophthalmus_maximus ENSSMAG00000005785
cynoglossus_semilaevis ENSCSEG00000004858
monopterus_albus ENSMALG00000005937
amphiprion_percula ENSAPEG00000004977
amphiprion_ocellaris ENSAOCG00000010880
stegastes_partitus ENSSPAG00000008288
acanthochromis_polyacanthus ENSAPOG00000016809
astatotilapia_calliptera ENSACLG00000011951
haplochromis_burtoni ENSHBUG00000006115
maylandia_zebra ENSMZEG00005021994
pundamilia_nyererei ENSPNYG00000003116
neolamprologus_brichardi ENSNBRG00000018988
oreochromis_niloticus ENSONIG00000009162
mastacembelus_armatus ENSMAMG00000007416
anabas_testudineus ENSATEG00000002434
seriola_dumerili ENSSDUG00000004397
seriola_lalandi_dorsalis ENSSLDG00000003843
gasterosteus_aculeatus ENSGACG00000003721
labrus_bergylta ENSLBEG00000009195
takifugu_rubripes ENSTRUG00000014842
poecilia_reticulata ENSPREG00000001995
xiphophorus_maculatus ENSXMAG00000028169
poecilia_latipinna ENSPLAG00000012374
poecilia_mexicana ENSPMEG00000019911
poecilia_formosa ENSPFOG00000003205
gambusia_affinis ENSGAFG00000015623
xiphophorus_couchianus ENSXCOG00000011643
fundulus_heteroclitus ENSFHEG00000018028
kryptolebias_marmoratus ENSKMAG00000007278
oryzias_latipes_asm223467v1 ENSORLG00000001189
oryzias_latipes_asm223471v1 ENSORLG00020003285
oryzias_latipes_asm223469v1 ENSORLG00015017518
oryzias_melastigma ENSOMEG00000013658
cyprinodon_variegatus ENSCVAG00000010573
amphilophus_citrinellus ENSACIG00000001290
hippocampus_comes ENSHCOG00000015389
periophthalmus_magnuspinnatus ENSPMGG00000000182
esox_lucius ENSELUG00000011866
pygocentrus_nattereri ENSPNAG00000028809
astyanax_mexicanus ENSAMXG00000043995
ictalurus_punctatus ENSIPUG00000012262
danio_rerio ENSDARG00000098252
lepisosteus_oculatus ENSLOCG00000013677
