apteryx_rowi ENSARWG00000004781
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008540
fukomys_damarensis ENSFDAG00000009908
octodon_degus ENSODEG00000018925
dasypus_novemcinctus ENSDNOG00000036348
dasypus_novemcinctus ENSDNOG00000049002
mustela_putorius_furo ENSMPUG00000003517
mustela_putorius_furo ENSMPUG00000018369
canis_lupus_familiaris ENSCAFG00000012479
canis_lupus_dingo ENSCAFG00020017950
myotis_lucifugus ENSMLUG00000027445
choloepus_hoffmanni ENSCHOG00000010099
choloepus_hoffmanni ENSCHOG00000002195
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021178
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013830
saimiri_boliviensis_boliviensis ENSSBOG00000016954
saimiri_boliviensis_boliviensis ENSSBOG00000011485
neovison_vison ENSNVIG00000009316
aotus_nancymaae ENSANAG00000014191
aotus_nancymaae ENSANAG00000024117
saimiri_boliviensis_boliviensis ENSSBOG00000026767
ochotona_princeps ENSOPRG00000005769
cricetulus_griseus_crigri-picr ENSCGRG00015008009
myotis_lucifugus ENSMLUG00000005271
myotis_lucifugus ENSMLUG00000028755
equus_caballus ENSECAG00000019382
equus_asinus_asinus ENSEASG00005005190
ursus_maritimus ENSUMAG00000011752
ursus_americanus ENSUAMG00000001541
ursus_maritimus ENSUMAG00000001376
ailuropoda_melanoleuca ENSAMEG00000000350
mustela_putorius_furo ENSMPUG00000019840
canis_lupus_familiaris ENSCAFG00000019141
canis_lupus_familiaris ENSCAFG00000023111
canis_lupus_dingo ENSCAFG00020009496
vulpes_vulpes ENSVVUG00000013698
vulpes_vulpes ENSVVUG00000007648
panthera_tigris_altaica ENSPTIG00000012263
panthera_pardus ENSPPRG00000023731
felis_catus ENSFCAG00000010423
pteropus_vampyrus ENSPVAG00000015664
sorex_araneus ENSSARG00000000343
erinaceus_europaeus ENSEEUG00000012443
cebus_capucinus_imitator ENSCCAG00000003895
carlito_syrichta ENSTSYG00000003818
chinchilla_lanigera ENSCLAG00000017926
chinchilla_lanigera ENSCLAG00000017890
chinchilla_lanigera ENSCLAG00000000361
chinchilla_lanigera ENSCLAG00000017426
octodon_degus ENSODEG00000005954
cavia_aperea ENSCAPG00000014061
cavia_porcellus ENSCPOG00000033136
cavia_porcellus ENSCPOG00000003836
cavia_aperea ENSCAPG00000005439
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020719
fukomys_damarensis ENSFDAG00000020354
dasypus_novemcinctus ENSDNOG00000011425
dasypus_novemcinctus ENSDNOG00000048504
echinops_telfairi ENSETEG00000007699
neovison_vison ENSNVIG00000014176
dipodomys_ordii ENSDORG00000026060
dipodomys_ordii ENSDORG00000026702
dipodomys_ordii ENSDORG00000026713
castor_canadensis ENSCCNG00000016182
castor_canadensis ENSCCNG00000007899
latimeria_chalumnae ENSLACG00000003745
