latimeria_chalumnae ENSLACG00000015993
cercocebus_atys ENSCATG00000028591
chlorocebus_sabaeus ENSCSAG00000015265
theropithecus_gelada ENSTGEG00000006867
papio_anubis ENSPANG00000000616
mandrillus_leucophaeus ENSMLEG00000031338
cebus_capucinus_imitator ENSCCAG00000004405
saimiri_boliviensis_boliviensis ENSSBOG00000033917
callithrix_jacchus ENSCJAG00000047844
aotus_nancymaae ENSANAG00000031647
erinaceus_europaeus ENSEEUG00000000408
sorex_araneus ENSSARG00000002190
oryctolagus_cuniculus ENSOCUG00000015466
ochotona_princeps ENSOPRG00000009195
spermophilus_dauricus ENSSDAG00000009067
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000113149
tupaia_belangeri ENSTBEG00000004937
pongo_abelii ENSPPYG00000005790
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018644
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020973
mus_spicilegus ENSMSIG00000028604
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017799
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029555
rattus_norvegicus ENSRNOG00000028155
meriones_unguiculatus ENSMUGG00000000997
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013061
cricetulus_griseus_crigri-picr ENSCGRG00015025748
mesocricetus_auratus ENSMAUG00000014305
microtus_ochrogaster ENSMOCG00000005708
peromyscus_maniculatus_bairdii ENSPEMG00000011084
nannospalax_galili ENSNGAG00000019379
jaculus_jaculus ENSJJAG00000021409
castor_canadensis ENSCCNG00000002439
dipodomys_ordii ENSDORG00000000300
octodon_degus ENSODEG00000013283
chinchilla_lanigera ENSCLAG00000013335
cavia_porcellus ENSCPOG00000009147
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006214
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010009
ictidomys_tridecemlineatus ENSSTOG00000023987
urocitellus_parryii ENSUPAG00010008249
marmota_marmota_marmota ENSMMMG00000003007
loxodonta_africana ENSLAFG00000003422
procavia_capensis ENSPCAG00000001164
echinops_telfairi ENSETEG00000016849
dasypus_novemcinctus ENSDNOG00000046106
choloepus_hoffmanni ENSCHOG00000009583
phascolarctos_cinereus ENSPCIG00000011887
notamacropus_eugenii ENSMEUG00000011224
monodelphis_domestica ENSMODG00000011405
ornithorhynchus_anatinus ENSOANG00000013991
notechis_scutatus ENSNSUG00000015221
anolis_carolinensis ENSACAG00000023325
salvator_merianae ENSSMRG00000007990
sphenodon_punctatus ENSSPUG00000001949
parus_major ENSPMJG00000013854
junco_hyemalis ENSJHYG00000009947
lepidothrix_coronata ENSLCOG00000008579
calidris_pygmaea ENSCPGG00000008901
anas_platyrhynchos_platyrhynchos ENSAPLG00000027399
gallus_gallus ENSGALG00000012232
calidris_pugnax ENSCPUG00000017533
melopsittacus_undulatus ENSMUNG00000006461
coturnix_japonica ENSCJPG00005006390
numida_meleagris ENSNMEG00000017199
anser_brachyrhynchus ENSABRG00000013234
lonchura_striata_domestica ENSLSDG00000008056
cyanistes_caeruleus ENSCCEG00000022358
ficedula_albicollis ENSFALG00000001743
manacus_vitellinus ENSMVIG00005009066
apteryx_rowi ENSARWG00000007528
apteryx_owenii ENSAOWG00000003103
dromaius_novaehollandiae ENSDNVG00000004167
nothoprocta_perdicaria ENSNPEG00000015232
apteryx_haastii ENSAHAG00000018876
crocodylus_porosus ENSCPRG00005018729
chelonoidis_abingdonii ENSCABG00000005987
gopherus_agassizii ENSGAGG00000021976
chrysemys_picta_bellii ENSCPBG00000015069
eptatretus_burgeri ENSEBUG00000003274
ciona_intestinalis ENSCING00000020096
drosophila_melanogaster FBgn0033224
