ciona_intestinalis ENSCING00000019847
piliocolobus_tephrosceles ENSPTEG00000026732
colobus_angolensis_palliatus ENSCANG00000042525
rhinopithecus_roxellana ENSRROG00000043266
rhinopithecus_bieti ENSRBIG00000030211
macaca_mulatta ENSMMUG00000021554
macaca_fascicularis ENSMFAG00000036394
macaca_nemestrina ENSMNEG00000034595
cercocebus_atys ENSCATG00000031082
mandrillus_leucophaeus ENSMLEG00000006689
theropithecus_gelada ENSTGEG00000009307
papio_anubis ENSPANG00000023370
chlorocebus_sabaeus ENSCSAG00000007077
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037791
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017628
mus_spicilegus ENSMSIG00000011061
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016785
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017922
rattus_norvegicus ENSRNOG00000009566
meriones_unguiculatus ENSMUGG00000023499
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005609
cricetulus_griseus_crigri-picr ENSCGRG00015016093
cricetulus_griseus_crigri_1.0 ENSCGRG00000017748
mesocricetus_auratus ENSMAUG00000009934
microtus_ochrogaster ENSMOCG00000009540
peromyscus_maniculatus_bairdii ENSPEMG00000024226
nannospalax_galili ENSNGAG00000019376
jaculus_jaculus ENSJJAG00000022017
dipodomys_ordii ENSDORG00000001218
urocitellus_parryii ENSUPAG00010022185
spermophilus_dauricus ENSSDAG00000009650
marmota_marmota_marmota ENSMMMG00000011760
ictidomys_tridecemlineatus ENSSTOG00000003505
castor_canadensis ENSCCNG00000022939
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008718
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017580
fukomys_damarensis ENSFDAG00000019678
octodon_degus ENSODEG00000010409
cavia_porcellus ENSCPOG00000007469
chinchilla_lanigera ENSCLAG00000005916
oryctolagus_cuniculus ENSOCUG00000015224
ochotona_princeps ENSOPRG00000014535
carlito_syrichta ENSTSYG00000008806
carlito_syrichta ENSTSYG00000029279
cavia_aperea ENSCAPG00000005779
cavia_aperea ENSCAPG00000008648
dasypus_novemcinctus ENSDNOG00000000581
ornithorhynchus_anatinus ENSOANG00000008692
sarcophilus_harrisii ENSSHAG00000015171
monodelphis_domestica ENSMODG00000019313
phascolarctos_cinereus ENSPCIG00000017961
notamacropus_eugenii ENSMEUG00000007609
ciona_savignyi ENSCSAVG00000007115
takifugu_rubripes ENSTRUG00000000201
tetraodon_nigroviridis ENSTNIG00000003509
mola_mola ENSMMOG00000009707
takifugu_rubripes ENSTRUG00000020503
haplochromis_burtoni ENSHBUG00000008507
haplochromis_burtoni ENSHBUG00000008488
pundamilia_nyererei ENSPNYG00000000987
acanthochromis_polyacanthus ENSAPOG00000017537
xiphophorus_maculatus ENSXMAG00000012001
gambusia_affinis ENSGAFG00000008177
xiphophorus_couchianus ENSXCOG00000005381
poecilia_formosa ENSPFOG00000007125
poecilia_mexicana ENSPMEG00000012209
poecilia_latipinna ENSPLAG00000008218
poecilia_reticulata ENSPREG00000014889
fundulus_heteroclitus ENSFHEG00000003990
kryptolebias_marmoratus ENSKMAG00000015048
oryzias_latipes_asm223469v1 ENSORLG00015018492
oryzias_latipes_asm223469v1 ENSORLG00015018500
oryzias_latipes_asm223467v1 ENSORLG00000013698
oryzias_latipes_asm223471v1 ENSORLG00020010420
oryzias_melastigma ENSOMEG00000000222
astatotilapia_calliptera ENSACLG00000021927
maylandia_zebra ENSMZEG00005020393
astatotilapia_calliptera ENSACLG00000021666
maylandia_zebra ENSMZEG00005001381
neolamprologus_brichardi ENSNBRG00000006957
oreochromis_niloticus ENSONIG00000008320
amphilophus_citrinellus ENSACIG00000016600
amphiprion_ocellaris ENSAOCG00000012780
amphiprion_percula ENSAPEG00000006475
acanthochromis_polyacanthus ENSAPOG00000017516
stegastes_partitus ENSSPAG00000011264
hippocampus_comes ENSHCOG00000013115
scophthalmus_maximus ENSSMAG00000015392
cynoglossus_semilaevis ENSCSEG00000004528
seriola_dumerili ENSSDUG00000019708
seriola_lalandi_dorsalis ENSSLDG00000002237
labrus_bergylta ENSLBEG00000025325
monopterus_albus ENSMALG00000000079
mastacembelus_armatus ENSMAMG00000003678
anabas_testudineus ENSATEG00000004747
gasterosteus_aculeatus ENSGACG00000013703
cyprinodon_variegatus ENSCVAG00000008868
cyprinodon_variegatus ENSCVAG00000008886
acanthochromis_polyacanthus ENSAPOG00000006507
maylandia_zebra ENSMZEG00005017886
astatotilapia_calliptera ENSACLG00000015607
maylandia_zebra ENSMZEG00005028400
astatotilapia_calliptera ENSACLG00000012524
mola_mola ENSMMOG00000009704
periophthalmus_magnuspinnatus ENSPMGG00000006050
gadus_morhua ENSGMOG00000014021
esox_lucius ENSELUG00000017022
danio_rerio ENSDARG00000075509
scleropages_formosus ENSSFOG00015022094
paramormyrops_kingsleyae ENSPKIG00000007525
pygocentrus_nattereri ENSPNAG00000017774
astyanax_mexicanus ENSAMXG00000006728
ictalurus_punctatus ENSIPUG00000021639
danio_rerio ENSDARG00000074303
esox_lucius ENSELUG00000012316
paramormyrops_kingsleyae ENSPKIG00000000881
scleropages_formosus ENSSFOG00015012956
lepisosteus_oculatus ENSLOCG00000004908
petromyzon_marinus ENSPMAG00000002054
drosophila_melanogaster FBgn0029861
