caenorhabditis_elegans_strain_n2 WBGene00004382
cyanistes_caeruleus ENSCCEG00000008275
parus_major ENSPMJG00000010412
ficedula_albicollis ENSFALG00000002069
lepidothrix_coronata ENSLCOG00000005114
manacus_vitellinus ENSMVIG00005009377
gallus_gallus ENSGALG00000016389
meleagris_gallopavo ENSMGAG00000013979
coturnix_japonica ENSCJPG00005008569
numida_meleagris ENSNMEG00000021393
anser_brachyrhynchus ENSABRG00000009041
anas_platyrhynchos_platyrhynchos ENSAPLG00000001961
apteryx_owenii ENSAOWG00000012567
apteryx_haastii ENSAHAG00000018909
apteryx_rowi ENSARWG00000015935
dromaius_novaehollandiae ENSDNVG00000016032
nothoprocta_perdicaria ENSNPEG00000000157
crocodylus_porosus ENSCPRG00005008555
gopherus_agassizii ENSGAGG00000009150
chelonoidis_abingdonii ENSCABG00000021245
chrysemys_picta_bellii ENSCPBG00000021620
pelodiscus_sinensis ENSPSIG00000002937
monodelphis_domestica ENSMODG00000014491
monodelphis_domestica ENSMODG00000028814
sarcophilus_harrisii ENSSHAG00000013051
notamacropus_eugenii ENSMEUG00000003610
phascolarctos_cinereus ENSPCIG00000026047
phascolarctos_cinereus ENSPCIG00000023334
dasypus_novemcinctus ENSDNOG00000016056
choloepus_hoffmanni ENSCHOG00000008547
loxodonta_africana ENSLAFG00000015091
procavia_capensis ENSPCAG00000002500
echinops_telfairi ENSETEG00000012674
vicugna_pacos ENSVPAG00000011589
sus_scrofa ENSSSCG00000025305
bison_bison_bison ENSBBBG00000019744
bos_taurus ENSBTAG00000016235
capra_hircus ENSCHIG00000022264
capra_hircus ENSCHIG00000022230
ovis_aries ENSOARG00000005386
bos_mutus ENSBMUG00000021284
tursiops_truncatus ENSTTRG00000001615
pteropus_vampyrus ENSPVAG00000002070
equus_asinus_asinus ENSEASG00005022200
equus_caballus ENSECAG00000020695
ursus_americanus ENSUAMG00000018254
ursus_maritimus ENSUMAG00000003941
ailuropoda_melanoleuca ENSAMEG00000018433
neovison_vison ENSNVIG00000015913
mustela_putorius_furo ENSMPUG00000012984
canis_lupus_familiaris ENSCAFG00000003259
canis_lupus_dingo ENSCAFG00020004994
vulpes_vulpes ENSVVUG00000008633
panthera_tigris_altaica ENSPTIG00000019034
panthera_pardus ENSPPRG00000015513
felis_catus ENSFCAG00000025832
castor_canadensis ENSCCNG00000029350
castor_canadensis ENSCCNG00000026401
dipodomys_ordii ENSDORG00000000704
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020630
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018502
mus_spicilegus ENSMSIG00000002045
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017660
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029418
rattus_norvegicus ENSRNOG00000008584
meriones_unguiculatus ENSMUGG00000007483
meriones_unguiculatus ENSMUGG00000007376
peromyscus_maniculatus_bairdii ENSPEMG00000022465
microtus_ochrogaster ENSMOCG00000015522
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008950
cricetulus_griseus_crigri_1.0 ENSCGRG00000006029
cricetulus_griseus_crigri-picr ENSCGRG00015006791
mesocricetus_auratus ENSMAUG00000014957
nannospalax_galili ENSNGAG00000015966
jaculus_jaculus ENSJJAG00000021481
jaculus_jaculus ENSJJAG00000008994
jaculus_jaculus ENSJJAG00000020238
cavia_porcellus ENSCPOG00000022278
cavia_aperea ENSCAPG00000004813
octodon_degus ENSODEG00000000235
chinchilla_lanigera ENSCLAG00000002440
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005105
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002585
fukomys_damarensis ENSFDAG00000002035
marmota_marmota_marmota ENSMMMG00000022864
spermophilus_dauricus ENSSDAG00000011012
ictidomys_tridecemlineatus ENSSTOG00000012774
urocitellus_parryii ENSUPAG00010020952
oryctolagus_cuniculus ENSOCUG00000006117
ochotona_princeps ENSOPRG00000005072
theropithecus_gelada ENSTGEG00000013531
mandrillus_leucophaeus ENSMLEG00000039352
papio_anubis ENSPANG00000000443
cercocebus_atys ENSCATG00000016515
macaca_fascicularis ENSMFAG00000000063
macaca_nemestrina ENSMNEG00000040183
macaca_mulatta ENSMMUG00000014475
chlorocebus_sabaeus ENSCSAG00000006943
rhinopithecus_roxellana ENSRROG00000041761
rhinopithecus_bieti ENSRBIG00000034222
colobus_angolensis_palliatus ENSCANG00000037763
piliocolobus_tephrosceles ENSPTEG00000026129
papio_anubis ENSPANG00000018246
theropithecus_gelada ENSTGEG00000028664
cercocebus_atys ENSCATG00000016818
macaca_nemestrina ENSMNEG00000029676
macaca_fascicularis ENSMFAG00000002323
macaca_mulatta ENSMMUG00000019280
mandrillus_leucophaeus ENSMLEG00000028662
piliocolobus_tephrosceles ENSPTEG00000005781
pan_paniscus ENSPPAG00000034221
pan_troglodytes ENSPTRG00000011614
homo_sapiens ENSG00000171865
gorilla_gorilla ENSGGOG00000034822
pongo_abelii ENSPPYG00000025873
nomascus_leucogenys ENSNLEG00000015400
pongo_abelii ENSPPYG00000008067
pan_troglodytes ENSPTRG00000043403
nomascus_leucogenys ENSNLEG00000000059
cebus_capucinus_imitator ENSCCAG00000038017
saimiri_boliviensis_boliviensis ENSSBOG00000025411
callithrix_jacchus ENSCJAG00000035450
aotus_nancymaae ENSANAG00000024055
carlito_syrichta ENSTSYG00000012926
propithecus_coquereli ENSPCOG00000019444
prolemur_simus ENSPSMG00000006414
microcebus_murinus ENSMICG00000033156
otolemur_garnettii ENSOGAG00000017176
xenopus_tropicalis ENSXETG00000001212
xenopus_tropicalis ENSXETG00000030371
latimeria_chalumnae ENSLACG00000007100
eptatretus_burgeri ENSEBUG00000006116
petromyzon_marinus ENSPMAG00000008219
saccharomyces_cerevisiae_strain_s288c YMR234W
