eptatretus_burgeri ENSEBUG00000004051
macaca_nemestrina ENSMNEG00000032729
macaca_mulatta ENSMMUG00000006103
macaca_fascicularis ENSMFAG00000043118
papio_anubis ENSPANG00000003130
theropithecus_gelada ENSTGEG00000005738
mandrillus_leucophaeus ENSMLEG00000022977
chlorocebus_sabaeus ENSCSAG00000011655
cercocebus_atys ENSCATG00000014721
saimiri_boliviensis_boliviensis ENSSBOG00000023373
cebus_capucinus_imitator ENSCCAG00000035168
callithrix_jacchus ENSCJAG00000006407
aotus_nancymaae ENSANAG00000022706
carlito_syrichta ENSTSYG00000005528
prolemur_simus ENSPSMG00000012848
microcebus_murinus ENSMICG00000012937
otolemur_garnettii ENSOGAG00000006518
tupaia_belangeri ENSTBEG00000008756
loxodonta_africana ENSLAFG00000013430
procavia_capensis ENSPCAG00000002724
propithecus_coquereli ENSPCOG00000016491
ursus_americanus ENSUAMG00000002345
echinops_telfairi ENSETEG00000010879
choloepus_hoffmanni ENSCHOG00000009447
dasypus_novemcinctus ENSDNOG00000017517
phascolarctos_cinereus ENSPCIG00000025328
notamacropus_eugenii ENSMEUG00000011125
sarcophilus_harrisii ENSSHAG00000000539
monodelphis_domestica ENSMODG00000004926
ornithorhynchus_anatinus ENSOANG00000008096
xenopus_tropicalis ENSXETG00000010497
latimeria_chalumnae ENSLACG00000009622
scleropages_formosus ENSSFOG00015009729
paramormyrops_kingsleyae ENSPKIG00000014572
scophthalmus_maximus ENSSMAG00000019172
cynoglossus_semilaevis ENSCSEG00000008976
seriola_dumerili ENSSDUG00000008561
seriola_lalandi_dorsalis ENSSLDG00000007230
gasterosteus_aculeatus ENSGACG00000002575
mola_mola ENSMMOG00000014487
labrus_bergylta ENSLBEG00000020332
monopterus_albus ENSMALG00000015739
mastacembelus_armatus ENSMAMG00000006687
anabas_testudineus ENSATEG00000004216
poecilia_formosa ENSPFOG00000017252
poecilia_latipinna ENSPLAG00000016944
poecilia_mexicana ENSPMEG00000023223
poecilia_reticulata ENSPREG00000014315
xiphophorus_maculatus ENSXMAG00000005085
xiphophorus_couchianus ENSXCOG00000018788
fundulus_heteroclitus ENSFHEG00000007031
cyprinodon_variegatus ENSCVAG00000016465
kryptolebias_marmoratus ENSKMAG00000008247
acanthochromis_polyacanthus ENSAPOG00000022266
acanthochromis_polyacanthus ENSAPOG00000014795
amphiprion_ocellaris ENSAOCG00000008334
amphiprion_percula ENSAPEG00000017546
stegastes_partitus ENSSPAG00000008810
oryzias_latipes_asm223469v1 ENSORLG00015003142
oryzias_latipes_asm223467v1 ENSORLG00000007957
oryzias_latipes_asm223471v1 ENSORLG00020013054
oryzias_melastigma ENSOMEG00000019070
maylandia_zebra ENSMZEG00005026166
astatotilapia_calliptera ENSACLG00000000417
pundamilia_nyererei ENSPNYG00000006432
haplochromis_burtoni ENSHBUG00000000530
neolamprologus_brichardi ENSNBRG00000016681
oreochromis_niloticus ENSONIG00000013830
amphilophus_citrinellus ENSACIG00000019861
takifugu_rubripes ENSTRUG00000004106
tetraodon_nigroviridis ENSTNIG00000004686
periophthalmus_magnuspinnatus ENSPMGG00000012938
periophthalmus_magnuspinnatus ENSPMGG00000020071
hippocampus_comes ENSHCOG00000005482
gadus_morhua ENSGMOG00000013561
esox_lucius ENSELUG00000010779
pygocentrus_nattereri ENSPNAG00000021192
astyanax_mexicanus ENSAMXG00000010976
ictalurus_punctatus ENSIPUG00000002139
danio_rerio ENSDARG00000036158
lepisosteus_oculatus ENSLOCG00000003063
ciona_intestinalis ENSCING00000007800
drosophila_melanogaster FBgn0030342
caenorhabditis_elegans_strain_n2 WBGene00016654
