pan_paniscus ENSPPAG00000039357
haplochromis_burtoni ENSHBUG00000012875
maylandia_zebra ENSMZEG00005027362
pundamilia_nyererei ENSPNYG00000000345
neolamprologus_brichardi ENSNBRG00000012428
oreochromis_niloticus ENSONIG00000001005
amphilophus_citrinellus ENSACIG00000010202
takifugu_rubripes ENSTRUG00000004190
tetraodon_nigroviridis ENSTNIG00000007459
oryzias_melastigma ENSOMEG00000012493
oryzias_melastigma ENSOMEG00000012458
oryzias_latipes_asm223467v1 ENSORLG00000004272
oryzias_latipes_asm223471v1 ENSORLG00020013365
oryzias_latipes_asm223469v1 ENSORLG00015019051
gadus_morhua ENSGMOG00000002090
esox_lucius ENSELUG00000004682
pygocentrus_nattereri ENSPNAG00000011083
astyanax_mexicanus ENSAMXG00000020481
ictalurus_punctatus ENSIPUG00000014755
paramormyrops_kingsleyae ENSPKIG00000021545
scleropages_formosus ENSSFOG00015017646
lepisosteus_oculatus ENSLOCG00000015561
tetraodon_nigroviridis ENSTNIG00000012079
takifugu_rubripes ENSTRUG00000021089
hippocampus_comes ENSHCOG00000016166
labrus_bergylta ENSLBEG00000010321
gasterosteus_aculeatus ENSGACG00000019231
scophthalmus_maximus ENSSMAG00000006735
cynoglossus_semilaevis ENSCSEG00000010573
seriola_dumerili ENSSDUG00000021198
seriola_lalandi_dorsalis ENSSLDG00000010045
amphiprion_percula ENSAPEG00000019979
amphiprion_ocellaris ENSAOCG00000001800
acanthochromis_polyacanthus ENSAPOG00000015828
stegastes_partitus ENSSPAG00000017727
astatotilapia_calliptera ENSACLG00000017901
maylandia_zebra ENSMZEG00005009130
pundamilia_nyererei ENSPNYG00000004174
haplochromis_burtoni ENSHBUG00000020445
oreochromis_niloticus ENSONIG00000018849
neolamprologus_brichardi ENSNBRG00000021456
maylandia_zebra ENSMZEG00005009150
hippocampus_comes ENSHCOG00000016183
amphilophus_citrinellus ENSACIG00000006263
fundulus_heteroclitus ENSFHEG00000022669
cyprinodon_variegatus ENSCVAG00000019101
xiphophorus_maculatus ENSXMAG00000004675
xiphophorus_maculatus ENSXMAG00000024097
xiphophorus_couchianus ENSXCOG00000012393
gambusia_affinis ENSGAFG00000012914
poecilia_formosa ENSPFOG00000006561
poecilia_latipinna ENSPLAG00000014009
poecilia_mexicana ENSPMEG00000017836
poecilia_reticulata ENSPREG00000000482
kryptolebias_marmoratus ENSKMAG00000021256
oryzias_latipes_asm223467v1 ENSORLG00000013096
oryzias_latipes_asm223471v1 ENSORLG00020022229
oryzias_latipes_asm223469v1 ENSORLG00015022882
oryzias_melastigma ENSOMEG00000010665
anabas_testudineus ENSATEG00000021160
mastacembelus_armatus ENSMAMG00000009394
periophthalmus_magnuspinnatus ENSPMGG00000007301
gadus_morhua ENSGMOG00000000858
esox_lucius ENSELUG00000003319
danio_rerio ENSDARG00000078440
pelodiscus_sinensis ENSPSIG00000017301
gopherus_agassizii ENSGAGG00000019172
sphenodon_punctatus ENSSPUG00000007924
anolis_carolinensis ENSACAG00000023873
xenopus_tropicalis ENSXETG00000006014
latimeria_chalumnae ENSLACG00000010957
latimeria_chalumnae ENSLACG00000000825
sarcophilus_harrisii ENSSHAG00000003397
petromyzon_marinus ENSPMAG00000008979
