calidris_pugnax ENSCPUG00000017047
mustela_putorius_furo ENSMPUG00000009642
ursus_americanus ENSUAMG00000020885
ursus_maritimus ENSUMAG00000011934
ailuropoda_melanoleuca ENSAMEG00000017181
canis_lupus_dingo ENSCAFG00020002172
panthera_pardus ENSPPRG00000016319
panthera_tigris_altaica ENSPTIG00000007078
felis_catus ENSFCAG00000005005
pteropus_vampyrus ENSPVAG00000015850
myotis_lucifugus ENSMLUG00000002722
equus_caballus ENSECAG00000038523
equus_asinus_asinus ENSEASG00005010792
sorex_araneus ENSSARG00000006787
mus_spicilegus ENSMSIG00000010403
mus_spicilegus ENSMSIG00000023802
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026637
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028138
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027131
rattus_norvegicus ENSRNOG00000046357
meriones_unguiculatus ENSMUGG00000025449
cricetulus_griseus_crigri_1.0 ENSCGRG00000000512
cricetulus_griseus_crigri-picr ENSCGRG00015009030
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000437
mesocricetus_auratus ENSMAUG00000001217
peromyscus_maniculatus_bairdii ENSPEMG00000024078
microtus_ochrogaster ENSMOCG00000006666
microtus_ochrogaster ENSMOCG00000000055
nannospalax_galili ENSNGAG00000007953
tupaia_belangeri ENSTBEG00000015594
prolemur_simus ENSPSMG00000014241
microcebus_murinus ENSMICG00000006116
cavia_aperea ENSCAPG00000009154
cavia_porcellus ENSCPOG00000032408
chinchilla_lanigera ENSCLAG00000015753
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000072
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000558
fukomys_damarensis ENSFDAG00000017094
spermophilus_dauricus ENSSDAG00000004862
ictidomys_tridecemlineatus ENSSTOG00000006233
urocitellus_parryii ENSUPAG00010017496
marmota_marmota_marmota ENSMMMG00000007886
castor_canadensis ENSCCNG00000028855
dipodomys_ordii ENSDORG00000009107
jaculus_jaculus ENSJJAG00000010699
oryctolagus_cuniculus ENSOCUG00000004263
ochotona_princeps ENSOPRG00000008397
nomascus_leucogenys ENSNLEG00000035428
nomascus_leucogenys ENSNLEG00000030766
macaca_fascicularis ENSMFAG00000042520
callithrix_jacchus ENSCJAG00000007198
aotus_nancymaae ENSANAG00000028327
saimiri_boliviensis_boliviensis ENSSBOG00000032976
cebus_capucinus_imitator ENSCCAG00000009909
macaca_nemestrina ENSMNEG00000032630
macaca_mulatta ENSMMUG00000006184
macaca_fascicularis ENSMFAG00000001445
papio_anubis ENSPANG00000034358
rhinopithecus_roxellana ENSRROG00000043212
rhinopithecus_bieti ENSRBIG00000028070
colobus_angolensis_palliatus ENSCANG00000031705
nomascus_leucogenys ENSNLEG00000032666
gorilla_gorilla ENSGGOG00000026362
pan_troglodytes ENSPTRG00000018324
pongo_abelii ENSPPYG00000016754
pan_troglodytes ENSPTRG00000016303
pan_paniscus ENSPPAG00000028876
homo_sapiens ENSG00000197894
macaca_nemestrina ENSMNEG00000028783
macaca_mulatta ENSMMUG00000043992
cercocebus_atys ENSCATG00000042350
papio_anubis ENSPANG00000034973
rhinopithecus_roxellana ENSRROG00000001792
saimiri_boliviensis_boliviensis ENSSBOG00000033346
macaca_nemestrina ENSMNEG00000032188
macaca_mulatta ENSMMUG00000014993
macaca_nemestrina ENSMNEG00000029974
cercocebus_atys ENSCATG00000043644
mandrillus_leucophaeus ENSMLEG00000030736
papio_anubis ENSPANG00000023417
chlorocebus_sabaeus ENSCSAG00000004118
theropithecus_gelada ENSTGEG00000025640
colobus_angolensis_palliatus ENSCANG00000029316
rhinopithecus_bieti ENSRBIG00000044755
piliocolobus_tephrosceles ENSPTEG00000037251
pongo_abelii ENSPPYG00000014946
gorilla_gorilla ENSGGOG00000028244
macaca_mulatta ENSMMUG00000003552
macaca_fascicularis ENSMFAG00000044468
nomascus_leucogenys ENSNLEG00000013946
rhinopithecus_roxellana ENSRROG00000007896
cebus_capucinus_imitator ENSCCAG00000022792
carlito_syrichta ENSTSYG00000000589
carlito_syrichta ENSTSYG00000002076
rhinopithecus_roxellana ENSRROG00000023441
rhinopithecus_bieti ENSRBIG00000035841
colobus_angolensis_palliatus ENSCANG00000021915
pan_troglodytes ENSPTRG00000047561
aotus_nancymaae ENSANAG00000030276
otolemur_garnettii ENSOGAG00000015640
dipodomys_ordii ENSDORG00000028157
dasypus_novemcinctus ENSDNOG00000003675
dasypus_novemcinctus ENSDNOG00000041944
choloepus_hoffmanni ENSCHOG00000011779
loxodonta_africana ENSLAFG00000001005
procavia_capensis ENSPCAG00000007640
xenopus_tropicalis ENSXETG00000009304
