xenopus_tropicalis ENSXETG00000026269
saimiri_boliviensis_boliviensis ENSSBOG00000020363
callithrix_jacchus ENSCJAG00000012872
aotus_nancymaae ENSANAG00000022709
carlito_syrichta ENSTSYG00000002798
microcebus_murinus ENSMICG00000006074
microcebus_murinus ENSMICG00000027090
propithecus_coquereli ENSPCOG00000020773
prolemur_simus ENSPSMG00000020002
otolemur_garnettii ENSOGAG00000002732
tupaia_belangeri ENSTBEG00000003882
oryctolagus_cuniculus ENSOCUG00000016986
oryctolagus_cuniculus ENSOCUG00000023410
ochotona_princeps ENSOPRG00000004347
vicugna_pacos ENSVPAG00000006421
sus_scrofa ENSSSCG00000016519
bos_mutus ENSBMUG00000014977
bos_taurus ENSBTAG00000001658
bison_bison_bison ENSBBBG00000013652
ovis_aries ENSOARG00000010045
capra_hircus ENSCHIG00000025030
tursiops_truncatus ENSTTRG00000015967
ursus_maritimus ENSUMAG00000016051
ursus_americanus ENSUAMG00000015760
ailuropoda_melanoleuca ENSAMEG00000018008
mustela_putorius_furo ENSMPUG00000003946
neovison_vison ENSNVIG00000022228
canis_lupus_dingo ENSCAFG00020022442
canis_lupus_familiaris ENSCAFG00000028750
canis_lupus_familiaris ENSCAFG00000032319
canis_lupus_familiaris ENSCAFG00000029647
canis_lupus_dingo ENSCAFG00020020497
vulpes_vulpes ENSVVUG00000002812
canis_lupus_dingo ENSCAFG00020015287
canis_lupus_dingo ENSCAFG00020010151
vulpes_vulpes ENSVVUG00000011294
panthera_tigris_altaica ENSPTIG00000007052
panthera_pardus ENSPPRG00000024397
felis_catus ENSFCAG00000006510
equus_asinus_asinus ENSEASG00005011505
equus_caballus ENSECAG00000011289
pteropus_vampyrus ENSPVAG00000006795
choloepus_hoffmanni ENSCHOG00000003716
dasypus_novemcinctus ENSDNOG00000016894
loxodonta_africana ENSLAFG00000009697
procavia_capensis ENSPCAG00000012334
echinops_telfairi ENSETEG00000016529
dipodomys_ordii ENSDORG00000007035
castor_canadensis ENSCCNG00000029796
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001175
cricetulus_griseus_crigri_1.0 ENSCGRG00000013684
cricetulus_griseus_crigri-picr ENSCGRG00015027613
mesocricetus_auratus ENSMAUG00000011395
peromyscus_maniculatus_bairdii ENSPEMG00000011455
microtus_ochrogaster ENSMOCG00000004528
mus_spicilegus ENSMSIG00000029511
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029225
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038641
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028226
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021983
rattus_norvegicus ENSRNOG00000013004
meriones_unguiculatus ENSMUGG00000015392
nannospalax_galili ENSNGAG00000013625
jaculus_jaculus ENSJJAG00000023178
spermophilus_dauricus ENSSDAG00000024663
urocitellus_parryii ENSUPAG00010018643
marmota_marmota_marmota ENSMMMG00000012114
ictidomys_tridecemlineatus ENSSTOG00000000840
myotis_lucifugus ENSMLUG00000014779
myotis_lucifugus ENSMLUG00000028198
myotis_lucifugus ENSMLUG00000024222
myotis_lucifugus ENSMLUG00000030207
ornithorhynchus_anatinus ENSOANG00000029043
myotis_lucifugus ENSMLUG00000028037
phascolarctos_cinereus ENSPCIG00000021895
notamacropus_eugenii ENSMEUG00000005862
sarcophilus_harrisii ENSSHAG00000004428
monodelphis_domestica ENSMODG00000013856
latimeria_chalumnae ENSLACG00000009028
lepisosteus_oculatus ENSLOCG00000017011
lepisosteus_oculatus ENSLOCG00000017012
hippocampus_comes ENSHCOG00000012989
periophthalmus_magnuspinnatus ENSPMGG00000010745
seriola_lalandi_dorsalis ENSSLDG00000008057
seriola_dumerili ENSSDUG00000009616
scophthalmus_maximus ENSSMAG00000018478
mastacembelus_armatus ENSMAMG00000005571
gasterosteus_aculeatus ENSGACG00000018969
mola_mola ENSMMOG00000002595
labrus_bergylta ENSLBEG00000028415
anabas_testudineus ENSATEG00000006434
xiphophorus_couchianus ENSXCOG00000014708
xiphophorus_maculatus ENSXMAG00000004385
gambusia_affinis ENSGAFG00000016871
poecilia_latipinna ENSPLAG00000013915
poecilia_formosa ENSPFOG00000010972
poecilia_mexicana ENSPMEG00000022809
poecilia_reticulata ENSPREG00000009026
cyprinodon_variegatus ENSCVAG00000003330
fundulus_heteroclitus ENSFHEG00000008459
kryptolebias_marmoratus ENSKMAG00000000673
oryzias_latipes_asm223467v1 ENSORLG00000011321
oryzias_latipes_asm223471v1 ENSORLG00020001802
oryzias_latipes_asm223469v1 ENSORLG00015000608
oryzias_melastigma ENSOMEG00000014733
maylandia_zebra ENSMZEG00005026104
maylandia_zebra ENSMZEG00005012927
astatotilapia_calliptera ENSACLG00000003932
astatotilapia_calliptera ENSACLG00000003965
pundamilia_nyererei ENSPNYG00000006462
maylandia_zebra ENSMZEG00005026121
maylandia_zebra ENSMZEG00005012279
haplochromis_burtoni ENSHBUG00000004276
neolamprologus_brichardi ENSNBRG00000023343
oreochromis_niloticus ENSONIG00000009750
amphilophus_citrinellus ENSACIG00000009423
amphiprion_ocellaris ENSAOCG00000022037
amphiprion_percula ENSAPEG00000014744
acanthochromis_polyacanthus ENSAPOG00000002656
stegastes_partitus ENSSPAG00000016770
esox_lucius ENSELUG00000008278
pygocentrus_nattereri ENSPNAG00000000385
astyanax_mexicanus ENSAMXG00000017809
ictalurus_punctatus ENSIPUG00000011135
paramormyrops_kingsleyae ENSPKIG00000021920
scleropages_formosus ENSSFOG00015002857
pygocentrus_nattereri ENSPNAG00000024748
pygocentrus_nattereri ENSPNAG00000024780
astyanax_mexicanus ENSAMXG00000015298
esox_lucius ENSELUG00000007689
seriola_lalandi_dorsalis ENSSLDG00000000441
seriola_dumerili ENSSDUG00000023383
scophthalmus_maximus ENSSMAG00000006725
monopterus_albus ENSMALG00000006208
monopterus_albus ENSMALG00000014027
labrus_bergylta ENSLBEG00000022281
labrus_bergylta ENSLBEG00000021610
mola_mola ENSMMOG00000001109
anabas_testudineus ENSATEG00000019896
mastacembelus_armatus ENSMAMG00000023138
gasterosteus_aculeatus ENSGACG00000003639
amphiprion_percula ENSAPEG00000006513
amphiprion_ocellaris ENSAOCG00000005445
acanthochromis_polyacanthus ENSAPOG00000018616
stegastes_partitus ENSSPAG00000006920
fundulus_heteroclitus ENSFHEG00000015059
cyprinodon_variegatus ENSCVAG00000004503
poecilia_formosa ENSPFOG00000012636
poecilia_mexicana ENSPMEG00000024073
poecilia_latipinna ENSPLAG00000003644
poecilia_reticulata ENSPREG00000011642
gambusia_affinis ENSGAFG00000004132
xiphophorus_couchianus ENSXCOG00000020885
xiphophorus_maculatus ENSXMAG00000010325
kryptolebias_marmoratus ENSKMAG00000016909
oryzias_latipes_asm223471v1 ENSORLG00020020114
oryzias_latipes_asm223469v1 ENSORLG00015012978
oryzias_latipes_asm223467v1 ENSORLG00000002374
oryzias_melastigma ENSOMEG00000000175
maylandia_zebra ENSMZEG00005010347
astatotilapia_calliptera ENSACLG00000026125
pundamilia_nyererei ENSPNYG00000007582
haplochromis_burtoni ENSHBUG00000014482
astatotilapia_calliptera ENSACLG00000022161
pundamilia_nyererei ENSPNYG00000000830
neolamprologus_brichardi ENSNBRG00000018488
oreochromis_niloticus ENSONIG00000008850
amphilophus_citrinellus ENSACIG00000018373
takifugu_rubripes ENSTRUG00000016401
tetraodon_nigroviridis ENSTNIG00000000807
cynoglossus_semilaevis ENSCSEG00000009021
hippocampus_comes ENSHCOG00000004451
seriola_lalandi_dorsalis ENSSLDG00000000058
scleropages_formosus ENSSFOG00015005705
gadus_morhua ENSGMOG00000000955
periophthalmus_magnuspinnatus ENSPMGG00000010549
