caenorhabditis_elegans_strain_n2 WBGene00021893
poecilia_latipinna ENSPLAG00000012427
poecilia_latipinna ENSPLAG00000020464
poecilia_formosa ENSPFOG00000018654
poecilia_formosa ENSPFOG00000018704
poecilia_mexicana ENSPMEG00000023852
poecilia_reticulata ENSPREG00000009749
amphiprion_percula ENSAPEG00000004922
amphiprion_percula ENSAPEG00000005002
amphiprion_ocellaris ENSAOCG00000008158
acanthochromis_polyacanthus ENSAPOG00000005404
stegastes_partitus ENSSPAG00000005034
oryzias_latipes_asm223467v1 ENSORLG00000005058
oryzias_latipes_asm223469v1 ENSORLG00015016385
oryzias_latipes_asm223471v1 ENSORLG00020011104
oryzias_melastigma ENSOMEG00000010126
monopterus_albus ENSMALG00000019826
kryptolebias_marmoratus ENSKMAG00000001766
cynoglossus_semilaevis ENSCSEG00000003652
anabas_testudineus ENSATEG00000009431
mastacembelus_armatus ENSMAMG00000015762
labrus_bergylta ENSLBEG00000019342
seriola_dumerili ENSSDUG00000016483
seriola_lalandi_dorsalis ENSSLDG00000016430
scophthalmus_maximus ENSSMAG00000019110
astatotilapia_calliptera ENSACLG00000021747
maylandia_zebra ENSMZEG00005027417
pundamilia_nyererei ENSPNYG00000002342
haplochromis_burtoni ENSHBUG00000015315
neolamprologus_brichardi ENSNBRG00000014582
oreochromis_niloticus ENSONIG00000000760
amphilophus_citrinellus ENSACIG00000007903
gadus_morhua ENSGMOG00000018999
esox_lucius ENSELUG00000005983
pygocentrus_nattereri ENSPNAG00000018948
astyanax_mexicanus ENSAMXG00000042363
ictalurus_punctatus ENSIPUG00000016255
danio_rerio ENSDARG00000076462
scleropages_formosus ENSSFOG00015009368
paramormyrops_kingsleyae ENSPKIG00000000557
scleropages_formosus ENSSFOG00015009668
paramormyrops_kingsleyae ENSPKIG00000002686
lepisosteus_oculatus ENSLOCG00000008443
scleropages_formosus ENSSFOG00015020502
paramormyrops_kingsleyae ENSPKIG00000015515
esox_lucius ENSELUG00000005857
gadus_morhua ENSGMOG00000016549
tetraodon_nigroviridis ENSTNIG00000005902
takifugu_rubripes ENSTRUG00000013940
mola_mola ENSMMOG00000006036
labrus_bergylta ENSLBEG00000022713
gasterosteus_aculeatus ENSGACG00000005728
seriola_dumerili ENSSDUG00000020445
seriola_lalandi_dorsalis ENSSLDG00000013400
scophthalmus_maximus ENSSMAG00000018835
cyprinodon_variegatus ENSCVAG00000002096
fundulus_heteroclitus ENSFHEG00000013063
xiphophorus_maculatus ENSXMAG00000013814
xiphophorus_couchianus ENSXCOG00000008572
gambusia_affinis ENSGAFG00000019239
poecilia_mexicana ENSPMEG00000001524
poecilia_latipinna ENSPLAG00000006584
poecilia_latipinna ENSPLAG00000014174
poecilia_mexicana ENSPMEG00000018019
poecilia_formosa ENSPFOG00000018615
poecilia_reticulata ENSPREG00000018382
kryptolebias_marmoratus ENSKMAG00000013632
oryzias_latipes_asm223467v1 ENSORLG00000030619
oryzias_latipes_asm223471v1 ENSORLG00020018074
oryzias_latipes_asm223469v1 ENSORLG00015013775
oryzias_melastigma ENSOMEG00000005107
astatotilapia_calliptera ENSACLG00000017971
maylandia_zebra ENSMZEG00005020642
haplochromis_burtoni ENSHBUG00000023318
pundamilia_nyererei ENSPNYG00000012171
neolamprologus_brichardi ENSNBRG00000004962
oreochromis_niloticus ENSONIG00000003109
amphilophus_citrinellus ENSACIG00000000389
amphiprion_percula ENSAPEG00000016834
amphiprion_ocellaris ENSAOCG00000000986
acanthochromis_polyacanthus ENSAPOG00000023171
stegastes_partitus ENSSPAG00000013901
monopterus_albus ENSMALG00000013906
mastacembelus_armatus ENSMAMG00000013455
anabas_testudineus ENSATEG00000013882
cynoglossus_semilaevis ENSCSEG00000019974
periophthalmus_magnuspinnatus ENSPMGG00000012619
hippocampus_comes ENSHCOG00000012092
pygocentrus_nattereri ENSPNAG00000026133
astyanax_mexicanus ENSAMXG00000043409
ictalurus_punctatus ENSIPUG00000001233
danio_rerio ENSDARG00000062936
lepisosteus_oculatus ENSLOCG00000009792
apteryx_haastii ENSAHAG00000007679
apteryx_rowi ENSARWG00000005031
apteryx_owenii ENSAOWG00000001094
dromaius_novaehollandiae ENSDNVG00000007430
nothoprocta_perdicaria ENSNPEG00000008554
anas_platyrhynchos_platyrhynchos ENSAPLG00000018459
anser_brachyrhynchus ENSABRG00000015905
gallus_gallus ENSGALG00000011962
meleagris_gallopavo ENSMGAG00000010709
coturnix_japonica ENSCJPG00005003647
numida_meleagris ENSNMEG00000000353
calidris_pygmaea ENSCPGG00000017106
calidris_pugnax ENSCPUG00000012511
melopsittacus_undulatus ENSMUNG00000008948
taeniopygia_guttata ENSTGUG00000001927
lonchura_striata_domestica ENSLSDG00000015247
serinus_canaria ENSSCAG00000002243
ficedula_albicollis ENSFALG00000008372
cyanistes_caeruleus ENSCCEG00000023749
cyanistes_caeruleus ENSCCEG00000018018
parus_major ENSPMJG00000007439
zonotrichia_albicollis ENSZALG00000017808
junco_hyemalis ENSJHYG00000006468
lepidothrix_coronata ENSLCOG00000004180
manacus_vitellinus ENSMVIG00005006220
crocodylus_porosus ENSCPRG00005004799
gopherus_agassizii ENSGAGG00000020369
chelonoidis_abingdonii ENSCABG00000006116
chrysemys_picta_bellii ENSCPBG00000024732
pelodiscus_sinensis ENSPSIG00000014327
anolis_carolinensis ENSACAG00000012994
pogona_vitticeps ENSPVIG00000001408
notechis_scutatus ENSNSUG00000008852
salvator_merianae ENSSMRG00000015414
sphenodon_punctatus ENSSPUG00000009825
castor_canadensis ENSCCNG00000013839
dipodomys_ordii ENSDORG00000003957
chinchilla_lanigera ENSCLAG00000004819
octodon_degus ENSODEG00000008963
cavia_porcellus ENSCPOG00000009703
cavia_aperea ENSCAPG00000015788
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003417
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004782
fukomys_damarensis ENSFDAG00000018203
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049001
mus_spicilegus ENSMSIG00000003987
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029466
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028462
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022202
rattus_norvegicus ENSRNOG00000006857
meriones_unguiculatus ENSMUGG00000014829
cricetulus_griseus_crigri_1.0 ENSCGRG00000017233
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021230
cricetulus_griseus_crigri-picr ENSCGRG00015013603
mesocricetus_auratus ENSMAUG00000010069
peromyscus_maniculatus_bairdii ENSPEMG00000010763
microtus_ochrogaster ENSMOCG00000013511
nannospalax_galili ENSNGAG00000012166
jaculus_jaculus ENSJJAG00000023194
ochotona_princeps ENSOPRG00000013462
oryctolagus_cuniculus ENSOCUG00000002038
tupaia_belangeri ENSTBEG00000015454
carlito_syrichta ENSTSYG00000007097
ursus_americanus ENSUAMG00000026260
ursus_maritimus ENSUMAG00000003788
ailuropoda_melanoleuca ENSAMEG00000003069
neovison_vison ENSNVIG00000013039
mustela_putorius_furo ENSMPUG00000017414
canis_lupus_dingo ENSCAFG00020017691
canis_lupus_familiaris ENSCAFG00000004165
vulpes_vulpes ENSVVUG00000013226
panthera_pardus ENSPPRG00000023532
panthera_tigris_altaica ENSPTIG00000010665
felis_catus ENSFCAG00000011003
equus_asinus_asinus ENSEASG00005018356
equus_caballus ENSECAG00000011459
bos_mutus ENSBMUG00000020512
bos_taurus ENSBTAG00000010634
bison_bison_bison ENSBBBG00000014746
ovis_aries ENSOARG00000015342
capra_hircus ENSCHIG00000017486
tursiops_truncatus ENSTTRG00000007371
vicugna_pacos ENSVPAG00000007437
sus_scrofa ENSSSCG00000029260
sorex_araneus ENSSARG00000009279
loxodonta_africana ENSLAFG00000011934
procavia_capensis ENSPCAG00000000148
urocitellus_parryii ENSUPAG00010003281
spermophilus_dauricus ENSSDAG00000000689
ictidomys_tridecemlineatus ENSSTOG00000026308
marmota_marmota_marmota ENSMMMG00000013604
pteropus_vampyrus ENSPVAG00000012308
echinops_telfairi ENSETEG00000008838
pan_paniscus ENSPPAG00000019574
pan_troglodytes ENSPTRG00000016404
homo_sapiens ENSG00000173376
gorilla_gorilla ENSGGOG00000008613
pongo_abelii ENSPPYG00000015032
nomascus_leucogenys ENSNLEG00000029039
piliocolobus_tephrosceles ENSPTEG00000028330
colobus_angolensis_palliatus ENSCANG00000042269
rhinopithecus_bieti ENSRBIG00000030639
rhinopithecus_roxellana ENSRROG00000033342
macaca_fascicularis ENSMFAG00000003473
macaca_nemestrina ENSMNEG00000043596
macaca_mulatta ENSMMUG00000013989
cercocebus_atys ENSCATG00000031227
papio_anubis ENSPANG00000007825
mandrillus_leucophaeus ENSMLEG00000040140
theropithecus_gelada ENSTGEG00000006610
chlorocebus_sabaeus ENSCSAG00000003726
cebus_capucinus_imitator ENSCCAG00000021301
saimiri_boliviensis_boliviensis ENSSBOG00000026987
callithrix_jacchus ENSCJAG00000003128
aotus_nancymaae ENSANAG00000021660
erinaceus_europaeus ENSEEUG00000004740
myotis_lucifugus ENSMLUG00000005801
choloepus_hoffmanni ENSCHOG00000007000
dasypus_novemcinctus ENSDNOG00000016592
microcebus_murinus ENSMICG00000030202
prolemur_simus ENSPSMG00000012816
otolemur_garnettii ENSOGAG00000001551
phascolarctos_cinereus ENSPCIG00000004131
notamacropus_eugenii ENSMEUG00000006838
monodelphis_domestica ENSMODG00000018940
sarcophilus_harrisii ENSSHAG00000008125
ornithorhynchus_anatinus ENSOANG00000015110
xenopus_tropicalis ENSXETG00000002103
latimeria_chalumnae ENSLACG00000012650
petromyzon_marinus ENSPMAG00000005256
