ursus_americanus ENSUAMG00000019065
neolamprologus_brichardi ENSNBRG00000016499
oreochromis_niloticus ENSONIG00000015622
amphilophus_citrinellus ENSACIG00000012040
anabas_testudineus ENSATEG00000021719
labrus_bergylta ENSLBEG00000004494
periophthalmus_magnuspinnatus ENSPMGG00000021232
tetraodon_nigroviridis ENSTNIG00000010389
takifugu_rubripes ENSTRUG00000015658
gadus_morhua ENSGMOG00000001258
esox_lucius ENSELUG00000003116
astyanax_mexicanus ENSAMXG00000041093
pygocentrus_nattereri ENSPNAG00000022301
ictalurus_punctatus ENSIPUG00000003320
danio_rerio ENSDARG00000079783
paramormyrops_kingsleyae ENSPKIG00000015180
scleropages_formosus ENSSFOG00015018481
lepisosteus_oculatus ENSLOCG00000014240
petromyzon_marinus ENSPMAG00000000577
eptatretus_burgeri ENSEBUG00000009658
eptatretus_burgeri ENSEBUG00000010461
ciona_intestinalis ENSCING00000004431
