ciona_intestinalis ENSCING00000014933
ailuropoda_melanoleuca ENSAMEG00000020113
ailuropoda_melanoleuca ENSAMEG00000018981
panthera_tigris_altaica ENSPTIG00000016771
panthera_pardus ENSPPRG00000011197
felis_catus ENSFCAG00000031497
ovis_aries ENSOARG00000000374
vulpes_vulpes ENSVVUG00000004038
myotis_lucifugus ENSMLUG00000022827
bos_taurus ENSBTAG00000023274
macaca_fascicularis ENSMFAG00000039524
pongo_abelii ENSPPYG00000029639
cebus_capucinus_imitator ENSCCAG00000033624
peromyscus_maniculatus_bairdii ENSPEMG00000012575
cricetulus_griseus_crigri-picr ENSCGRG00015018083
meriones_unguiculatus ENSMUGG00000009150
octodon_degus ENSODEG00000017264
mesocricetus_auratus ENSMAUG00000018492
saimiri_boliviensis_boliviensis ENSSBOG00000022335
saimiri_boliviensis_boliviensis ENSSBOG00000023639
pan_troglodytes ENSPTRG00000043792
pan_paniscus ENSPPAG00000029324
gorilla_gorilla ENSGGOG00000040929
canis_lupus_familiaris ENSCAFG00000000536
canis_lupus_dingo ENSCAFG00020018072
vulpes_vulpes ENSVVUG00000010058
canis_lupus_dingo ENSCAFG00020015654
ursus_americanus ENSUAMG00000010000
panthera_pardus ENSPPRG00000019699
mustela_putorius_furo ENSMPUG00000006304
neovison_vison ENSNVIG00000024431
ursus_maritimus ENSUMAG00000014633
panthera_pardus ENSPPRG00000003051
sus_scrofa ENSSSCG00000007480
mustela_putorius_furo ENSMPUG00000012532
canis_lupus_familiaris ENSCAFG00000006936
sorex_araneus ENSSARG00000002856
spermophilus_dauricus ENSSDAG00000022354
urocitellus_parryii ENSUPAG00010023257
marmota_marmota_marmota ENSMMMG00000016275
ictidomys_tridecemlineatus ENSSTOG00000030427
ochotona_princeps ENSOPRG00000004717
panthera_tigris_altaica ENSPTIG00000015510
ailuropoda_melanoleuca ENSAMEG00000004205
bos_taurus ENSBTAG00000005349
capra_hircus ENSCHIG00000018150
cricetulus_griseus_crigri_1.0 ENSCGRG00000013478
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018934
oryctolagus_cuniculus ENSOCUG00000005442
loxodonta_africana ENSLAFG00000000425
octodon_degus ENSODEG00000013996
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003334
cricetulus_griseus_crigri_1.0 ENSCGRG00000008909
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022419
microcebus_murinus ENSMICG00000035063
octodon_degus ENSODEG00000012368
otolemur_garnettii ENSOGAG00000012353
aotus_nancymaae ENSANAG00000004246
meriones_unguiculatus ENSMUGG00000022645
meriones_unguiculatus ENSMUGG00000022015
marmota_marmota_marmota ENSMMMG00000006397
spermophilus_dauricus ENSSDAG00000023913
urocitellus_parryii ENSUPAG00010008576
castor_canadensis ENSCCNG00000020959
carlito_syrichta ENSTSYG00000029542
equus_asinus_asinus ENSEASG00005013896
equus_caballus ENSECAG00000022384
macaca_fascicularis ENSMFAG00000030349
sus_scrofa ENSSSCG00000022059
peromyscus_maniculatus_bairdii ENSPEMG00000019587
mus_spicilegus ENSMSIG00000005812
aotus_nancymaae ENSANAG00000029976
panthera_tigris_altaica ENSPTIG00000002047
panthera_pardus ENSPPRG00000003799
panthera_pardus ENSPPRG00000010020
ursus_maritimus ENSUMAG00000007969
ursus_americanus ENSUAMG00000005499
canis_lupus_dingo ENSCAFG00020003036
vulpes_vulpes ENSVVUG00000008538
callithrix_jacchus ENSCJAG00000011775
prolemur_simus ENSPSMG00000022001
meriones_unguiculatus ENSMUGG00000025421
meriones_unguiculatus ENSMUGG00000007813
peromyscus_maniculatus_bairdii ENSPEMG00000017824
equus_asinus_asinus ENSEASG00005003300
equus_caballus ENSECAG00000022469
bison_bison_bison ENSBBBG00000013022
bison_bison_bison ENSBBBG00000007725
neovison_vison ENSNVIG00000011770
neovison_vison ENSNVIG00000014128
canis_lupus_dingo ENSCAFG00020022481
canis_lupus_familiaris ENSCAFG00000010262
cricetulus_griseus_crigri_1.0 ENSCGRG00000019400
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001206
cricetulus_griseus_crigri-picr ENSCGRG00015004168
meriones_unguiculatus ENSMUGG00000020172
octodon_degus ENSODEG00000018874
propithecus_coquereli ENSPCOG00000024726
bos_mutus ENSBMUG00000001637
bos_taurus ENSBTAG00000021649
capra_hircus ENSCHIG00000015838
sus_scrofa ENSSSCG00000014569
vicugna_pacos ENSVPAG00000011227
canis_lupus_familiaris ENSCAFG00000010850
felis_catus ENSFCAG00000008411
dasypus_novemcinctus ENSDNOG00000041820
microcebus_murinus ENSMICG00000002296
cebus_capucinus_imitator ENSCCAG00000020849
oryctolagus_cuniculus ENSOCUG00000027948
pteropus_vampyrus ENSPVAG00000002887
panthera_pardus ENSPPRG00000007551
dasypus_novemcinctus ENSDNOG00000033454
dasypus_novemcinctus ENSDNOG00000037965
felis_catus ENSFCAG00000021929
cebus_capucinus_imitator ENSCCAG00000023810
ailuropoda_melanoleuca ENSAMEG00000010802
dasypus_novemcinctus ENSDNOG00000049584
octodon_degus ENSODEG00000009781
myotis_lucifugus ENSMLUG00000024396
chinchilla_lanigera ENSCLAG00000017961
castor_canadensis ENSCCNG00000004672
meriones_unguiculatus ENSMUGG00000022198
rattus_norvegicus ENSRNOG00000023091
peromyscus_maniculatus_bairdii ENSPEMG00000008163
saimiri_boliviensis_boliviensis ENSSBOG00000018928
saimiri_boliviensis_boliviensis ENSSBOG00000004329
macaca_fascicularis ENSMFAG00000030447
macaca_mulatta ENSMMUG00000013264
papio_anubis ENSPANG00000033501
mandrillus_leucophaeus ENSMLEG00000038467
cercocebus_atys ENSCATG00000041782
rhinopithecus_roxellana ENSRROG00000002031
rhinopithecus_bieti ENSRBIG00000043025
piliocolobus_tephrosceles ENSPTEG00000002401
colobus_angolensis_palliatus ENSCANG00000033632
canis_lupus_dingo ENSCAFG00020000266
canis_lupus_familiaris ENSCAFG00000004303
neovison_vison ENSNVIG00000006462
canis_lupus_dingo ENSCAFG00020024810
felis_catus ENSFCAG00000044980
sus_scrofa ENSSSCG00000038224
sus_scrofa ENSSSCG00000036974
capra_hircus ENSCHIG00000019801
capra_hircus ENSCHIG00000027178
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010734
cricetulus_griseus_crigri-picr ENSCGRG00015003390
cricetulus_griseus_crigri_1.0 ENSCGRG00000005154
cricetulus_griseus_crigri-picr ENSCGRG00015010040
cricetulus_griseus_crigri_1.0 ENSCGRG00000014715
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023374
cricetulus_griseus_crigri-picr ENSCGRG00015028306
rattus_norvegicus ENSRNOG00000029825
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020008
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019794
oryctolagus_cuniculus ENSOCUG00000022389
cebus_capucinus_imitator ENSCCAG00000025258
callithrix_jacchus ENSCJAG00000000931
saimiri_boliviensis_boliviensis ENSSBOG00000026362
prolemur_simus ENSPSMG00000005107
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013592
cricetulus_griseus_crigri_1.0 ENSCGRG00000002765
panthera_pardus ENSPPRG00000004062
spermophilus_dauricus ENSSDAG00000012635
urocitellus_parryii ENSUPAG00010021446
ictidomys_tridecemlineatus ENSSTOG00000032028
rhinopithecus_roxellana ENSRROG00000034141
ursus_maritimus ENSUMAG00000003615
ursus_americanus ENSUAMG00000004560
erinaceus_europaeus ENSEEUG00000006020
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020461
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020680
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021134
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002888
pan_troglodytes ENSPTRG00000047751
pan_paniscus ENSPPAG00000036972
gorilla_gorilla ENSGGOG00000041895
rhinopithecus_roxellana ENSRROG00000038884
rhinopithecus_bieti ENSRBIG00000001326
piliocolobus_tephrosceles ENSPTEG00000021101
colobus_angolensis_palliatus ENSCANG00000014046
papio_anubis ENSPANG00000031910
papio_anubis ENSPANG00000032688
macaca_mulatta ENSMMUG00000000396
pan_paniscus ENSPPAG00000035800
pan_troglodytes ENSPTRG00000044567
gorilla_gorilla ENSGGOG00000023345
nomascus_leucogenys ENSNLEG00000028090
ailuropoda_melanoleuca ENSAMEG00000019618
myotis_lucifugus ENSMLUG00000022569
capra_hircus ENSCHIG00000019797
mus_spicilegus ENSMSIG00000000108
bison_bison_bison ENSBBBG00000018384
vulpes_vulpes ENSVVUG00000029200
capra_hircus ENSCHIG00000010073
ovis_aries ENSOARG00000002095
sus_scrofa ENSSSCG00000032461
myotis_lucifugus ENSMLUG00000028409
propithecus_coquereli ENSPCOG00000001381
saimiri_boliviensis_boliviensis ENSSBOG00000002491
ictidomys_tridecemlineatus ENSSTOG00000033970
dasypus_novemcinctus ENSDNOG00000038634
echinops_telfairi ENSETEG00000018262
choloepus_hoffmanni ENSCHOG00000000668
carlito_syrichta ENSTSYG00000026264
tursiops_truncatus ENSTTRG00000004667
erinaceus_europaeus ENSEEUG00000005573
canis_lupus_dingo ENSCAFG00020000408
canis_lupus_dingo ENSCAFG00020009881
canis_lupus_dingo ENSCAFG00020008939
rattus_norvegicus ENSRNOG00000031736
rattus_norvegicus ENSRNOG00000033274
rattus_norvegicus ENSRNOG00000031859
mesocricetus_auratus ENSMAUG00000006717
oryctolagus_cuniculus ENSOCUG00000029728
macaca_nemestrina ENSMNEG00000018853
macaca_mulatta ENSMMUG00000030448
macaca_mulatta ENSMMUG00000032216
cercocebus_atys ENSCATG00000031091
mandrillus_leucophaeus ENSMLEG00000040896
theropithecus_gelada ENSTGEG00000002446
papio_anubis ENSPANG00000011526
rhinopithecus_bieti ENSRBIG00000029437
colobus_angolensis_palliatus ENSCANG00000033994
piliocolobus_tephrosceles ENSPTEG00000032454
rhinopithecus_bieti ENSRBIG00000035858
carlito_syrichta ENSTSYG00000026240
colobus_angolensis_palliatus ENSCANG00000033847
ursus_americanus ENSUAMG00000026026
ursus_maritimus ENSUMAG00000013942
canis_lupus_dingo ENSCAFG00020010440
erinaceus_europaeus ENSEEUG00000008314
spermophilus_dauricus ENSSDAG00000012513
mus_spicilegus ENSMSIG00000027278
mus_spicilegus ENSMSIG00000013503
urocitellus_parryii ENSUPAG00010001364
rhinopithecus_roxellana ENSRROG00000021753
colobus_angolensis_palliatus ENSCANG00000004336
carlito_syrichta ENSTSYG00000028008
loxodonta_africana ENSLAFG00000032494
chlorocebus_sabaeus ENSCSAG00000004449
chlorocebus_sabaeus ENSCSAG00000019253
colobus_angolensis_palliatus ENSCANG00000007492
rhinopithecus_roxellana ENSRROG00000030743
cercocebus_atys ENSCATG00000038159
macaca_mulatta ENSMMUG00000021828
rhinopithecus_bieti ENSRBIG00000030929
colobus_angolensis_palliatus ENSCANG00000035974
macaca_fascicularis ENSMFAG00000038752
macaca_nemestrina ENSMNEG00000038934
mandrillus_leucophaeus ENSMLEG00000035881
theropithecus_gelada ENSTGEG00000018316
piliocolobus_tephrosceles ENSPTEG00000002210
rhinopithecus_roxellana ENSRROG00000035415
pan_paniscus ENSPPAG00000029121
pan_paniscus ENSPPAG00000031997
pan_troglodytes ENSPTRG00000003333
homo_sapiens ENSG00000166441
gorilla_gorilla ENSGGOG00000001660
pongo_abelii ENSPPYG00000015873
nomascus_leucogenys ENSNLEG00000017535
pongo_abelii ENSPPYG00000015872
nomascus_leucogenys ENSNLEG00000028908
nomascus_leucogenys ENSNLEG00000019333
nomascus_leucogenys ENSNLEG00000032617
pan_troglodytes ENSPTRG00000034202
pan_paniscus ENSPPAG00000039443
aotus_nancymaae ENSANAG00000035497
carlito_syrichta ENSTSYG00000013207
loxodonta_africana ENSLAFG00000028487
aotus_nancymaae ENSANAG00000025937
myotis_lucifugus ENSMLUG00000027201
echinops_telfairi ENSETEG00000020361
propithecus_coquereli ENSPCOG00000019176
bos_mutus ENSBMUG00000022498
bos_mutus ENSBMUG00000026600
bos_taurus ENSBTAG00000052090
bison_bison_bison ENSBBBG00000009910
mustela_putorius_furo ENSMPUG00000019230
mus_spicilegus ENSMSIG00000031356
microtus_ochrogaster ENSMOCG00000003948
jaculus_jaculus ENSJJAG00000023322
castor_canadensis ENSCCNG00000010142
cavia_porcellus ENSCPOG00000040737
microtus_ochrogaster ENSMOCG00000001963
cavia_aperea ENSCAPG00000013958
cavia_porcellus ENSCPOG00000007612
octodon_degus ENSODEG00000019598
castor_canadensis ENSCCNG00000028480
jaculus_jaculus ENSJJAG00000017475
microtus_ochrogaster ENSMOCG00000022549
microtus_ochrogaster ENSMOCG00000004862
microtus_ochrogaster ENSMOCG00000021869
jaculus_jaculus ENSJJAG00000010620
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046364
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031423
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013521
microtus_ochrogaster ENSMOCG00000015331
jaculus_jaculus ENSJJAG00000012554
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014298
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003608
octodon_degus ENSODEG00000019502
octodon_degus ENSODEG00000019190
octodon_degus ENSODEG00000018744
octodon_degus ENSODEG00000020078
octodon_degus ENSODEG00000019696
octodon_degus ENSODEG00000001580
dipodomys_ordii ENSDORG00000006611
mesocricetus_auratus ENSMAUG00000001503
chinchilla_lanigera ENSCLAG00000015527
otolemur_garnettii ENSOGAG00000031956
mus_spicilegus ENSMSIG00000025226
microtus_ochrogaster ENSMOCG00000014057
cavia_porcellus ENSCPOG00000027577
cavia_aperea ENSCAPG00000011744
otolemur_garnettii ENSOGAG00000028722
otolemur_garnettii ENSOGAG00000025359
jaculus_jaculus ENSJJAG00000000614
microtus_ochrogaster ENSMOCG00000001820
octodon_degus ENSODEG00000018690
otolemur_garnettii ENSOGAG00000033393
saimiri_boliviensis_boliviensis ENSSBOG00000035884
cebus_capucinus_imitator ENSCCAG00000023049
aotus_nancymaae ENSANAG00000035782
microtus_ochrogaster ENSMOCG00000005550
otolemur_garnettii ENSOGAG00000029568
microtus_ochrogaster ENSMOCG00000002102
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030309
rattus_norvegicus ENSRNOG00000031273
microtus_ochrogaster ENSMOCG00000005726
octodon_degus ENSODEG00000020344
rattus_norvegicus ENSRNOG00000014214
rattus_norvegicus ENSRNOG00000040273
fukomys_damarensis ENSFDAG00000009794
tupaia_belangeri ENSTBEG00000000046
nannospalax_galili ENSNGAG00000001270
nannospalax_galili ENSNGAG00000017490
nannospalax_galili ENSNGAG00000004119
nannospalax_galili ENSNGAG00000002745
saimiri_boliviensis_boliviensis ENSSBOG00000032531
myotis_lucifugus ENSMLUG00000025073
myotis_lucifugus ENSMLUG00000016616
myotis_lucifugus ENSMLUG00000007302
choloepus_hoffmanni ENSCHOG00000004825
prolemur_simus ENSPSMG00000016385
prolemur_simus ENSPSMG00000001471
sus_scrofa ENSSSCG00000040953
choloepus_hoffmanni ENSCHOG00000003117
choloepus_hoffmanni ENSCHOG00000007727
procavia_capensis ENSPCAG00000011871
carlito_syrichta ENSTSYG00000028468
mesocricetus_auratus ENSMAUG00000018832
papio_anubis ENSPANG00000032114
echinops_telfairi ENSETEG00000002169
echinops_telfairi ENSETEG00000001852
monodelphis_domestica ENSMODG00000007480
sarcophilus_harrisii ENSSHAG00000000136
phascolarctos_cinereus ENSPCIG00000007295
phascolarctos_cinereus ENSPCIG00000011311
phascolarctos_cinereus ENSPCIG00000032094
phascolarctos_cinereus ENSPCIG00000005818
ornithorhynchus_anatinus ENSOANG00000006440
ornithorhynchus_anatinus ENSOANG00000004644
salvator_merianae ENSSMRG00000015013
anolis_carolinensis ENSACAG00000009982
salvator_merianae ENSSMRG00000012555
anolis_carolinensis ENSACAG00000001015
notechis_scutatus ENSNSUG00000018440
sphenodon_punctatus ENSSPUG00000015441
calidris_pygmaea ENSCPGG00000003754
calidris_pugnax ENSCPUG00000017501
taeniopygia_guttata ENSTGUG00000008355
lonchura_striata_domestica ENSLSDG00000018010
junco_hyemalis ENSJHYG00000002860
zonotrichia_albicollis ENSZALG00000017107
serinus_canaria ENSSCAG00000005368
ficedula_albicollis ENSFALG00000000924
manacus_vitellinus ENSMVIG00005012102
lepidothrix_coronata ENSLCOG00000015340
melopsittacus_undulatus ENSMUNG00000014345
anas_platyrhynchos_platyrhynchos ENSAPLG00000004088
anser_brachyrhynchus ENSABRG00000002415
gallus_gallus ENSGALG00000005948
coturnix_japonica ENSCJPG00005004683
meleagris_gallopavo ENSMGAG00000006459
apteryx_haastii ENSAHAG00000008805
apteryx_rowi ENSARWG00000011208
apteryx_owenii ENSAOWG00000012821
nothoprocta_perdicaria ENSNPEG00000011950
chelonoidis_abingdonii ENSCABG00000003834
gopherus_agassizii ENSGAGG00000021440
chrysemys_picta_bellii ENSCPBG00000022774
chrysemys_picta_bellii ENSCPBG00000022783
chelonoidis_abingdonii ENSCABG00000003840
crocodylus_porosus ENSCPRG00005001562
pogona_vitticeps ENSPVIG00000024211
gopherus_agassizii ENSGAGG00000016572
chelonoidis_abingdonii ENSCABG00000006742
pelodiscus_sinensis ENSPSIG00000008468
parus_major ENSPMJG00000006255
cyanistes_caeruleus ENSCCEG00000016988
numida_meleagris ENSNMEG00000010437
dromaius_novaehollandiae ENSDNVG00000006743
crocodylus_porosus ENSCPRG00005001583
pogona_vitticeps ENSPVIG00000014256
salvator_merianae ENSSMRG00000005801
gopherus_agassizii ENSGAGG00000020213
felis_catus ENSFCAG00000028011
panthera_tigris_altaica ENSPTIG00000018735
vulpes_vulpes ENSVVUG00000029555
saimiri_boliviensis_boliviensis ENSSBOG00000032099
mus_spicilegus ENSMSIG00000009006
canis_lupus_dingo ENSCAFG00020026466
bos_mutus ENSBMUG00000014767
equus_caballus ENSECAG00000035372
cebus_capucinus_imitator ENSCCAG00000024582
mus_spicilegus ENSMSIG00000015307
spermophilus_dauricus ENSSDAG00000022363
octodon_degus ENSODEG00000002757
mus_spicilegus ENSMSIG00000024815
mus_spicilegus ENSMSIG00000024921
peromyscus_maniculatus_bairdii ENSPEMG00000008892
carlito_syrichta ENSTSYG00000037317
vulpes_vulpes ENSVVUG00000027855
vulpes_vulpes ENSVVUG00000017860
canis_lupus_dingo ENSCAFG00020025508
phascolarctos_cinereus ENSPCIG00000010591
takifugu_rubripes ENSTRUG00000025680
eptatretus_burgeri ENSEBUG00000016338
drosophila_melanogaster FBgn0285948
piliocolobus_tephrosceles ENSPTEG00000016219
saccharomyces_cerevisiae_strain_s288c YGL103W
