monopterus_albus ENSMALG00000014991
pogona_vitticeps ENSPVIG00000002411
notechis_scutatus ENSNSUG00000020002
salvator_merianae ENSSMRG00000017414
sphenodon_punctatus ENSSPUG00000002406
anas_platyrhynchos_platyrhynchos ENSAPLG00000030327
anser_brachyrhynchus ENSABRG00000019475
gallus_gallus ENSGALG00000006252
coturnix_japonica ENSCJPG00005008250
apteryx_rowi ENSARWG00000015357
apteryx_haastii ENSAHAG00000011256
apteryx_owenii ENSAOWG00000014567
dromaius_novaehollandiae ENSDNVG00000013263
lepidothrix_coronata ENSLCOG00000003837
manacus_vitellinus ENSMVIG00005005236
taeniopygia_guttata ENSTGUG00000006316
lonchura_striata_domestica ENSLSDG00000011312
ficedula_albicollis ENSFALG00000006303
parus_major ENSPMJG00000019420
zonotrichia_albicollis ENSZALG00000007411
junco_hyemalis ENSJHYG00000002756
calidris_pygmaea ENSCPGG00000012660
melopsittacus_undulatus ENSMUNG00000011511
numida_meleagris ENSNMEG00000021010
calidris_pugnax ENSCPUG00000003504
nothoprocta_perdicaria ENSNPEG00000001804
taeniopygia_guttata ENSTGUG00000015730
serinus_canaria ENSSCAG00000014078
meleagris_gallopavo ENSMGAG00000008611
crocodylus_porosus ENSCPRG00005010637
cavia_aperea ENSCAPG00000004343
xenopus_tropicalis ENSXETG00000023295
latimeria_chalumnae ENSLACG00000003546
latimeria_chalumnae ENSLACG00000006093
petromyzon_marinus ENSPMAG00000003690
