eptatretus_burgeri ENSEBUG00000012967
carlito_syrichta ENSTSYG00000005745
propithecus_coquereli ENSPCOG00000020171
propithecus_coquereli ENSPCOG00000017103
propithecus_coquereli ENSPCOG00000019949
microcebus_murinus ENSMICG00000017177
prolemur_simus ENSPSMG00000002675
otolemur_garnettii ENSOGAG00000030209
callithrix_jacchus ENSCJAG00000006501
tupaia_belangeri ENSTBEG00000016001
cavia_aperea ENSCAPG00000010691
cavia_porcellus ENSCPOG00000022737
cavia_porcellus ENSCPOG00000007889
octodon_degus ENSODEG00000014752
chinchilla_lanigera ENSCLAG00000002553
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016236
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011364
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013044
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009806
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019014
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001802
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001182
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000595
fukomys_damarensis ENSFDAG00000013700
fukomys_damarensis ENSFDAG00000011399
ailuropoda_melanoleuca ENSAMEG00000006848
ursus_americanus ENSUAMG00000012133
mustela_putorius_furo ENSMPUG00000003914
neovison_vison ENSNVIG00000017466
canis_lupus_familiaris ENSCAFG00000013540
canis_lupus_dingo ENSCAFG00020002192
vulpes_vulpes ENSVVUG00000010215
panthera_tigris_altaica ENSPTIG00000020408
panthera_pardus ENSPPRG00000010765
felis_catus ENSFCAG00000002260
pteropus_vampyrus ENSPVAG00000010662
erinaceus_europaeus ENSEEUG00000008742
myotis_lucifugus ENSMLUG00000004401
ursus_maritimus ENSUMAG00000022694
sorex_araneus ENSSARG00000000018
equus_caballus ENSECAG00000011087
equus_asinus_asinus ENSEASG00005013758
vicugna_pacos ENSVPAG00000012340
sus_scrofa ENSSSCG00000010835
capra_hircus ENSCHIG00000007226
ovis_aries ENSOARG00000013880
bos_taurus ENSBTAG00000007593
bos_mutus ENSBMUG00000007098
bison_bison_bison ENSBBBG00000002579
tursiops_truncatus ENSTTRG00000016594
loxodonta_africana ENSLAFG00000003450
procavia_capensis ENSPCAG00000001079
loxodonta_africana ENSLAFG00000032567
echinops_telfairi ENSETEG00000010133
choloepus_hoffmanni ENSCHOG00000010095
dasypus_novemcinctus ENSDNOG00000008380
ornithorhynchus_anatinus ENSOANG00000001441
xenopus_tropicalis ENSXETG00000015034
latimeria_chalumnae ENSLACG00000007944
ciona_savignyi ENSCSAVG00000001780
ciona_intestinalis ENSCING00000012804
