pan_troglodytes ENSPTRG00000018262
calidris_pygmaea ENSCPGG00000000853
calidris_pugnax ENSCPUG00000013720
apteryx_haastii ENSAHAG00000010556
apteryx_rowi ENSARWG00000008867
apteryx_owenii ENSAOWG00000011838
dromaius_novaehollandiae ENSDNVG00000011856
crocodylus_porosus ENSCPRG00005001610
crocodylus_porosus ENSCPRG00005001719
pelodiscus_sinensis ENSPSIG00000009967
pelodiscus_sinensis ENSPSIG00000013152
pelodiscus_sinensis ENSPSIG00000011704
pelodiscus_sinensis ENSPSIG00000008444
gopherus_agassizii ENSGAGG00000017679
chelonoidis_abingdonii ENSCABG00000016829
chrysemys_picta_bellii ENSCPBG00000009100
pelodiscus_sinensis ENSPSIG00000008487
salvator_merianae ENSSMRG00000005739
anolis_carolinensis ENSACAG00000005469
apteryx_owenii ENSAOWG00000011820
apteryx_rowi ENSARWG00000008862
apteryx_haastii ENSAHAG00000010571
dromaius_novaehollandiae ENSDNVG00000011850
nothoprocta_perdicaria ENSNPEG00000012112
cyanistes_caeruleus ENSCCEG00000001708
parus_major ENSPMJG00000013002
junco_hyemalis ENSJHYG00000005778
lonchura_striata_domestica ENSLSDG00000006007
serinus_canaria ENSSCAG00000014273
ficedula_albicollis ENSFALG00000012752
manacus_vitellinus ENSMVIG00005000359
lepidothrix_coronata ENSLCOG00000010455
melopsittacus_undulatus ENSMUNG00000010581
calidris_pugnax ENSCPUG00000013721
anas_platyrhynchos_platyrhynchos ENSAPLG00000018429
anser_brachyrhynchus ENSABRG00000003618
gallus_gallus ENSGALG00000053699
coturnix_japonica ENSCJPG00005002502
numida_meleagris ENSNMEG00000008509
crocodylus_porosus ENSCPRG00005001568
gopherus_agassizii ENSGAGG00000016496
chelonoidis_abingdonii ENSCABG00000016826
chrysemys_picta_bellii ENSCPBG00000021352
pogona_vitticeps ENSPVIG00000001807
anolis_carolinensis ENSACAG00000012361
pogona_vitticeps ENSPVIG00000001815
pogona_vitticeps ENSPVIG00000001809
anolis_carolinensis ENSACAG00000029482
salvator_merianae ENSSMRG00000006060
sphenodon_punctatus ENSSPUG00000006910
monodelphis_domestica ENSMODG00000018846
ornithorhynchus_anatinus ENSOANG00000008252
xenopus_tropicalis ENSXETG00000010986
labrus_bergylta ENSLBEG00000021361
labrus_bergylta ENSLBEG00000021336
labrus_bergylta ENSLBEG00000021285
tetraodon_nigroviridis ENSTNIG00000004182
takifugu_rubripes ENSTRUG00000018021
xiphophorus_couchianus ENSXCOG00000002427
xiphophorus_maculatus ENSXMAG00000029551
poecilia_latipinna ENSPLAG00000001984
poecilia_formosa ENSPFOG00000012531
fundulus_heteroclitus ENSFHEG00000022008
oryzias_latipes_asm223469v1 ENSORLG00015010213
oryzias_latipes_asm223471v1 ENSORLG00020000695
oryzias_melastigma ENSOMEG00000005312
maylandia_zebra ENSMZEG00005028016
astatotilapia_calliptera ENSACLG00000023325
pundamilia_nyererei ENSPNYG00000023117
haplochromis_burtoni ENSHBUG00000017430
oreochromis_niloticus ENSONIG00000006063
neolamprologus_brichardi ENSNBRG00000021378
cynoglossus_semilaevis ENSCSEG00000020883
scophthalmus_maximus ENSSMAG00000018766
mastacembelus_armatus ENSMAMG00000005415
esox_lucius ENSELUG00000020829
esox_lucius ENSELUG00000020796
esox_lucius ENSELUG00000020808
labrus_bergylta ENSLBEG00000002742
monopterus_albus ENSMALG00000011209
cynoglossus_semilaevis ENSCSEG00000004300
seriola_lalandi_dorsalis ENSSLDG00000012153
seriola_dumerili ENSSDUG00000011417
scophthalmus_maximus ENSSMAG00000013730
gasterosteus_aculeatus ENSGACG00000013026
mola_mola ENSMMOG00000017283
maylandia_zebra ENSMZEG00005016241
astatotilapia_calliptera ENSACLG00000008435
pundamilia_nyererei ENSPNYG00000012749
haplochromis_burtoni ENSHBUG00000008025
oreochromis_niloticus ENSONIG00000008685
neolamprologus_brichardi ENSNBRG00000003663
amphilophus_citrinellus ENSACIG00000002198
amphiprion_percula ENSAPEG00000023435
amphiprion_ocellaris ENSAOCG00000000805
acanthochromis_polyacanthus ENSAPOG00000019352
stegastes_partitus ENSSPAG00000014761
anabas_testudineus ENSATEG00000004974
mastacembelus_armatus ENSMAMG00000010962
poecilia_formosa ENSPFOG00000007226
poecilia_latipinna ENSPLAG00000019861
poecilia_mexicana ENSPMEG00000008138
poecilia_reticulata ENSPREG00000004098
xiphophorus_maculatus ENSXMAG00000018655
xiphophorus_couchianus ENSXCOG00000007332
gambusia_affinis ENSGAFG00000007964
fundulus_heteroclitus ENSFHEG00000008397
kryptolebias_marmoratus ENSKMAG00000015004
oryzias_latipes_asm223467v1 ENSORLG00000016514
oryzias_latipes_asm223469v1 ENSORLG00015000489
oryzias_latipes_asm223471v1 ENSORLG00020011887
tetraodon_nigroviridis ENSTNIG00000001684
takifugu_rubripes ENSTRUG00000021304
gadus_morhua ENSGMOG00000007190
astyanax_mexicanus ENSAMXG00000031919
pygocentrus_nattereri ENSPNAG00000029548
ictalurus_punctatus ENSIPUG00000005071
scleropages_formosus ENSSFOG00015021264
paramormyrops_kingsleyae ENSPKIG00000010105
lepisosteus_oculatus ENSLOCG00000016342
petromyzon_marinus ENSPMAG00000000677
petromyzon_marinus ENSPMAG00000000319
petromyzon_marinus ENSPMAG00000000686
petromyzon_marinus ENSPMAG00000006795
