anas_platyrhynchos_platyrhynchos ENSAPLG00000009674
rhinopithecus_bieti ENSRBIG00000026895
colobus_angolensis_palliatus ENSCANG00000040256
rhinopithecus_roxellana ENSRROG00000030138
piliocolobus_tephrosceles ENSPTEG00000023645
papio_anubis ENSPANG00000002755
mandrillus_leucophaeus ENSMLEG00000034091
gorilla_gorilla ENSGGOG00000004405
pan_troglodytes ENSPTRG00000017379
saimiri_boliviensis_boliviensis ENSSBOG00000021354
callithrix_jacchus ENSCJAG00000021297
cebus_capucinus_imitator ENSCCAG00000027681
aotus_nancymaae ENSANAG00000026412
carlito_syrichta ENSTSYG00000013721
prolemur_simus ENSPSMG00000013538
microcebus_murinus ENSMICG00000047836
propithecus_coquereli ENSPCOG00000003861
cricetulus_griseus_crigri_1.0 ENSCGRG00000000445
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006873
cricetulus_griseus_crigri-picr ENSCGRG00015025596
mesocricetus_auratus ENSMAUG00000000298
microtus_ochrogaster ENSMOCG00000013476
peromyscus_maniculatus_bairdii ENSPEMG00000030820
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039954
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023141
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022231
mus_spicilegus ENSMSIG00000022653
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018964
rattus_norvegicus ENSRNOG00000027066
nannospalax_galili ENSNGAG00000010803
jaculus_jaculus ENSJJAG00000001538
dipodomys_ordii ENSDORG00000004714
cavia_porcellus ENSCPOG00000007977
cavia_aperea ENSCAPG00000012798
octodon_degus ENSODEG00000004575
chinchilla_lanigera ENSCLAG00000009888
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009461
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016090
fukomys_damarensis ENSFDAG00000016469
urocitellus_parryii ENSUPAG00010012842
ictidomys_tridecemlineatus ENSSTOG00000006290
spermophilus_dauricus ENSSDAG00000013915
marmota_marmota_marmota ENSMMMG00000018625
oryctolagus_cuniculus ENSOCUG00000003757
procavia_capensis ENSPCAG00000000634
tupaia_belangeri ENSTBEG00000011919
erinaceus_europaeus ENSEEUG00000002289
echinops_telfairi ENSETEG00000009578
choloepus_hoffmanni ENSCHOG00000007776
dasypus_novemcinctus ENSDNOG00000039789
myotis_lucifugus ENSMLUG00000008942
sorex_araneus ENSSARG00000012513
ochotona_princeps ENSOPRG00000013171
notamacropus_eugenii ENSMEUG00000004152
phascolarctos_cinereus ENSPCIG00000020118
sarcophilus_harrisii ENSSHAG00000013781
monodelphis_domestica ENSMODG00000010041
ornithorhynchus_anatinus ENSOANG00000013674
latimeria_chalumnae ENSLACG00000003522
latimeria_chalumnae ENSLACG00000005894
ailuropoda_melanoleuca ENSAMEG00000013714
scleropages_formosus ENSSFOG00015001320
paramormyrops_kingsleyae ENSPKIG00000003173
amphiprion_percula ENSAPEG00000019118
amphiprion_ocellaris ENSAOCG00000017817
acanthochromis_polyacanthus ENSAPOG00000011239
stegastes_partitus ENSSPAG00000012913
maylandia_zebra ENSMZEG00005008389
haplochromis_burtoni ENSHBUG00000004535
astatotilapia_calliptera ENSACLG00000012684
neolamprologus_brichardi ENSNBRG00000006740
pundamilia_nyererei ENSPNYG00000013637
oreochromis_niloticus ENSONIG00000008405
amphilophus_citrinellus ENSACIG00000009315
labrus_bergylta ENSLBEG00000016980
gasterosteus_aculeatus ENSGACG00000020746
seriola_lalandi_dorsalis ENSSLDG00000008385
seriola_dumerili ENSSDUG00000019864
scophthalmus_maximus ENSSMAG00000005607
mastacembelus_armatus ENSMAMG00000021514
monopterus_albus ENSMALG00000017222
anabas_testudineus ENSATEG00000011554
takifugu_rubripes ENSTRUG00000001175
tetraodon_nigroviridis ENSTNIG00000014257
mola_mola ENSMMOG00000013683
cyprinodon_variegatus ENSCVAG00000004762
fundulus_heteroclitus ENSFHEG00000014609
poecilia_formosa ENSPFOG00000008958
poecilia_mexicana ENSPMEG00000002751
poecilia_latipinna ENSPLAG00000014487
poecilia_reticulata ENSPREG00000004580
xiphophorus_maculatus ENSXMAG00000022149
xiphophorus_couchianus ENSXCOG00000005840
gambusia_affinis ENSGAFG00000005534
kryptolebias_marmoratus ENSKMAG00000011476
oryzias_latipes_asm223469v1 ENSORLG00015005534
oryzias_latipes_asm223467v1 ENSORLG00000028870
oryzias_latipes_asm223471v1 ENSORLG00020021055
oryzias_melastigma ENSOMEG00000004589
cynoglossus_semilaevis ENSCSEG00000013053
hippocampus_comes ENSHCOG00000016902
periophthalmus_magnuspinnatus ENSPMGG00000001177
gadus_morhua ENSGMOG00000009543
esox_lucius ENSELUG00000001337
astyanax_mexicanus ENSAMXG00000016406
pygocentrus_nattereri ENSPNAG00000006985
ictalurus_punctatus ENSIPUG00000017052
lepisosteus_oculatus ENSLOCG00000010793
