apteryx_haastii ENSAHAG00000008906
monodelphis_domestica ENSMODG00000001701
ornithorhynchus_anatinus ENSOANG00000004024
latimeria_chalumnae ENSLACG00000018389
takifugu_rubripes ENSTRUG00000001770
tetraodon_nigroviridis ENSTNIG00000015128
cynoglossus_semilaevis ENSCSEG00000004054
labrus_bergylta ENSLBEG00000008211
gasterosteus_aculeatus ENSGACG00000007935
mola_mola ENSMMOG00000002360
mastacembelus_armatus ENSMAMG00000010736
monopterus_albus ENSMALG00000019637
anabas_testudineus ENSATEG00000019348
seriola_lalandi_dorsalis ENSSLDG00000002714
seriola_dumerili ENSSDUG00000008780
scophthalmus_maximus ENSSMAG00000019117
amphiprion_percula ENSAPEG00000020058
amphiprion_ocellaris ENSAOCG00000016842
acanthochromis_polyacanthus ENSAPOG00000018744
stegastes_partitus ENSSPAG00000004978
pundamilia_nyererei ENSPNYG00000005111
haplochromis_burtoni ENSHBUG00000022243
maylandia_zebra ENSMZEG00005006575
astatotilapia_calliptera ENSACLG00000001768
neolamprologus_brichardi ENSNBRG00000008880
oreochromis_niloticus ENSONIG00000002533
amphilophus_citrinellus ENSACIG00000004331
fundulus_heteroclitus ENSFHEG00000005013
cyprinodon_variegatus ENSCVAG00000013170
xiphophorus_couchianus ENSXCOG00000006330
xiphophorus_maculatus ENSXMAG00000010114
gambusia_affinis ENSGAFG00000001552
poecilia_formosa ENSPFOG00000012708
poecilia_mexicana ENSPMEG00000002058
poecilia_latipinna ENSPLAG00000003580
poecilia_reticulata ENSPREG00000014572
kryptolebias_marmoratus ENSKMAG00000017689
oryzias_latipes_asm223471v1 ENSORLG00020011205
oryzias_latipes_asm223467v1 ENSORLG00000006243
oryzias_latipes_asm223469v1 ENSORLG00015003071
oryzias_melastigma ENSOMEG00000020668
hippocampus_comes ENSHCOG00000004036
periophthalmus_magnuspinnatus ENSPMGG00000016036
gadus_morhua ENSGMOG00000001302
esox_lucius ENSELUG00000016075
astyanax_mexicanus ENSAMXG00000007749
pygocentrus_nattereri ENSPNAG00000000231
ictalurus_punctatus ENSIPUG00000004419
danio_rerio ENSDARG00000042807
scleropages_formosus ENSSFOG00015006139
paramormyrops_kingsleyae ENSPKIG00000013548
lepisosteus_oculatus ENSLOCG00000011704
petromyzon_marinus ENSPMAG00000002133
petromyzon_marinus ENSPMAG00000007180
eptatretus_burgeri ENSEBUG00000003899
