sorex_araneus ENSSARG00000008360
saimiri_boliviensis_boliviensis ENSSBOG00000024135
mustela_putorius_furo ENSMPUG00000016989
ursus_maritimus ENSUMAG00000022646
vulpes_vulpes ENSVVUG00000024180
panthera_tigris_altaica ENSPTIG00000020921
myotis_lucifugus ENSMLUG00000003248
cavia_aperea ENSCAPG00000012810
spermophilus_dauricus ENSSDAG00000022790
dasypus_novemcinctus ENSDNOG00000045994
choloepus_hoffmanni ENSCHOG00000000687
loxodonta_africana ENSLAFG00000005821
procavia_capensis ENSPCAG00000008173
echinops_telfairi ENSETEG00000000248
tupaia_belangeri ENSTBEG00000003122
ochotona_princeps ENSOPRG00000009375
phascolarctos_cinereus ENSPCIG00000028275
notamacropus_eugenii ENSMEUG00000012125
monodelphis_domestica ENSMODG00000003519
sarcophilus_harrisii ENSSHAG00000012792
ornithorhynchus_anatinus ENSOANG00000006335
gopherus_agassizii ENSGAGG00000005872
chelonoidis_abingdonii ENSCABG00000008585
chrysemys_picta_bellii ENSCPBG00000012244
pelodiscus_sinensis ENSPSIG00000008174
anolis_carolinensis ENSACAG00000003687
pogona_vitticeps ENSPVIG00000013737
notechis_scutatus ENSNSUG00000007635
salvator_merianae ENSSMRG00000021705
sphenodon_punctatus ENSSPUG00000013238
gallus_gallus ENSGALG00000007479
coturnix_japonica ENSCJPG00005019528
numida_meleagris ENSNMEG00000013815
anser_brachyrhynchus ENSABRG00000002210
lepidothrix_coronata ENSLCOG00000016524
manacus_vitellinus ENSMVIG00005018385
lonchura_striata_domestica ENSLSDG00000005650
taeniopygia_guttata ENSTGUG00000009410
ficedula_albicollis ENSFALG00000008240
serinus_canaria ENSSCAG00000016727
cyanistes_caeruleus ENSCCEG00000022268
parus_major ENSPMJG00000003901
junco_hyemalis ENSJHYG00000018486
calidris_pygmaea ENSCPGG00000017567
calidris_pugnax ENSCPUG00000009463
apteryx_haastii ENSAHAG00000013601
apteryx_rowi ENSARWG00000006829
apteryx_owenii ENSAOWG00000018030
dromaius_novaehollandiae ENSDNVG00000018411
melopsittacus_undulatus ENSMUNG00000007688
nothoprocta_perdicaria ENSNPEG00000008802
anas_platyrhynchos_platyrhynchos ENSAPLG00000008160
zonotrichia_albicollis ENSZALG00000006910
xenopus_tropicalis ENSXETG00000026347
latimeria_chalumnae ENSLACG00000011624
astyanax_mexicanus ENSAMXG00000035752
pygocentrus_nattereri ENSPNAG00000000304
ictalurus_punctatus ENSIPUG00000000758
danio_rerio ENSDARG00000052994
scophthalmus_maximus ENSSMAG00000003030
cynoglossus_semilaevis ENSCSEG00000006441
poecilia_formosa ENSPFOG00000000825
poecilia_formosa ENSPFOG00000012507
poecilia_mexicana ENSPMEG00000005206
poecilia_latipinna ENSPLAG00000007647
poecilia_reticulata ENSPREG00000019641
xiphophorus_maculatus ENSXMAG00000002580
xiphophorus_couchianus ENSXCOG00000012274
gambusia_affinis ENSGAFG00000009359
fundulus_heteroclitus ENSFHEG00000002348
cyprinodon_variegatus ENSCVAG00000013208
kryptolebias_marmoratus ENSKMAG00000021320
oryzias_latipes_asm223471v1 ENSORLG00020003349
oryzias_latipes_asm223469v1 ENSORLG00015008242
oryzias_latipes_asm223467v1 ENSORLG00000007710
oryzias_melastigma ENSOMEG00000003332
takifugu_rubripes ENSTRUG00000007096
tetraodon_nigroviridis ENSTNIG00000008686
gasterosteus_aculeatus ENSGACG00000007574
amphiprion_ocellaris ENSAOCG00000002502
amphiprion_percula ENSAPEG00000014360
acanthochromis_polyacanthus ENSAPOG00000019664
stegastes_partitus ENSSPAG00000013538
maylandia_zebra ENSMZEG00005027738
astatotilapia_calliptera ENSACLG00000010128
pundamilia_nyererei ENSPNYG00000007955
haplochromis_burtoni ENSHBUG00000023629
neolamprologus_brichardi ENSNBRG00000021206
oreochromis_niloticus ENSONIG00000018348
amphilophus_citrinellus ENSACIG00000021745
mastacembelus_armatus ENSMAMG00000001280
monopterus_albus ENSMALG00000017615
anabas_testudineus ENSATEG00000001143
seriola_lalandi_dorsalis ENSSLDG00000019324
seriola_dumerili ENSSDUG00000008608
mola_mola ENSMMOG00000010548
labrus_bergylta ENSLBEG00000024105
periophthalmus_magnuspinnatus ENSPMGG00000020263
hippocampus_comes ENSHCOG00000018276
esox_lucius ENSELUG00000021579
paramormyrops_kingsleyae ENSPKIG00000008475
scleropages_formosus ENSSFOG00015015925
lepisosteus_oculatus ENSLOCG00000009024
seriola_lalandi_dorsalis ENSSLDG00000012721
seriola_dumerili ENSSDUG00000013940
scophthalmus_maximus ENSSMAG00000021100
mastacembelus_armatus ENSMAMG00000002778
monopterus_albus ENSMALG00000018431
anabas_testudineus ENSATEG00000022106
labrus_bergylta ENSLBEG00000013312
amphiprion_percula ENSAPEG00000010021
amphiprion_ocellaris ENSAOCG00000003701
stegastes_partitus ENSSPAG00000020016
acanthochromis_polyacanthus ENSAPOG00000008627
cynoglossus_semilaevis ENSCSEG00000020821
gasterosteus_aculeatus ENSGACG00000014826
xiphophorus_maculatus ENSXMAG00000005681
xiphophorus_couchianus ENSXCOG00000011848
poecilia_latipinna ENSPLAG00000022373
poecilia_mexicana ENSPMEG00000003124
poecilia_reticulata ENSPREG00000021174
poecilia_formosa ENSPFOG00000009401
gambusia_affinis ENSGAFG00000004830
cyprinodon_variegatus ENSCVAG00000002979
fundulus_heteroclitus ENSFHEG00000002603
kryptolebias_marmoratus ENSKMAG00000004315
oryzias_latipes_asm223467v1 ENSORLG00000023276
oryzias_latipes_asm223471v1 ENSORLG00020021015
oryzias_latipes_asm223469v1 ENSORLG00015021704
oryzias_melastigma ENSOMEG00000011564
takifugu_rubripes ENSTRUG00000005224
mola_mola ENSMMOG00000017944
periophthalmus_magnuspinnatus ENSPMGG00000009144
astatotilapia_calliptera ENSACLG00000012120
maylandia_zebra ENSMZEG00005014676
pundamilia_nyererei ENSPNYG00000023323
haplochromis_burtoni ENSHBUG00000016611
neolamprologus_brichardi ENSNBRG00000006726
oreochromis_niloticus ENSONIG00000000285
amphilophus_citrinellus ENSACIG00000020125
hippocampus_comes ENSHCOG00000008780
gadus_morhua ENSGMOG00000011952
esox_lucius ENSELUG00000021605
scleropages_formosus ENSSFOG00015021482
gadus_morhua ENSGMOG00000018433
eptatretus_burgeri ENSEBUG00000004536
