ciona_savignyi ENSCSAVG00000007361
meriones_unguiculatus ENSMUGG00000009903
nannospalax_galili ENSNGAG00000010714
jaculus_jaculus ENSJJAG00000023436
castor_canadensis ENSCCNG00000028710
erinaceus_europaeus ENSEEUG00000000704
loxodonta_africana ENSLAFG00000012666
procavia_capensis ENSPCAG00000015828
pteropus_vampyrus ENSPVAG00000002538
myotis_lucifugus ENSMLUG00000011273
equus_asinus_asinus ENSEASG00005008330
equus_caballus ENSECAG00000000463
capra_hircus ENSCHIG00000022790
ovis_aries ENSOARG00000008836
bos_taurus ENSBTAG00000017922
bos_mutus ENSBMUG00000000945
bison_bison_bison ENSBBBG00000024469
tursiops_truncatus ENSTTRG00000011624
vicugna_pacos ENSVPAG00000008042
sus_scrofa ENSSSCG00000031669
canis_lupus_familiaris ENSCAFG00000020001
canis_lupus_dingo ENSCAFG00020023632
vulpes_vulpes ENSVVUG00000027005
ailuropoda_melanoleuca ENSAMEG00000015935
ursus_americanus ENSUAMG00000026331
neovison_vison ENSNVIG00000016410
mustela_putorius_furo ENSMPUG00000012975
panthera_tigris_altaica ENSPTIG00000021629
panthera_pardus ENSPPRG00000002953
felis_catus ENSFCAG00000005877
homo_sapiens ENSG00000167130
gorilla_gorilla ENSGGOG00000006403
pan_troglodytes ENSPTRG00000021451
pan_troglodytes ENSPTRG00000047001
pan_paniscus ENSPPAG00000038994
pongo_abelii ENSPPYG00000019673
nomascus_leucogenys ENSNLEG00000017640
colobus_angolensis_palliatus ENSCANG00000020475
piliocolobus_tephrosceles ENSPTEG00000005162
rhinopithecus_roxellana ENSRROG00000041333
rhinopithecus_bieti ENSRBIG00000040274
cercocebus_atys ENSCATG00000031498
mandrillus_leucophaeus ENSMLEG00000032287
theropithecus_gelada ENSTGEG00000016997
papio_anubis ENSPANG00000025954
macaca_mulatta ENSMMUG00000032030
macaca_fascicularis ENSMFAG00000038391
macaca_nemestrina ENSMNEG00000028372
chlorocebus_sabaeus ENSCSAG00000014528
cebus_capucinus_imitator ENSCCAG00000035231
saimiri_boliviensis_boliviensis ENSSBOG00000027570
callithrix_jacchus ENSCJAG00000020287
aotus_nancymaae ENSANAG00000037795
prolemur_simus ENSPSMG00000019683
propithecus_coquereli ENSPCOG00000016455
microcebus_murinus ENSMICG00000005907
otolemur_garnettii ENSOGAG00000009049
carlito_syrichta ENSTSYG00000029072
oryctolagus_cuniculus ENSOCUG00000027372
tupaia_belangeri ENSTBEG00000011404
dasypus_novemcinctus ENSDNOG00000005043
spermophilus_dauricus ENSSDAG00000001295
ictidomys_tridecemlineatus ENSSTOG00000020568
urocitellus_parryii ENSUPAG00010018078
marmota_marmota_marmota ENSMMMG00000013055
dipodomys_ordii ENSDORG00000006838
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011852
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012391
fukomys_damarensis ENSFDAG00000006584
octodon_degus ENSODEG00000017020
octodon_degus ENSODEG00000006728
chinchilla_lanigera ENSCLAG00000001378
cavia_porcellus ENSCPOG00000030017
cavia_aperea ENSCAPG00000007673
ochotona_princeps ENSOPRG00000016912
echinops_telfairi ENSETEG00000011749
ornithorhynchus_anatinus ENSOANG00000013511
xenopus_tropicalis ENSXETG00000018964
scophthalmus_maximus ENSSMAG00000009644
cynoglossus_semilaevis ENSCSEG00000015260
amphiprion_percula ENSAPEG00000022294
amphiprion_ocellaris ENSAOCG00000016049
acanthochromis_polyacanthus ENSAPOG00000021218
stegastes_partitus ENSSPAG00000005423
mastacembelus_armatus ENSMAMG00000018166
monopterus_albus ENSMALG00000005708
anabas_testudineus ENSATEG00000012798
seriola_lalandi_dorsalis ENSSLDG00000015720
seriola_dumerili ENSSDUG00000007756
takifugu_rubripes ENSTRUG00000018367
tetraodon_nigroviridis ENSTNIG00000007508
mola_mola ENSMMOG00000004577
periophthalmus_magnuspinnatus ENSPMGG00000004760
labrus_bergylta ENSLBEG00000024009
gasterosteus_aculeatus ENSGACG00000016018
poecilia_formosa ENSPFOG00000006746
poecilia_latipinna ENSPLAG00000021749
poecilia_mexicana ENSPMEG00000009116
poecilia_mexicana ENSPMEG00000009456
poecilia_reticulata ENSPREG00000000657
xiphophorus_maculatus ENSXMAG00000005734
xiphophorus_couchianus ENSXCOG00000001404
gambusia_affinis ENSGAFG00000013481
fundulus_heteroclitus ENSFHEG00000022112
cyprinodon_variegatus ENSCVAG00000015600
kryptolebias_marmoratus ENSKMAG00000010112
oryzias_latipes_asm223471v1 ENSORLG00020009141
oryzias_latipes_asm223467v1 ENSORLG00000004112
oryzias_latipes_asm223469v1 ENSORLG00015015984
oryzias_melastigma ENSOMEG00000011573
astatotilapia_calliptera ENSACLG00000027849
haplochromis_burtoni ENSHBUG00000008718
maylandia_zebra ENSMZEG00005003007
pundamilia_nyererei ENSPNYG00000003578
neolamprologus_brichardi ENSNBRG00000007607
oreochromis_niloticus ENSONIG00000007370
amphilophus_citrinellus ENSACIG00000015452
hippocampus_comes ENSHCOG00000001584
gadus_morhua ENSGMOG00000016141
esox_lucius ENSELUG00000022586
pygocentrus_nattereri ENSPNAG00000005741
astyanax_mexicanus ENSAMXG00000032913
ictalurus_punctatus ENSIPUG00000006634
danio_rerio ENSDARG00000036915
scleropages_formosus ENSSFOG00015002773
paramormyrops_kingsleyae ENSPKIG00000025145
lepisosteus_oculatus ENSLOCG00000004245
eptatretus_burgeri ENSEBUG00000013471
saccharomyces_cerevisiae_strain_s288c YGR036C
