sarcophilus_harrisii ENSSHAG00000010511
homo_sapiens ENSG00000120727
cercocebus_atys ENSCATG00000042379
chlorocebus_sabaeus ENSCSAG00000013068
theropithecus_gelada ENSTGEG00000024080
papio_anubis ENSPANG00000031213
macaca_fascicularis ENSMFAG00000032588
callithrix_jacchus ENSCJAG00000006982
callithrix_jacchus ENSCJAG00000039540
cebus_capucinus_imitator ENSCCAG00000029791
prolemur_simus ENSPSMG00000019057
oryctolagus_cuniculus ENSOCUG00000006932
myotis_lucifugus ENSMLUG00000003002
dasypus_novemcinctus ENSDNOG00000039771
loxodonta_africana ENSLAFG00000025741
procavia_capensis ENSPCAG00000006938
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010854
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005519
fukomys_damarensis ENSFDAG00000006187
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012228
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003000
cavia_porcellus ENSCPOG00000031609
cavia_aperea ENSCAPG00000006930
chinchilla_lanigera ENSCLAG00000006663
jaculus_jaculus ENSJJAG00000016822
jaculus_jaculus ENSJJAG00000017230
dipodomys_ordii ENSDORG00000025290
ochotona_princeps ENSOPRG00000000262
carlito_syrichta ENSTSYG00000025844
erinaceus_europaeus ENSEEUG00000011594
echinops_telfairi ENSETEG00000010641
propithecus_coquereli ENSPCOG00000027792
aotus_nancymaae ENSANAG00000025444
canis_lupus_familiaris ENSCAFG00000031150
vulpes_vulpes ENSVVUG00000009886
marmota_marmota_marmota ENSMMMG00000014345
phascolarctos_cinereus ENSPCIG00000015986
crocodylus_porosus ENSCPRG00005003025
apteryx_rowi ENSARWG00000017634
gopherus_agassizii ENSGAGG00000011392
chelonoidis_abingdonii ENSCABG00000021327
chrysemys_picta_bellii ENSCPBG00000006310
pelodiscus_sinensis ENSPSIG00000014949
apteryx_owenii ENSAOWG00000019142
apteryx_haastii ENSAHAG00000002627
dromaius_novaehollandiae ENSDNVG00000002796
nothoprocta_perdicaria ENSNPEG00000003190
gallus_gallus ENSGALG00000002488
coturnix_japonica ENSCJPG00005011388
meleagris_gallopavo ENSMGAG00000001321
numida_meleagris ENSNMEG00000013809
anser_brachyrhynchus ENSABRG00000021499
anas_platyrhynchos_platyrhynchos ENSAPLG00000019131
taeniopygia_guttata ENSTGUG00000014593
lonchura_striata_domestica ENSLSDG00000017476
serinus_canaria ENSSCAG00000016673
junco_hyemalis ENSJHYG00000002218
zonotrichia_albicollis ENSZALG00000011955
ficedula_albicollis ENSFALG00000003042
lepidothrix_coronata ENSLCOG00000005371
manacus_vitellinus ENSMVIG00005000585
cyanistes_caeruleus ENSCCEG00000013849
parus_major ENSPMJG00000008090
calidris_pygmaea ENSCPGG00000000934
calidris_pugnax ENSCPUG00000003570
melopsittacus_undulatus ENSMUNG00000009478
sphenodon_punctatus ENSSPUG00000019232
sphenodon_punctatus ENSSPUG00000004659
anolis_carolinensis ENSACAG00000016318
pogona_vitticeps ENSPVIG00000003350
notechis_scutatus ENSNSUG00000002156
salvator_merianae ENSSMRG00000022733
latimeria_chalumnae ENSLACG00000006350
ornithorhynchus_anatinus ENSOANG00000000641
paramormyrops_kingsleyae ENSPKIG00000000367
scleropages_formosus ENSSFOG00015001807
cynoglossus_semilaevis ENSCSEG00000012698
cynoglossus_semilaevis ENSCSEG00000002604
gasterosteus_aculeatus ENSGACG00000016329
hippocampus_comes ENSHCOG00000000581
seriola_dumerili ENSSDUG00000005125
seriola_lalandi_dorsalis ENSSLDG00000005689
scophthalmus_maximus ENSSMAG00000006037
mastacembelus_armatus ENSMAMG00000013851
monopterus_albus ENSMALG00000001765
amphiprion_percula ENSAPEG00000003779
amphiprion_ocellaris ENSAOCG00000022396
acanthochromis_polyacanthus ENSAPOG00000004256
stegastes_partitus ENSSPAG00000009601
astatotilapia_calliptera ENSACLG00000015874
maylandia_zebra ENSMZEG00005003652
pundamilia_nyererei ENSPNYG00000015792
haplochromis_burtoni ENSHBUG00000003991
neolamprologus_brichardi ENSNBRG00000013323
oreochromis_niloticus ENSONIG00000004423
amphilophus_citrinellus ENSACIG00000022428
labrus_bergylta ENSLBEG00000018227
poecilia_latipinna ENSPLAG00000003986
poecilia_formosa ENSPFOG00000004389
poecilia_mexicana ENSPMEG00000015351
poecilia_reticulata ENSPREG00000011838
gambusia_affinis ENSGAFG00000019167
xiphophorus_couchianus ENSXCOG00000014446
xiphophorus_maculatus ENSXMAG00000014101
fundulus_heteroclitus ENSFHEG00000006062
cyprinodon_variegatus ENSCVAG00000005325
kryptolebias_marmoratus ENSKMAG00000009636
oryzias_latipes_asm223467v1 ENSORLG00000022388
oryzias_latipes_asm223471v1 ENSORLG00020009378
oryzias_latipes_asm223469v1 ENSORLG00015018574
oryzias_melastigma ENSOMEG00000022317
tetraodon_nigroviridis ENSTNIG00000003165
tetraodon_nigroviridis ENSTNIG00000001843
mola_mola ENSMMOG00000004297
anabas_testudineus ENSATEG00000018534
gadus_morhua ENSGMOG00000019083
esox_lucius ENSELUG00000021874
lepisosteus_oculatus ENSLOCG00000011563
pogona_vitticeps ENSPVIG00000000028
anolis_carolinensis ENSACAG00000029151
notechis_scutatus ENSNSUG00000008035
salvator_merianae ENSSMRG00000015278
sphenodon_punctatus ENSSPUG00000005138
gopherus_agassizii ENSGAGG00000001384
chelonoidis_abingdonii ENSCABG00000005533
chrysemys_picta_bellii ENSCPBG00000019898
pelodiscus_sinensis ENSPSIG00000011250
anser_brachyrhynchus ENSABRG00000012155
numida_meleagris ENSNMEG00000005685
serinus_canaria ENSSCAG00000014156
lonchura_striata_domestica ENSLSDG00000012933
ficedula_albicollis ENSFALG00000002981
manacus_vitellinus ENSMVIG00005000744
melopsittacus_undulatus ENSMUNG00000008022
nothoprocta_perdicaria ENSNPEG00000008150
apteryx_owenii ENSAOWG00000009585
apteryx_rowi ENSARWG00000014240
apteryx_haastii ENSAHAG00000018581
dromaius_novaehollandiae ENSDNVG00000000409
calidris_pugnax ENSCPUG00000010514
calidris_pygmaea ENSCPGG00000017273
notamacropus_eugenii ENSMEUG00000005607
phascolarctos_cinereus ENSPCIG00000015895
monodelphis_domestica ENSMODG00000011188
xenopus_tropicalis ENSXETG00000025676
saimiri_boliviensis_boliviensis ENSSBOG00000026065
cebus_capucinus_imitator ENSCCAG00000000020
callithrix_jacchus ENSCJAG00000019433
aotus_nancymaae ENSANAG00000034035
papio_anubis ENSPANG00000030889
cercocebus_atys ENSCATG00000033205
macaca_fascicularis ENSMFAG00000027132
macaca_mulatta ENSMMUG00000006330
macaca_nemestrina ENSMNEG00000028146
theropithecus_gelada ENSTGEG00000013285
mandrillus_leucophaeus ENSMLEG00000044277
colobus_angolensis_palliatus ENSCANG00000042051
pan_paniscus ENSPPAG00000037708
pan_troglodytes ENSPTRG00000012046
gorilla_gorilla ENSGGOG00000037950
homo_sapiens ENSG00000124374
nomascus_leucogenys ENSNLEG00000031125
rhinopithecus_roxellana ENSRROG00000029773
rhinopithecus_bieti ENSRBIG00000037507
pongo_abelii ENSPPYG00000012309
chlorocebus_sabaeus ENSCSAG00000015251
carlito_syrichta ENSTSYG00000002010
tupaia_belangeri ENSTBEG00000007255
sus_scrofa ENSSSCG00000038394
vicugna_pacos ENSVPAG00000010632
bos_taurus ENSBTAG00000054656
bos_mutus ENSBMUG00000001154
bison_bison_bison ENSBBBG00000004763
ovis_aries ENSOARG00000011367
capra_hircus ENSCHIG00000021303
equus_asinus_asinus ENSEASG00005007580
myotis_lucifugus ENSMLUG00000010260
pteropus_vampyrus ENSPVAG00000002915
ursus_maritimus ENSUMAG00000021581
ursus_americanus ENSUAMG00000018918
ailuropoda_melanoleuca ENSAMEG00000015825
canis_lupus_familiaris ENSCAFG00000009092
canis_lupus_dingo ENSCAFG00020001597
vulpes_vulpes ENSVVUG00000007493
neovison_vison ENSNVIG00000002911
mustela_putorius_furo ENSMPUG00000007392
panthera_pardus ENSPPRG00000010629
panthera_tigris_altaica ENSPTIG00000019330
felis_catus ENSFCAG00000033101
equus_caballus ENSECAG00000012841
piliocolobus_tephrosceles ENSPTEG00000038703
choloepus_hoffmanni ENSCHOG00000001603
dasypus_novemcinctus ENSDNOG00000019514
dasypus_novemcinctus ENSDNOG00000040829
loxodonta_africana ENSLAFG00000007696
propithecus_coquereli ENSPCOG00000014555
microcebus_murinus ENSMICG00000030507
prolemur_simus ENSPSMG00000020867
otolemur_garnettii ENSOGAG00000029745
dipodomys_ordii ENSDORG00000025912
jaculus_jaculus ENSJJAG00000013814
spermophilus_dauricus ENSSDAG00000021230
marmota_marmota_marmota ENSMMMG00000004342
ictidomys_tridecemlineatus ENSSTOG00000003986
urocitellus_parryii ENSUPAG00010006035
cavia_aperea ENSCAPG00000007298
cavia_porcellus ENSCPOG00000013310
chinchilla_lanigera ENSCLAG00000007720
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007808
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015865
fukomys_damarensis ENSFDAG00000012534
octodon_degus ENSODEG00000010177
microtus_ochrogaster ENSMOCG00000018425
peromyscus_maniculatus_bairdii ENSPEMG00000006571
cricetulus_griseus_crigri_1.0 ENSCGRG00000012343
cricetulus_griseus_crigri-picr ENSCGRG00015018028
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023477
mesocricetus_auratus ENSMAUG00000018430
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000045896
mus_spicilegus ENSMSIG00000031491
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029573
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028567
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022302
rattus_norvegicus ENSRNOG00000014092
meriones_unguiculatus ENSMUGG00000011400
nannospalax_galili ENSNGAG00000017186
castor_canadensis ENSCCNG00000000566
echinops_telfairi ENSETEG00000005264
oryctolagus_cuniculus ENSOCUG00000022370
ochotona_princeps ENSOPRG00000011641
tursiops_truncatus ENSTTRG00000012263
cyanistes_caeruleus ENSCCEG00000003671
cyanistes_caeruleus ENSCCEG00000016908
paramormyrops_kingsleyae ENSPKIG00000022573
scleropages_formosus ENSSFOG00015020199
mastacembelus_armatus ENSMAMG00000008229
monopterus_albus ENSMALG00000018180
anabas_testudineus ENSATEG00000016666
takifugu_rubripes ENSTRUG00000024125
tetraodon_nigroviridis ENSTNIG00000000989
periophthalmus_magnuspinnatus ENSPMGG00000001475
poecilia_formosa ENSPFOG00000000729
poecilia_mexicana ENSPMEG00000010323
poecilia_reticulata ENSPREG00000001216
poecilia_latipinna ENSPLAG00000012595
xiphophorus_maculatus ENSXMAG00000022062
xiphophorus_couchianus ENSXCOG00000005080
gambusia_affinis ENSGAFG00000014924
fundulus_heteroclitus ENSFHEG00000005594
cyprinodon_variegatus ENSCVAG00000000822
kryptolebias_marmoratus ENSKMAG00000006658
oryzias_latipes_asm223471v1 ENSORLG00020011595
oryzias_latipes_asm223467v1 ENSORLG00000022922
oryzias_latipes_asm223469v1 ENSORLG00015009400
oryzias_melastigma ENSOMEG00000008937
haplochromis_burtoni ENSHBUG00000016159
pundamilia_nyererei ENSPNYG00000019893
astatotilapia_calliptera ENSACLG00000020543
maylandia_zebra ENSMZEG00005004115
neolamprologus_brichardi ENSNBRG00000005505
oreochromis_niloticus ENSONIG00000013571
cynoglossus_semilaevis ENSCSEG00000016672
mola_mola ENSMMOG00000014183
labrus_bergylta ENSLBEG00000017120
gasterosteus_aculeatus ENSGACG00000019867
seriola_lalandi_dorsalis ENSSLDG00000023815
seriola_dumerili ENSSDUG00000021592
scophthalmus_maximus ENSSMAG00000017067
amphiprion_percula ENSAPEG00000020429
amphiprion_ocellaris ENSAOCG00000000839
acanthochromis_polyacanthus ENSAPOG00000018047
stegastes_partitus ENSSPAG00000017608
hippocampus_comes ENSHCOG00000001492
gadus_morhua ENSGMOG00000011793
esox_lucius ENSELUG00000011488
pygocentrus_nattereri ENSPNAG00000010871
astyanax_mexicanus ENSAMXG00000029235
ictalurus_punctatus ENSIPUG00000001427
pygocentrus_nattereri ENSPNAG00000017356
astyanax_mexicanus ENSAMXG00000038609
ictalurus_punctatus ENSIPUG00000013625
danio_rerio ENSDARG00000008706
esox_lucius ENSELUG00000018286
lepisosteus_oculatus ENSLOCG00000001347
petromyzon_marinus ENSPMAG00000003460
eptatretus_burgeri ENSEBUG00000001987
drosophila_melanogaster FBgn0038100
