poecilia_formosa ENSPFOG00000006797
manacus_vitellinus ENSMVIG00005016969
anser_brachyrhynchus ENSABRG00000004570
coturnix_japonica ENSCJPG00005009296
melopsittacus_undulatus ENSMUNG00000009706
numida_meleagris ENSNMEG00000012249
apteryx_owenii ENSAOWG00000008115
dromaius_novaehollandiae ENSDNVG00000010433
pelodiscus_sinensis ENSPSIG00000014368
crocodylus_porosus ENSCPRG00005003929
tupaia_belangeri ENSTBEG00000005452
oryctolagus_cuniculus ENSOCUG00000025219
erinaceus_europaeus ENSEEUG00000000104
echinops_telfairi ENSETEG00000010899
loxodonta_africana ENSLAFG00000028646
procavia_capensis ENSPCAG00000009900
dasypus_novemcinctus ENSDNOG00000043139
pan_paniscus ENSPPAG00000034947
pan_troglodytes ENSPTRG00000004390
homo_sapiens ENSG00000184232
gorilla_gorilla ENSGGOG00000008711
pongo_abelii ENSPPYG00000003971
nomascus_leucogenys ENSNLEG00000007402
cercocebus_atys ENSCATG00000039933
mandrillus_leucophaeus ENSMLEG00000036891
macaca_mulatta ENSMMUG00000012249
macaca_nemestrina ENSMNEG00000036407
macaca_fascicularis ENSMFAG00000032739
theropithecus_gelada ENSTGEG00000025797
papio_anubis ENSPANG00000020665
chlorocebus_sabaeus ENSCSAG00000002480
rhinopithecus_bieti ENSRBIG00000031564
rhinopithecus_roxellana ENSRROG00000035538
piliocolobus_tephrosceles ENSPTEG00000015079
colobus_angolensis_palliatus ENSCANG00000043091
saimiri_boliviensis_boliviensis ENSSBOG00000020591
callithrix_jacchus ENSCJAG00000041876
cebus_capucinus_imitator ENSCCAG00000020197
aotus_nancymaae ENSANAG00000028659
carlito_syrichta ENSTSYG00000028969
prolemur_simus ENSPSMG00000004988
microcebus_murinus ENSMICG00000011133
propithecus_coquereli ENSPCOG00000020839
otolemur_garnettii ENSOGAG00000013849
chinchilla_lanigera ENSCLAG00000014022
octodon_degus ENSODEG00000007327
cavia_aperea ENSCAPG00000015014
cavia_porcellus ENSCPOG00000037745
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014330
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016801
fukomys_damarensis ENSFDAG00000014689
castor_canadensis ENSCCNG00000030166
spermophilus_dauricus ENSSDAG00000016807
ictidomys_tridecemlineatus ENSSTOG00000026759
urocitellus_parryii ENSUPAG00010019004
marmota_marmota_marmota ENSMMMG00000022206
mus_spicilegus ENSMSIG00000005521
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033229
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032014
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032090
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014959
rattus_norvegicus ENSRNOG00000009243
meriones_unguiculatus ENSMUGG00000011154
cricetulus_griseus_crigri_1.0 ENSCGRG00000011448
cricetulus_griseus_crigri-picr ENSCGRG00015014167
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018323
mesocricetus_auratus ENSMAUG00000010047
microtus_ochrogaster ENSMOCG00000018469
peromyscus_maniculatus_bairdii ENSPEMG00000019857
nannospalax_galili ENSNGAG00000011846
jaculus_jaculus ENSJJAG00000015119
dipodomys_ordii ENSDORG00000028006
ochotona_princeps ENSOPRG00000005370
capra_hircus ENSCHIG00000009782
ovis_aries ENSOARG00000016722
bos_taurus ENSBTAG00000021338
bos_mutus ENSBMUG00000009919
bison_bison_bison ENSBBBG00000009157
tursiops_truncatus ENSTTRG00000011683
sus_scrofa ENSSSCG00000036307
pteropus_vampyrus ENSPVAG00000011798
ursus_americanus ENSUAMG00000025398
ailuropoda_melanoleuca ENSAMEG00000008008
neovison_vison ENSNVIG00000002114
canis_lupus_dingo ENSCAFG00020012492
canis_lupus_familiaris ENSCAFG00000031210
vulpes_vulpes ENSVVUG00000022279
panthera_tigris_altaica ENSPTIG00000015562
panthera_pardus ENSPPRG00000022567
felis_catus ENSFCAG00000032399
equus_asinus_asinus ENSEASG00005003899
equus_caballus ENSECAG00000015986
phascolarctos_cinereus ENSPCIG00000018076
notamacropus_eugenii ENSMEUG00000015433
sarcophilus_harrisii ENSSHAG00000018302
monodelphis_domestica ENSMODG00000013145
ornithorhynchus_anatinus ENSOANG00000014509
xenopus_tropicalis ENSXETG00000017014
latimeria_chalumnae ENSLACG00000011164
ornithorhynchus_anatinus ENSOANG00000010002
drosophila_melanogaster FBgn0011818
