astyanax_mexicanus ENSAMXG00000011343
theropithecus_gelada ENSTGEG00000001233
chlorocebus_sabaeus ENSCSAG00000012723
piliocolobus_tephrosceles ENSPTEG00000030856
colobus_angolensis_palliatus ENSCANG00000032085
rhinopithecus_roxellana ENSRROG00000039271
rhinopithecus_bieti ENSRBIG00000031402
cebus_capucinus_imitator ENSCCAG00000031874
saimiri_boliviensis_boliviensis ENSSBOG00000018474
callithrix_jacchus ENSCJAG00000048103
aotus_nancymaae ENSANAG00000028806
prolemur_simus ENSPSMG00000010021
prolemur_simus ENSPSMG00000004867
tupaia_belangeri ENSTBEG00000011654
oryctolagus_cuniculus ENSOCUG00000001641
mus_spicilegus ENSMSIG00000006583
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034025
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023279
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032877
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031425
rattus_norvegicus ENSRNOG00000002984
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012329
cricetulus_griseus_crigri-picr ENSCGRG00015008822
cricetulus_griseus_crigri_1.0 ENSCGRG00000001433
mesocricetus_auratus ENSMAUG00000013560
peromyscus_maniculatus_bairdii ENSPEMG00000026057
microtus_ochrogaster ENSMOCG00000000837
dipodomys_ordii ENSDORG00000013624
chinchilla_lanigera ENSCLAG00000003915
octodon_degus ENSODEG00000000854
cavia_porcellus ENSCPOG00000005516
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004390
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000658
fukomys_damarensis ENSFDAG00000006101
spermophilus_dauricus ENSSDAG00000016405
ictidomys_tridecemlineatus ENSSTOG00000007716
marmota_marmota_marmota ENSMMMG00000013331
urocitellus_parryii ENSUPAG00010020212
marmota_marmota_marmota ENSMMMG00000024302
spermophilus_dauricus ENSSDAG00000017356
urocitellus_parryii ENSUPAG00010003900
spermophilus_dauricus ENSSDAG00000008643
loxodonta_africana ENSLAFG00000022258
phascolarctos_cinereus ENSPCIG00000019707
monodelphis_domestica ENSMODG00000011104
sarcophilus_harrisii ENSSHAG00000008564
ornithorhynchus_anatinus ENSOANG00000013992
xenopus_tropicalis ENSXETG00000022583
latimeria_chalumnae ENSLACG00000013361
