ciona_intestinalis ENSCING00000002129
apteryx_owenii ENSAOWG00000015515
dromaius_novaehollandiae ENSDNVG00000009117
nothoprocta_perdicaria ENSNPEG00000002073
crocodylus_porosus ENSCPRG00005008295
pogona_vitticeps ENSPVIG00000020407
anolis_carolinensis ENSACAG00000007349
notechis_scutatus ENSNSUG00000002489
salvator_merianae ENSSMRG00000000102
sphenodon_punctatus ENSSPUG00000018791
xenopus_tropicalis ENSXETG00000027727
latimeria_chalumnae ENSLACG00000005731
paramormyrops_kingsleyae ENSPKIG00000009928
scleropages_formosus ENSSFOG00015003609
pygocentrus_nattereri ENSPNAG00000009442
astyanax_mexicanus ENSAMXG00000014415
ictalurus_punctatus ENSIPUG00000005073
danio_rerio ENSDARG00000015676
esox_lucius ENSELUG00000024123
gadus_morhua ENSGMOG00000009675
cynoglossus_semilaevis ENSCSEG00000017954
kryptolebias_marmoratus ENSKMAG00000020427
monopterus_albus ENSMALG00000009256
mastacembelus_armatus ENSMAMG00000012427
anabas_testudineus ENSATEG00000014351
seriola_dumerili ENSSDUG00000023721
seriola_lalandi_dorsalis ENSSLDG00000006565
scophthalmus_maximus ENSSMAG00000012887
labrus_bergylta ENSLBEG00000022216
gasterosteus_aculeatus ENSGACG00000010028
tetraodon_nigroviridis ENSTNIG00000007712
tetraodon_nigroviridis ENSTNIG00000007714
takifugu_rubripes ENSTRUG00000005958
mola_mola ENSMMOG00000012765
amphiprion_ocellaris ENSAOCG00000009086
amphiprion_percula ENSAPEG00000000329
acanthochromis_polyacanthus ENSAPOG00000022912
stegastes_partitus ENSSPAG00000014328
haplochromis_burtoni ENSHBUG00000001781
pundamilia_nyererei ENSPNYG00000006778
maylandia_zebra ENSMZEG00005016888
astatotilapia_calliptera ENSACLG00000015520
neolamprologus_brichardi ENSNBRG00000003324
oreochromis_niloticus ENSONIG00000003643
amphilophus_citrinellus ENSACIG00000015196
xiphophorus_maculatus ENSXMAG00000018406
gambusia_affinis ENSGAFG00000012798
poecilia_formosa ENSPFOG00000012103
poecilia_latipinna ENSPLAG00000008087
poecilia_mexicana ENSPMEG00000008506
poecilia_reticulata ENSPREG00000001848
xiphophorus_couchianus ENSXCOG00000012490
fundulus_heteroclitus ENSFHEG00000000415
cyprinodon_variegatus ENSCVAG00000004672
oryzias_latipes_asm223469v1 ENSORLG00015006379
oryzias_latipes_asm223469v1 ENSORLG00015002650
oryzias_latipes_asm223471v1 ENSORLG00020003843
oryzias_latipes_asm223469v1 ENSORLG00015002655
oryzias_latipes_asm223467v1 ENSORLG00000006279
oryzias_melastigma ENSOMEG00000012144
hippocampus_comes ENSHCOG00000004292
periophthalmus_magnuspinnatus ENSPMGG00000014015
lepisosteus_oculatus ENSLOCG00000003561
piliocolobus_tephrosceles ENSPTEG00000008410
piliocolobus_tephrosceles ENSPTEG00000012039
eptatretus_burgeri ENSEBUG00000014316
drosophila_melanogaster FBgn0023542
marmota_marmota_marmota ENSMMMG00000010157
saccharomyces_cerevisiae_strain_s288c YHR170W
