notechis_scutatus ENSNSUG00000006173
canis_lupus_dingo ENSCAFG00020005186
ovis_aries ENSOARG00000010314
pan_troglodytes ENSPTRG00000052155
pongo_abelii ENSPPYG00000015092
nomascus_leucogenys ENSNLEG00000029147
piliocolobus_tephrosceles ENSPTEG00000011372
castor_canadensis ENSCCNG00000011981
choloepus_hoffmanni ENSCHOG00000007630
dasypus_novemcinctus ENSDNOG00000011702
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025534
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028791
mus_spicilegus ENSMSIG00000021145
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027793
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024391
rattus_norvegicus ENSRNOG00000000913
meriones_unguiculatus ENSMUGG00000005953
cricetulus_griseus_crigri-picr ENSCGRG00015019313
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010299
cricetulus_griseus_crigri_1.0 ENSCGRG00000002349
mesocricetus_auratus ENSMAUG00000010286
peromyscus_maniculatus_bairdii ENSPEMG00000010811
microtus_ochrogaster ENSMOCG00000017339
nannospalax_galili ENSNGAG00000013293
jaculus_jaculus ENSJJAG00000023148
loxodonta_africana ENSLAFG00000022591
procavia_capensis ENSPCAG00000011752
echinops_telfairi ENSETEG00000014582
ornithorhynchus_anatinus ENSOANG00000007065
ornithorhynchus_anatinus ENSOANG00000029741
xenopus_tropicalis ENSXETG00000010042
xenopus_tropicalis ENSXETG00000000847
latimeria_chalumnae ENSLACG00000018875
amphiprion_ocellaris ENSAOCG00000001465
amphiprion_percula ENSAPEG00000015227
acanthochromis_polyacanthus ENSAPOG00000004270
stegastes_partitus ENSSPAG00000018043
maylandia_zebra ENSMZEG00005001560
astatotilapia_calliptera ENSACLG00000006572
pundamilia_nyererei ENSPNYG00000017570
oreochromis_niloticus ENSONIG00000012819
neolamprologus_brichardi ENSNBRG00000015595
haplochromis_burtoni ENSHBUG00000021786
maylandia_zebra ENSMZEG00005023801
astatotilapia_calliptera ENSACLG00000005864
haplochromis_burtoni ENSHBUG00000022277
pundamilia_nyererei ENSPNYG00000017001
neolamprologus_brichardi ENSNBRG00000015982
oreochromis_niloticus ENSONIG00000012762
amphilophus_citrinellus ENSACIG00000011313
amphilophus_citrinellus ENSACIG00000011922
kryptolebias_marmoratus ENSKMAG00000012823
anabas_testudineus ENSATEG00000005449
mola_mola ENSMMOG00000005381
hippocampus_comes ENSHCOG00000020144
cynoglossus_semilaevis ENSCSEG00000016242
seriola_lalandi_dorsalis ENSSLDG00000019543
seriola_lalandi_dorsalis ENSSLDG00000006274
seriola_dumerili ENSSDUG00000017351
scophthalmus_maximus ENSSMAG00000000354
gasterosteus_aculeatus ENSGACG00000020241
monopterus_albus ENSMALG00000013035
mastacembelus_armatus ENSMAMG00000006410
kryptolebias_marmoratus ENSKMAG00000012887
xiphophorus_maculatus ENSXMAG00000018222
xiphophorus_couchianus ENSXCOG00000012157
gambusia_affinis ENSGAFG00000014020
poecilia_latipinna ENSPLAG00000023006
poecilia_formosa ENSPFOG00000018488
poecilia_mexicana ENSPMEG00000023586
poecilia_reticulata ENSPREG00000007245
fundulus_heteroclitus ENSFHEG00000009323
cyprinodon_variegatus ENSCVAG00000014013
oryzias_latipes_asm223467v1 ENSORLG00000011274
oryzias_latipes_asm223471v1 ENSORLG00020018574
oryzias_latipes_asm223469v1 ENSORLG00015001668
oryzias_melastigma ENSOMEG00000009376
takifugu_rubripes ENSTRUG00000007041
takifugu_rubripes ENSTRUG00000025141
tetraodon_nigroviridis ENSTNIG00000008559
labrus_bergylta ENSLBEG00000016599
periophthalmus_magnuspinnatus ENSPMGG00000007473
gadus_morhua ENSGMOG00000013942
esox_lucius ENSELUG00000019564
pygocentrus_nattereri ENSPNAG00000020143
astyanax_mexicanus ENSAMXG00000042392
ictalurus_punctatus ENSIPUG00000011688
danio_rerio ENSDARG00000063126
paramormyrops_kingsleyae ENSPKIG00000016604
scleropages_formosus ENSSFOG00015000080
lepisosteus_oculatus ENSLOCG00000003067
petromyzon_marinus ENSPMAG00000002643
ciona_savignyi ENSCSAVG00000007827
ciona_intestinalis ENSCING00000005153
eptatretus_burgeri ENSEBUG00000012403
drosophila_melanogaster FBgn0034417
drosophila_melanogaster FBgn0270927
caenorhabditis_elegans_strain_n2 WBGene00013693
