taeniopygia_guttata ENSTGUG00000007439
acanthochromis_polyacanthus ENSAPOG00000020312
acanthochromis_polyacanthus ENSAPOG00000022819
stegastes_partitus ENSSPAG00000006096
xiphophorus_maculatus ENSXMAG00000013255
xiphophorus_couchianus ENSXCOG00000015787
gambusia_affinis ENSGAFG00000019868
poecilia_mexicana ENSPMEG00000000307
poecilia_latipinna ENSPLAG00000016601
poecilia_formosa ENSPFOG00000010756
poecilia_reticulata ENSPREG00000009402
fundulus_heteroclitus ENSFHEG00000015943
cyprinodon_variegatus ENSCVAG00000017655
kryptolebias_marmoratus ENSKMAG00000002693
oryzias_latipes_asm223471v1 ENSORLG00020020594
oryzias_latipes_asm223467v1 ENSORLG00000001881
oryzias_latipes_asm223469v1 ENSORLG00015010067
oryzias_melastigma ENSOMEG00000017094
maylandia_zebra ENSMZEG00005005820
haplochromis_burtoni ENSHBUG00000014174
astatotilapia_calliptera ENSACLG00000019290
pundamilia_nyererei ENSPNYG00000010265
oreochromis_niloticus ENSONIG00000002782
neolamprologus_brichardi ENSNBRG00000022802
amphilophus_citrinellus ENSACIG00000010862
hippocampus_comes ENSHCOG00000004260
periophthalmus_magnuspinnatus ENSPMGG00000017822
gadus_morhua ENSGMOG00000004001
esox_lucius ENSELUG00000002983
pygocentrus_nattereri ENSPNAG00000018359
astyanax_mexicanus ENSAMXG00000000190
ictalurus_punctatus ENSIPUG00000019465
danio_rerio ENSDARG00000073870
lepisosteus_oculatus ENSLOCG00000015200
