castor_canadensis ENSCCNG00000030660
zonotrichia_albicollis ENSZALG00000017032
junco_hyemalis ENSJHYG00000005716
serinus_canaria ENSSCAG00000005835
melopsittacus_undulatus ENSMUNG00000001885
apteryx_owenii ENSAOWG00000013453
anolis_carolinensis ENSACAG00000011427
gallus_gallus ENSGALG00000026055
meleagris_gallopavo ENSMGAG00000003438
coturnix_japonica ENSCJPG00005010344
numida_meleagris ENSNMEG00000003066
anser_brachyrhynchus ENSABRG00000005056
ficedula_albicollis ENSFALG00000013924
parus_major ENSPMJG00000011047
lonchura_striata_domestica ENSLSDG00000008633
lepidothrix_coronata ENSLCOG00000013311
calidris_pygmaea ENSCPGG00000012772
calidris_pugnax ENSCPUG00000007267
apteryx_rowi ENSARWG00000010797
apteryx_haastii ENSAHAG00000003014
nothoprocta_perdicaria ENSNPEG00000001554
anas_platyrhynchos_platyrhynchos ENSAPLG00000027852
melopsittacus_undulatus ENSMUNG00000001370
junco_hyemalis ENSJHYG00000005705
taeniopygia_guttata ENSTGUG00000000639
crocodylus_porosus ENSCPRG00005015038
gopherus_agassizii ENSGAGG00000018810
chelonoidis_abingdonii ENSCABG00000003398
chrysemys_picta_bellii ENSCPBG00000009831
pogona_vitticeps ENSPVIG00000017971
notechis_scutatus ENSNSUG00000016867
salvator_merianae ENSSMRG00000019645
sphenodon_punctatus ENSSPUG00000009094
xenopus_tropicalis ENSXETG00000014639
latimeria_chalumnae ENSLACG00000005984
pygocentrus_nattereri ENSPNAG00000024562
astyanax_mexicanus ENSAMXG00000018862
ictalurus_punctatus ENSIPUG00000013861
danio_rerio ENSDARG00000026882
amphiprion_ocellaris ENSAOCG00000023630
amphiprion_percula ENSAPEG00000003894
acanthochromis_polyacanthus ENSAPOG00000015014
stegastes_partitus ENSSPAG00000012147
gasterosteus_aculeatus ENSGACG00000013409
monopterus_albus ENSMALG00000021033
mastacembelus_armatus ENSMAMG00000016629
anabas_testudineus ENSATEG00000006569
seriola_lalandi_dorsalis ENSSLDG00000019161
seriola_dumerili ENSSDUG00000015450
scophthalmus_maximus ENSSMAG00000014658
xiphophorus_maculatus ENSXMAG00000010751
xiphophorus_couchianus ENSXCOG00000008102
gambusia_affinis ENSGAFG00000001492
poecilia_formosa ENSPFOG00000008845
poecilia_latipinna ENSPLAG00000009671
poecilia_mexicana ENSPMEG00000022935
poecilia_reticulata ENSPREG00000005697
cyprinodon_variegatus ENSCVAG00000017352
fundulus_heteroclitus ENSFHEG00000022989
kryptolebias_marmoratus ENSKMAG00000006063
maylandia_zebra ENSMZEG00005020948
astatotilapia_calliptera ENSACLG00000019903
pundamilia_nyererei ENSPNYG00000013621
haplochromis_burtoni ENSHBUG00000007740
neolamprologus_brichardi ENSNBRG00000006688
amphilophus_citrinellus ENSACIG00000016884
mola_mola ENSMMOG00000007778
cynoglossus_semilaevis ENSCSEG00000000549
periophthalmus_magnuspinnatus ENSPMGG00000021393
astyanax_mexicanus ENSAMXG00000006297
pygocentrus_nattereri ENSPNAG00000011827
ictalurus_punctatus ENSIPUG00000008347
danio_rerio ENSDARG00000007818
fundulus_heteroclitus ENSFHEG00000018638
cyprinodon_variegatus ENSCVAG00000014467
poecilia_formosa ENSPFOG00000010854
poecilia_latipinna ENSPLAG00000007883
poecilia_mexicana ENSPMEG00000010170
poecilia_reticulata ENSPREG00000012901
xiphophorus_couchianus ENSXCOG00000000263
xiphophorus_maculatus ENSXMAG00000015943
gambusia_affinis ENSGAFG00000018757
kryptolebias_marmoratus ENSKMAG00000012482
oryzias_latipes_asm223467v1 ENSORLG00000011437
oryzias_latipes_asm223471v1 ENSORLG00020020858
oryzias_latipes_asm223469v1 ENSORLG00015018337
oryzias_melastigma ENSOMEG00000017032
amphiprion_ocellaris ENSAOCG00000019852
amphiprion_percula ENSAPEG00000011307
acanthochromis_polyacanthus ENSAPOG00000009441
tetraodon_nigroviridis ENSTNIG00000006656
tetraodon_nigroviridis ENSTNIG00000005153
takifugu_rubripes ENSTRUG00000023895
mola_mola ENSMMOG00000011380
cynoglossus_semilaevis ENSCSEG00000004991
hippocampus_comes ENSHCOG00000014942
labrus_bergylta ENSLBEG00000009332
gasterosteus_aculeatus ENSGACG00000011043
seriola_lalandi_dorsalis ENSSLDG00000020879
seriola_dumerili ENSSDUG00000010378
scophthalmus_maximus ENSSMAG00000016527
mastacembelus_armatus ENSMAMG00000000424
monopterus_albus ENSMALG00000010052
anabas_testudineus ENSATEG00000005180
haplochromis_burtoni ENSHBUG00000015394
pundamilia_nyererei ENSPNYG00000005687
maylandia_zebra ENSMZEG00005014249
astatotilapia_calliptera ENSACLG00000007286
neolamprologus_brichardi ENSNBRG00000010092
oreochromis_niloticus ENSONIG00000000897
amphilophus_citrinellus ENSACIG00000006274
periophthalmus_magnuspinnatus ENSPMGG00000011864
esox_lucius ENSELUG00000006693
paramormyrops_kingsleyae ENSPKIG00000012142
scleropages_formosus ENSSFOG00015021477
esox_lucius ENSELUG00000004418
lepisosteus_oculatus ENSLOCG00000001753
