calidris_pygmaea ENSCPGG00000001366
felis_catus ENSFCAG00000009334
pteropus_vampyrus ENSPVAG00000007352
myotis_lucifugus ENSMLUG00000010032
tursiops_truncatus ENSTTRG00000005703
sus_scrofa ENSSSCG00000006294
ovis_aries ENSOARG00000009486
capra_hircus ENSCHIG00000009802
bos_taurus ENSBTAG00000002689
bos_mutus ENSBMUG00000020639
bison_bison_bison ENSBBBG00000016575
vicugna_pacos ENSVPAG00000002610
erinaceus_europaeus ENSEEUG00000010119
equus_caballus ENSECAG00000011690
equus_asinus_asinus ENSEASG00005019045
phascolarctos_cinereus ENSPCIG00000028778
sarcophilus_harrisii ENSSHAG00000005738
monodelphis_domestica ENSMODG00000003002
ornithorhynchus_anatinus ENSOANG00000000856
xenopus_tropicalis ENSXETG00000002417
latimeria_chalumnae ENSLACG00000014441
paramormyrops_kingsleyae ENSPKIG00000005301
scleropages_formosus ENSSFOG00015008849
haplochromis_burtoni ENSHBUG00000013730
pundamilia_nyererei ENSPNYG00000018965
maylandia_zebra ENSMZEG00005008419
astatotilapia_calliptera ENSACLG00000024393
neolamprologus_brichardi ENSNBRG00000012586
oreochromis_niloticus ENSONIG00000019333
amphilophus_citrinellus ENSACIG00000008104
labrus_bergylta ENSLBEG00000025504
oryzias_latipes_asm223467v1 ENSORLG00000015702
oryzias_latipes_asm223471v1 ENSORLG00020019942
oryzias_latipes_asm223469v1 ENSORLG00015015795
oryzias_melastigma ENSOMEG00000003291
xiphophorus_couchianus ENSXCOG00000006138
xiphophorus_maculatus ENSXMAG00000016394
gambusia_affinis ENSGAFG00000017302
poecilia_formosa ENSPFOG00000000431
poecilia_mexicana ENSPMEG00000020795
poecilia_latipinna ENSPLAG00000007360
poecilia_reticulata ENSPREG00000016758
takifugu_rubripes ENSTRUG00000005391
takifugu_rubripes ENSTRUG00000019681
tetraodon_nigroviridis ENSTNIG00000013778
fundulus_heteroclitus ENSFHEG00000010170
cyprinodon_variegatus ENSCVAG00000002023
kryptolebias_marmoratus ENSKMAG00000015255
mola_mola ENSMMOG00000005694
gasterosteus_aculeatus ENSGACG00000013658
monopterus_albus ENSMALG00000016792
cynoglossus_semilaevis ENSCSEG00000003330
anabas_testudineus ENSATEG00000011614
mastacembelus_armatus ENSMAMG00000010221
amphiprion_percula ENSAPEG00000020138
amphiprion_ocellaris ENSAOCG00000024004
acanthochromis_polyacanthus ENSAPOG00000004689
stegastes_partitus ENSSPAG00000012718
seriola_dumerili ENSSDUG00000009171
seriola_lalandi_dorsalis ENSSLDG00000014100
scophthalmus_maximus ENSSMAG00000000794
hippocampus_comes ENSHCOG00000013834
periophthalmus_magnuspinnatus ENSPMGG00000014124
gadus_morhua ENSGMOG00000003984
esox_lucius ENSELUG00000008663
pygocentrus_nattereri ENSPNAG00000005268
astyanax_mexicanus ENSAMXG00000011837
ictalurus_punctatus ENSIPUG00000009418
danio_rerio ENSDARG00000056193
lepisosteus_oculatus ENSLOCG00000008530
eptatretus_burgeri ENSEBUG00000004363
ciona_intestinalis ENSCING00000013757
ciona_savignyi ENSCSAVG00000011754
drosophila_melanogaster FBgn0028997
